Liberty League Indoor Performance List
60 Meters

1,"Leonard-Osbourne, Jalen",JR-3,Ithaca,6.73,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
2,"Lienert, Mitchell",JR-3,Rochester,6.94,Nazareth Conference Challenge Cup,"Jan 28, 2023"
3,"Frank, Andy",SR-4,Ithaca,6.99,Liberty League Indoor Track Championships,"Feb 24, 2023"
4,"London, P.J.",SO-2,Rochester,7.04,Nazareth Alumni Invite,"Dec 9, 2022"
4,"Ahern, Sam",SO-2,Union (N.Y.),7.04,Liberty League Indoor Track Championships,"Feb 24, 2023"
6,"Ihegihu, Josh",FR-1,RPI,7.07,Liberty League Indoor Track Championships,"Feb 24, 2023"
7,"Sheehan, Benjamin",SO-2,RIT,7.08,RIT February Friday Invitational,"Feb 10, 2023"
8,"Liu, Max",FR-1,RPI,7.11,Liberty League Indoor Track Championships,"Feb 24, 2023"
9,"Sheehan, Brendan",SO-2,Ithaca,7.12,Greg Page 2022,"Dec 3, 2022"
10,"D'Adetta, Anthony",JR-3,Ithaca,7.13,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
11,"Chen, Kensei",SO-2,RPI,7.17,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Eribo, Manny",SO-2,Rochester,7.18,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Liu, Frederick",SR-4,Rochester,7.18,Liberty League Indoor Track Championships,"Feb 24, 2023"
14,"Jain, Aadit",FR-1,Rochester,7.19,Liberty League Indoor Track Championships,"Feb 24, 2023"
15,"Jantzi, Justin",JR-3,RIT,7.20,Brockport Multi,"Feb 3, 2023"
16,"Geier, Erik",JR-3,St. Lawrence,7.21,SLU Indoor Invitational,"Jan 28, 2023"
17,"Lundy, Gabe",SR-4,Rochester,7.22,Brockport Multi,"Feb 3, 2023"
18,"Hauf, William",SO-2,St. Lawrence,7.26,Saints Holiday Relays,"Dec 3, 2022"
19,"Lorenzetti, Sam",SO-2,Rochester,7.27,Nazareth Conference Tune-Up,"Feb 17, 2023"
20,"Myrick, Donovan",FR-1,RPI,7.29,Tufts Cupid Challenge,"Feb 4, 2023"

1,"Frank, Andy",SR-4,Ithaca,21.99,2023 Bomber Invitational,"Feb 4, 2023",NWI
2,"Lienert, Mitchell",JR-3,Rochester,22.07,Nazareth Conference Challenge Cup,"Jan 28, 2023",NWI
3,"Myrick, Donovan",FR-1,RPI,22.60,Tufts Cupid Challenge,"Feb 4, 2023",NWI
4,"Jantzi, Justin",JR-3,RIT,22.63,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
5,"Lundy, Gabe",SR-4,Rochester,22.69,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
200 Meters

1,"Leonard-Osbourne, Jalen",JR-3,Ithaca,6.73,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
2,"Lienert, Mitchell",JR-3,Rochester,6.94,Nazareth Conference Challenge Cup,"Jan 28, 2023"
3,"Frank, Andy",SR-4,Ithaca,6.99,Liberty League Indoor Track Championships,"Feb 24, 2023"
4,"London, P.J.",SO-2,Rochester,7.04,Nazareth Alumni Invite,"Dec 9, 2022"
4,"Ahern, Sam",SO-2,Union (N.Y.),7.04,Liberty League Indoor Track Championships,"Feb 24, 2023"
6,"Ihegihu, Josh",FR-1,RPI,7.07,Liberty League Indoor Track Championships,"Feb 24, 2023"
7,"Sheehan, Benjamin",SO-2,RIT,7.08,RIT February Friday Invitational,"Feb 10, 2023"
8,"Liu, Max",FR-1,RPI,7.11,Liberty League Indoor Track Championships,"Feb 24, 2023"
9,"Sheehan, Brendan",SO-2,Ithaca,7.12,Greg Page 2022,"Dec 3, 2022"
10,"D'Adetta, Anthony",JR-3,Ithaca,7.13,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
11,"Chen, Kensei",SO-2,RPI,7.17,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Eribo, Manny",SO-2,Rochester,7.18,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Liu, Frederick",SR-4,Rochester,7.18,Liberty League Indoor Track Championships,"Feb 24, 2023"
14,"Jain, Aadit",FR-1,Rochester,7.19,Liberty League Indoor Track Championships,"Feb 24, 2023"
15,"Jantzi, Justin",JR-3,RIT,7.20,Brockport Multi,"Feb 3, 2023"
16,"Geier, Erik",JR-3,St. Lawrence,7.21,SLU Indoor Invitational,"Jan 28, 2023"
17,"Lundy, Gabe",SR-4,Rochester,7.22,Brockport Multi,"Feb 3, 2023"
18,"Hauf, William",SO-2,St. Lawrence,7.26,Saints Holiday Relays,"Dec 3, 2022"
19,"Lorenzetti, Sam",SO-2,Rochester,7.27,Nazareth Conference Tune-Up,"Feb 17, 2023"
20,"Myrick, Donovan",FR-1,RPI,7.29,Tufts Cupid Challenge,"Feb 4, 2023"

1,"Frank, Andy",SR-4,Ithaca,21.99,2023 Bomber Invitational,"Feb 4, 2023",NWI
2,"Lienert, Mitchell",JR-3,Rochester,22.07,Nazareth Conference Challenge Cup,"Jan 28, 2023",NWI
3,"Myrick, Donovan",FR-1,RPI,22.60,Tufts Cupid Challenge,"Feb 4, 2023",NWI
4,"Jantzi, Justin",JR-3,RIT,22.63,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
5,"Lundy, Gabe",SR-4,Rochester,22.69,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
400 Meters

1,"Leonard-Osbourne, Jalen",JR-3,Ithaca,6.73,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
2,"Lienert, Mitchell",JR-3,Rochester,6.94,Nazareth Conference Challenge Cup,"Jan 28, 2023"
3,"Frank, Andy",SR-4,Ithaca,6.99,Liberty League Indoor Track Championships,"Feb 24, 2023"
4,"London, P.J.",SO-2,Rochester,7.04,Nazareth Alumni Invite,"Dec 9, 2022"
4,"Ahern, Sam",SO-2,Union (N.Y.),7.04,Liberty League Indoor Track Championships,"Feb 24, 2023"
6,"Ihegihu, Josh",FR-1,RPI,7.07,Liberty League Indoor Track Championships,"Feb 24, 2023"
7,"Sheehan, Benjamin",SO-2,RIT,7.08,RIT February Friday Invitational,"Feb 10, 2023"
8,"Liu, Max",FR-1,RPI,7.11,Liberty League Indoor Track Championships,"Feb 24, 2023"
9,"Sheehan, Brendan",SO-2,Ithaca,7.12,Greg Page 2022,"Dec 3, 2022"
10,"D'Adetta, Anthony",JR-3,Ithaca,7.13,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
11,"Chen, Kensei",SO-2,RPI,7.17,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Eribo, Manny",SO-2,Rochester,7.18,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Liu, Frederick",SR-4,Rochester,7.18,Liberty League Indoor Track Championships,"Feb 24, 2023"
14,"Jain, Aadit",FR-1,Rochester,7.19,Liberty League Indoor Track Championships,"Feb 24, 2023"
15,"Jantzi, Justin",JR-3,RIT,7.20,Brockport Multi,"Feb 3, 2023"
16,"Geier, Erik",JR-3,St. Lawrence,7.21,SLU Indoor Invitational,"Jan 28, 2023"
17,"Lundy, Gabe",SR-4,Rochester,7.22,Brockport Multi,"Feb 3, 2023"
18,"Hauf, William",SO-2,St. Lawrence,7.26,Saints Holiday Relays,"Dec 3, 2022"
19,"Lorenzetti, Sam",SO-2,Rochester,7.27,Nazareth Conference Tune-Up,"Feb 17, 2023"
20,"Myrick, Donovan",FR-1,RPI,7.29,Tufts Cupid Challenge,"Feb 4, 2023"

1,"Frank, Andy",SR-4,Ithaca,21.99,2023 Bomber Invitational,"Feb 4, 2023",NWI
2,"Lienert, Mitchell",JR-3,Rochester,22.07,Nazareth Conference Challenge Cup,"Jan 28, 2023",NWI
3,"Myrick, Donovan",FR-1,RPI,22.60,Tufts Cupid Challenge,"Feb 4, 2023",NWI
4,"Jantzi, Justin",JR-3,RIT,22.63,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
5,"Lundy, Gabe",SR-4,Rochester,22.69,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
800 Meters

1,"Leonard-Osbourne, Jalen",JR-3,Ithaca,6.73,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
2,"Lienert, Mitchell",JR-3,Rochester,6.94,Nazareth Conference Challenge Cup,"Jan 28, 2023"
3,"Frank, Andy",SR-4,Ithaca,6.99,Liberty League Indoor Track Championships,"Feb 24, 2023"
4,"London, P.J.",SO-2,Rochester,7.04,Nazareth Alumni Invite,"Dec 9, 2022"
4,"Ahern, Sam",SO-2,Union (N.Y.),7.04,Liberty League Indoor Track Championships,"Feb 24, 2023"
6,"Ihegihu, Josh",FR-1,RPI,7.07,Liberty League Indoor Track Championships,"Feb 24, 2023"
7,"Sheehan, Benjamin",SO-2,RIT,7.08,RIT February Friday Invitational,"Feb 10, 2023"
8,"Liu, Max",FR-1,RPI,7.11,Liberty League Indoor Track Championships,"Feb 24, 2023"
9,"Sheehan, Brendan",SO-2,Ithaca,7.12,Greg Page 2022,"Dec 3, 2022"
10,"D'Adetta, Anthony",JR-3,Ithaca,7.13,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
11,"Chen, Kensei",SO-2,RPI,7.17,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Eribo, Manny",SO-2,Rochester,7.18,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Liu, Frederick",SR-4,Rochester,7.18,Liberty League Indoor Track Championships,"Feb 24, 2023"
14,"Jain, Aadit",FR-1,Rochester,7.19,Liberty League Indoor Track Championships,"Feb 24, 2023"
15,"Jantzi, Justin",JR-3,RIT,7.20,Brockport Multi,"Feb 3, 2023"
16,"Geier, Erik",JR-3,St. Lawrence,7.21,SLU Indoor Invitational,"Jan 28, 2023"
17,"Lundy, Gabe",SR-4,Rochester,7.22,Brockport Multi,"Feb 3, 2023"
18,"Hauf, William",SO-2,St. Lawrence,7.26,Saints Holiday Relays,"Dec 3, 2022"
19,"Lorenzetti, Sam",SO-2,Rochester,7.27,Nazareth Conference Tune-Up,"Feb 17, 2023"
20,"Myrick, Donovan",FR-1,RPI,7.29,Tufts Cupid Challenge,"Feb 4, 2023"

1,"Frank, Andy",SR-4,Ithaca,21.99,2023 Bomber Invitational,"Feb 4, 2023",NWI
2,"Lienert, Mitchell",JR-3,Rochester,22.07,Nazareth Conference Challenge Cup,"Jan 28, 2023",NWI
3,"Myrick, Donovan",FR-1,RPI,22.60,Tufts Cupid Challenge,"Feb 4, 2023",NWI
4,"Jantzi, Justin",JR-3,RIT,22.63,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
5,"Lundy, Gabe",SR-4,Rochester,22.69,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
Mile

1,"Leonard-Osbourne, Jalen",JR-3,Ithaca,6.73,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
2,"Lienert, Mitchell",JR-3,Rochester,6.94,Nazareth Conference Challenge Cup,"Jan 28, 2023"
3,"Frank, Andy",SR-4,Ithaca,6.99,Liberty League Indoor Track Championships,"Feb 24, 2023"
4,"London, P.J.",SO-2,Rochester,7.04,Nazareth Alumni Invite,"Dec 9, 2022"
4,"Ahern, Sam",SO-2,Union (N.Y.),7.04,Liberty League Indoor Track Championships,"Feb 24, 2023"
6,"Ihegihu, Josh",FR-1,RPI,7.07,Liberty League Indoor Track Championships,"Feb 24, 2023"
7,"Sheehan, Benjamin",SO-2,RIT,7.08,RIT February Friday Invitational,"Feb 10, 2023"
8,"Liu, Max",FR-1,RPI,7.11,Liberty League Indoor Track Championships,"Feb 24, 2023"
9,"Sheehan, Brendan",SO-2,Ithaca,7.12,Greg Page 2022,"Dec 3, 2022"
10,"D'Adetta, Anthony",JR-3,Ithaca,7.13,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
11,"Chen, Kensei",SO-2,RPI,7.17,Liberty League Indoor Track Championships,"Feb 24, 2023"
