ODAC Indoor Performance List
60 Meters

1,"Fowler, Brady",SO-2,Roanoke,6.84,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
2,"Crowder, William",SO-2,Shenandoah,6.86,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
3,"Clanton, Kyle",SR-4,Bridgewater (Va.),6.88,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
4,"Jones, Jaylen",SO-2,Lynchburg,6.89,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
5,"Clark, Isaiah",SO-2,Ferrum,6.92,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
6,"Moore, Miles",JR-3,Shenandoah,6.94,Kaye & JJ Smith Invitational,"Jan 15, 2023"
7,"Moon, Aaron",SO-2,Bridgewater (Va.),6.95,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
8,"Johnson, Alijah",SR-4,Eastern Mennonite,6.96,VMI Invitational,"Jan 13, 2023"
9,"Jackson, Andre",JR-3,Shenandoah,6.97,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
10,"Morgan, Damon",SO-2,Eastern Mennonite,"7.04
(55)",6th Annual Larry Sharpe Memorial Indoor Invitational,"Feb 18, 2023"
11,"Hamm, Michael",SO-2,Ferrum,7.05,VMI Invitational,"Jan 13, 2023"
12,"Cornish, Isaiah",SR-4,Lynchburg,7.06,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
13,"Crawford, Samuel",SR-4,Roanoke,7.10,Bast Cregger-Multi Invitational,"Dec 9, 2022"
14,"Fraierson, Kemar",FR-1,Virginia Wesleyan,7.12,CNU Holiday Open,"Dec 3, 2022"
14,"Kidd, Matthew",SO-2,Guilford,7.12,JDL Early Bird Invitational,"Dec 4, 2022"
16,"alexander, trevel",SR-4,Guilford,7.14,COROS Collegiate Challenge,"Jan 22, 2023"
17,"McPherson, DaMauri",JR-3,Ferrum,7.16,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
18,"Raya, Nekolas",JR-3,Lynchburg,7.18,Joe LaRocco Invitational,"Feb 11, 2023"
19,"Newcome, Wyatt",FR-1,Shenandoah,7.19,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
20,"Hunter, Bryson",SR-4,Eastern Mennonite,7.20,Bast Cregger-Multi Invitational,"Dec 9, 2022"
21,"Dracon, Doug",JR-3,Washington and Lee,7.21,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
22,"Williams, Richard",FR-1,Guilford,7.22,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
23,"Jacobs, Zachary",JR-3,Lynchburg,7.23,VMI Invitational,"Jan 13, 2023"
24,"Spradlin, Aiden",SO-2,Roanoke,7.24,Joe LaRocco Invitational,"Feb 11, 2023"
24,"Camobreco, Lorenzo",FR-1,Roanoke,7.24,Bast Cregger-Multi Invitational,"Dec 9, 2022"

200 Meters

1,"Fowler, Brady",SO-2,Roanoke,6.84,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
2,"Crowder, William",SO-2,Shenandoah,6.86,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
3,"Clanton, Kyle",SR-4,Bridgewater (Va.),6.88,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
4,"Jones, Jaylen",SO-2,Lynchburg,6.89,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
5,"Clark, Isaiah",SO-2,Ferrum,6.92,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
6,"Moore, Miles",JR-3,Shenandoah,6.94,Kaye & JJ Smith Invitational,"Jan 15, 2023"
7,"Moon, Aaron",SO-2,Bridgewater (Va.),6.95,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
8,"Johnson, Alijah",SR-4,Eastern Mennonite,6.96,VMI Invitational,"Jan 13, 2023"
9,"Jackson, Andre",JR-3,Shenandoah,6.97,ODAC Indoor Track & Field Championships,"Feb 25, 2023"
