Empire 8 Indoor Performance List
60 Meters

1,"Cuvilly, Curtis",SR-4,St. John Fisher,7.10,Empire 8 Indoor Track Championships,"Feb 24, 2023"
2,"Peters, Neil",SR-4,Alfred,7.11,Nazareth Conference Tune-Up,"Feb 17, 2023"
3,"Hadasz, Andrew",JR-3,Utica,7.12,Utica Holiday Classic,"Dec 10, 2022"
4,"Flynn, Nolan",FR-1,Utica,7.15,Empire 8 Indoor Track Championships,"Feb 24, 2023"
5,"Welch, Mike",SR-4,Nazareth,7.21,Nazareth Conference Tune-Up,"Feb 17, 2023"
6,"Young, Brock",FR-1,St. John Fisher,7.22,Nazareth Alumni Invite,"Dec 9, 2022"
6,"Luton, Kaleb",SR-4,Nazareth,7.22,Empire 8 Indoor Track Championships,"Feb 24, 2023"
8,"Wright, Zuriel",SR-4,Utica,7.24,Empire 8 Indoor Track Championships,"Feb 24, 2023"
9,"Bishop, Brady",SO-2,St. John Fisher,7.25,Empire 8 Indoor Track Championships,"Feb 24, 2023"
9,"Wynn, Trenton",SR-4,St. John Fisher,7.25,Brockport Multi,"Feb 3, 2023"
11,"Jackson, Steven",JR-3,Alfred,7.27,Empire 8 Indoor Track Championships,"Feb 24, 2023"
12,"Tinney, Shane",SR-4,Utica,7.28,Empire 8 Indoor Track Championships,"Feb 24, 2023"
13,"McCauslin, Connor",SR-4,Nazareth,7.29,Empire 8 Indoor Track Championships,"Feb 24, 2023"
13,"Pomykaj, Jack",FR-1,Nazareth,7.29,Empire 8 Indoor Track Championships,"Feb 24, 2023"
13,"Conteh, Patrick",FR-1,Hartwick,7.29,Empire 8 Indoor Track Championships,"Feb 24, 2023"
16,"Puglisi, Michael",FR-1,Nazareth,7.30,Nazareth Alumni Invite,"Dec 9, 2022"
17,"Lewis, Ben",SO-2,Nazareth,7.32,Nazareth Conference Tune-Up,"Feb 17, 2023"
18,"Stasiw, Matthew",JR-3,St. John Fisher,7.35,Brockport Multi,"Feb 3, 2023"
19,"Kurtz, Evan",SO-2,Houghton,7.36,Empire 8 Indoor Track Championships,"Feb 24, 2023"
19,"Joseph, Jaleel",FR-1,Alfred,7.36,Empire 8 Indoor Track Championships,"Feb 24, 2023"
21,"Rogers, Nyles",SO-2,Utica,7.39,Utica Blue & Orange Invite and Multi,"Jan 27, 2023"
22,"Ferris, Cole",FR-1,St. John Fisher,7.41,Winter Welcome Back,"Jan 21, 2023"
23,"Yeager, Malachi",SR-4,Houghton,7.42,Nazareth Conference Tune-Up,"Feb 17, 2023"
24,"Adadjo, David",SO-2,Sage,7.44,Nazareth Conference Tune-Up,"Feb 17, 2023"
24,"Wendt, John",JR-3,Alfred,7.44,Brockport Multi,"Feb 3, 2023"

200 Meters

1,"Cuvilly, Curtis",SR-4,St. John Fisher,7.10,Empire 8 Indoor Track Championships,"Feb 24, 2023"
2,"Peters, Neil",SR-4,Alfred,7.11,Nazareth Conference Tune-Up,"Feb 17, 2023"
3,"Hadasz, Andrew",JR-3,Utica,7.12,Utica Holiday Classic,"Dec 10, 2022"
4,"Flynn, Nolan",FR-1,Utica,7.15,Empire 8 Indoor Track Championships,"Feb 24, 2023"
5,"Welch, Mike",SR-4,Nazareth,7.21,Nazareth Conference Tune-Up,"Feb 17, 2023"
6,"Young, Brock",FR-1,St. John Fisher,7.22,Nazareth Alumni Invite,"Dec 9, 2022"
6,"Luton, Kaleb",SR-4,Nazareth,7.22,Empire 8 Indoor Track Championships,"Feb 24, 2023"
8,"Wright, Zuriel",SR-4,Utica,7.24,Empire 8 Indoor Track Championships,"Feb 24, 2023"
9,"Bishop, Brady",SO-2,St. John Fisher,7.25,Empire 8 Indoor Track Championships,"Feb 24, 2023"
9,"Wynn, Trenton",SR-4,St. John Fisher,7.25,Brockport Multi,"Feb 3, 2023"
11,"Jackson, Steven",JR-3,Alfred,7.27,Empire 8 Indoor Track Championships,"Feb 24, 2023"
12,"Tinney, Shane",SR-4,Utica,7.28,Empire 8 Indoor Track Championships,"Feb 24, 2023"
13,"McCauslin, Connor",SR-4,Nazareth,7.29,Empire 8 Indoor Track Championships,"Feb 24, 2023"
13,"Pomykaj, Jack",FR-1,Nazareth,7.29,Empire 8 Indoor Track Championships,"Feb 24, 2023"
13,"Conteh, Patrick",FR-1,Hartwick,7.29,Empire 8 Indoor Track Championships,"Feb 24, 2023"
16,"Puglisi, Michael",FR-1,Nazareth,7.30,Nazareth Alumni Invite,"Dec 9, 2022"
17,"Lewis, Ben",SO-2,Nazareth,7.32,Nazareth Conference Tune-Up,"Feb 17, 2023"
18,"Stasiw, Matthew",JR-3,St. John Fisher,7.35,Brockport Multi,"Feb 3, 2023"
19,"Kurtz, Evan",SO-2,Houghton,7.36,Empire 8 Indoor Track Championships,"Feb 24, 2023"
19,"Joseph, Jaleel",FR-1,Alfred,7.36,Empire 8 Indoor Track Championships,"Feb 24, 2023"
21,"Rogers, Nyles",SO-2,Utica,7.39,Utica Blue & Orange Invite and Multi,"Jan 27, 2023"
22,"Ferris, Cole",FR-1,St. John Fisher,7.41,Winter Welcome Back,"Jan 21, 2023"
23,"Yeager, Malachi",SR-4,Houghton,7.42,Nazareth Conference Tune-Up,"Feb 17, 2023"
24,"Adadjo, David",SO-2,Sage,7.44,Nazareth Conference Tune-Up,"Feb 17, 2023"
24,"Wendt, John",JR-3,Alfred,7.44,Brockport Multi,"Feb 3, 2023"

400 Meters

1,"Cuvilly, Curtis",SR-4,St. John Fisher,7.10,Empire 8 Indoor Track Championships,"Feb 24, 2023"
2,"Peters, Neil",SR-4,Alfred,7.11,Nazareth Conference Tune-Up,"Feb 17, 2023"
3,"Hadasz, Andrew",JR-3,Utica,7.12,Utica Holiday Classic,"Dec 10, 2022"
4,"Flynn, Nolan",FR-1,Utica,7.15,Empire 8 Indoor Track Championships,"Feb 24, 2023"
5,"Welch, Mike",SR-4,Nazareth,7.21,Nazareth Conference Tune-Up,"Feb 17, 2023"
6,"Young, Brock",FR-1,St. John Fisher,7.22,Nazareth Alumni Invite,"Dec 9, 2022"
6,"Luton, Kaleb",SR-4,Nazareth,7.22,Empire 8 Indoor Track Championships,"Feb 24, 2023"
8,"Wright, Zuriel",SR-4,Utica,7.24,Empire 8 Indoor Track Championships,"Feb 24, 2023"
9,"Bishop, Brady",SO-2,St. John Fisher,7.25,Empire 8 Indoor Track Championships,"Feb 24, 2023"
9,"Wynn, Trenton",SR-4,St. John Fisher,7.25,Brockport Multi,"Feb 3, 2023"
11,"Jackson, Steven",JR-3,Alfred,7.27,Empire 8 Indoor Track Championships,"Feb 24, 2023"
12,"Tinney, Shane",SR-4,Utica,7.28,Empire 8 Indoor Track Championships,"Feb 24, 2023"
13,"McCauslin, Connor",SR-4,Nazareth,7.29,Empire 8 Indoor Track Championships,"Feb 24, 2023"
13,"Pomykaj, Jack",FR-1,Nazareth,7.29,Empire 8 Indoor Track Championships,"Feb 24, 2023"
13,"Conteh, Patrick",FR-1,Hartwick,7.29,Empire 8 Indoor Track Championships,"Feb 24, 2023"
16,"Puglisi, Michael",FR-1,Nazareth,7.30,Nazareth Alumni Invite,"Dec 9, 2022"
17,"Lewis, Ben",SO-2,Nazareth,7.32,Nazareth Conference Tune-Up,"Feb 17, 2023"
18,"Stasiw, Matthew",JR-3,St. John Fisher,7.35,Brockport Multi,"Feb 3, 2023"
19,"Kurtz, Evan",SO-2,Houghton,7.36,Empire 8 Indoor Track Championships,"Feb 24, 2023"
19,"Joseph, Jaleel",FR-1,Alfred,7.36,Empire 8 Indoor Track Championships,"Feb 24, 2023"
21,"Rogers, Nyles",SO-2,Utica,7.39,Utica Blue & Orange Invite and Multi,"Jan 27, 2023"
22,"Ferris, Cole",FR-1,St. John Fisher,7.41,Winter Welcome Back,"Jan 21, 2023"
