DIII New England Indoor Performance List
60 Meters

1,"Budiman, Jeremiah",SR-4,MIT,6.83,MIT Gordon Kelly Invitational,"Feb 11, 2023"
2,"Lemieux, Alex",JR-3,Tufts,6.90,Tufts National Qualifying Meet,"Mar 4, 2023"
3,"Harrison, Jordan",FR-1,Amherst,6.91,Tufts National Qualifying Meet,"Mar 4, 2023"
4,"Haertel, Patrick",FR-1,MIT,6.92,Tufts National Qualifying Meet,"Mar 4, 2023"
4,"Shen, Derek",SR-4,Bates,6.92,Lynn Ruddy Invite,"Feb 18, 2023"
6,"Anderson, Jackson",JR-3,Williams,6.93,Dartmouth Quad Indoor,"Dec 9, 2022"
6,"Weber, Evan",JR-3,Springfield,6.93,Springfield College Home Opener,"Dec 3, 2022"
8,"Clement, Nolan",FR-1,MIT,6.95,Tufts Cupid Challenge,"Feb 4, 2023"
8,"Motroni, Marco",SO-2,Middlebury,6.95,Middlebury Winter Classic,"Jan 20, 2023"
8,"Scott, Michael",SO-2,Springfield,6.95,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
11,"Bailin, Kai",JR-3,Trinity (Conn.),6.96,Mary Grinaker Invitational,"Dec 3, 2022"
12,"Doss , Steven",FR-1,RIC,6.98,Little East Indoor Track & Field Championship,"Feb 18, 2023"
12,"Olson, Ajay",SR-4,Bowdoin,6.98,New England Division III Indoor Track & Field Championships,"Feb 24, 2023"
14,"Regan, Seth",JR-3,Springfield,7.00,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
15,"Castanon, Aidan",FR-1,Middlebury,7.01,New England Division III Indoor Track & Field Championships,"Feb 24, 2023"
15,"O'Connor, Kevin",SO-2,Bates,7.01,Tufts National Qualifying Meet,"Mar 4, 2023"
17,"Penta, Anthony",JR-3,Springfield,7.02,2023 Bomber Invitational,"Feb 4, 2023"
18,"Nissen, Sam",FR-1,Tufts,7.03,Tufts National Qualifying Meet,"Mar 4, 2023"
19,"Stakun-Pickering, Colby",SR-4,Bates,7.04,Lynn Ruddy Invite,"Feb 18, 2023"
19,"Raye, LJ",SO-2,Thomas College,7.04,Frozen 8 Indoor Track & Field Championships,"Feb 12, 2023"
21,"Newman, Oscar",SO-2,Williams,7.05,Little 3 Indoor Meet 2023,"Jan 14, 2023"
22,"Lingley, Dante",JR-3,Springfield,7.07,Springfield College Home Opener,"Dec 3, 2022"
23,"Warren, Darren",JR-3,Trinity (Conn.),7.08,Middlebury's New England Small College Invitational,"Jan 29, 2023"
23,"Botsford, Luke",SO-2,Tufts,7.08,Tufts Branwen Smith-King Invitational,"Jan 20, 2023"
23,"Davis, Jack",JR-3,Williams,7.08,Little 3 Indoor Meet 2023,"Jan 14, 2023"
23,"Polen, McKinley",SR-4,MIT,7.08,MIT Gordon Kelly Invitational,"Feb 11, 2023"
200 Meters

1,"Budiman, Jeremiah",SR-4,MIT,6.83,MIT Gordon Kelly Invitational,"Feb 11, 2023"
2,"Lemieux, Alex",JR-3,Tufts,6.90,Tufts National Qualifying Meet,"Mar 4, 2023"
3,"Harrison, Jordan",FR-1,Amherst,6.91,Tufts National Qualifying Meet,"Mar 4, 2023"
4,"Haertel, Patrick",FR-1,MIT,6.92,Tufts National Qualifying Meet,"Mar 4, 2023"
4,"Shen, Derek",SR-4,Bates,6.92,Lynn Ruddy Invite,"Feb 18, 2023"
6,"Anderson, Jackson",JR-3,Williams,6.93,Dartmouth Quad Indoor,"Dec 9, 2022"
6,"Weber, Evan",JR-3,Springfield,6.93,Springfield College Home Opener,"Dec 3, 2022"
8,"Clement, Nolan",FR-1,MIT,6.95,Tufts Cupid Challenge,"Feb 4, 2023"
8,"Motroni, Marco",SO-2,Middlebury,6.95,Middlebury Winter Classic,"Jan 20, 2023"
8,"Scott, Michael",SO-2,Springfield,6.95,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
11,"Bailin, Kai",JR-3,Trinity (Conn.),6.96,Mary Grinaker Invitational,"Dec 3, 2022"
12,"Doss , Steven",FR-1,RIC,6.98,Little East Indoor Track & Field Championship,"Feb 18, 2023"
12,"Olson, Ajay",SR-4,Bowdoin,6.98,New England Division III Indoor Track & Field Championships,"Feb 24, 2023"
14,"Regan, Seth",JR-3,Springfield,7.00,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
15,"Castanon, Aidan",FR-1,Middlebury,7.01,New England Division III Indoor Track & Field Championships,"Feb 24, 2023"
15,"O'Connor, Kevin",SO-2,Bates,7.01,Tufts National Qualifying Meet,"Mar 4, 2023"
17,"Penta, Anthony",JR-3,Springfield,7.02,2023 Bomber Invitational,"Feb 4, 2023"
18,"Nissen, Sam",FR-1,Tufts,7.03,Tufts National Qualifying Meet,"Mar 4, 2023"
19,"Stakun-Pickering, Colby",SR-4,Bates,7.04,Lynn Ruddy Invite,"Feb 18, 2023"
19,"Raye, LJ",SO-2,Thomas College,7.04,Frozen 8 Indoor Track & Field Championships,"Feb 12, 2023"
21,"Newman, Oscar",SO-2,Williams,7.05,Little 3 Indoor Meet 2023,"Jan 14, 2023"
22,"Lingley, Dante",JR-3,Springfield,7.07,Springfield College Home Opener,"Dec 3, 2022"
23,"Warren, Darren",JR-3,Trinity (Conn.),7.08,Middlebury's New England Small College Invitational,"Jan 29, 2023"
23,"Botsford, Luke",SO-2,Tufts,7.08,Tufts Branwen Smith-King Invitational,"Jan 20, 2023"
23,"Davis, Jack",JR-3,Williams,7.08,Little 3 Indoor Meet 2023,"Jan 14, 2023"
23,"Polen, McKinley",SR-4,MIT,7.08,MIT Gordon Kelly Invitational,"Feb 11, 2023"
400 Meters

1,"Budiman, Jeremiah",SR-4,MIT,6.83,MIT Gordon Kelly Invitational,"Feb 11, 2023"
