SAA Outdoor Performance List
100 Meters

1,"Gerzon, Luke",SR-4,Rhodes,10.47,Wash U Invite,"Mar 31, 2023",3.2
2,"Clayton, TJ",JR-3,Rhodes,10.54,Wash U Invite,"Mar 31, 2023",3.2
3,"Jones, Jahari",SO-2,Berry,10.56,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.2
4,"Vaught, JP",SR-4,Centre,10.59,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.2
5,"Almona, David",FR-1,Centre,10.68,Mountaineer Open,"Mar 25, 2023",5.8
6,"Butler, Chris",JR-3,Millsaps,10.97,Belhaven University Invitational,"Mar 25, 2023",1.9
7,"Olliges, Jeremy",JR-3,Centre,11.21,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",1.4
8,"Wilson, Deiondre",SO-2,Berry,11.24,Emory Spring Break Classic 2023,"Mar 17, 2023",2.2
9,"Weatherspoon, Ethan",FR-1,Centre,11.26,Victor Ice Breaker Duals 2023,"Mar 4, 2023",1.2
10,"Cook, Jeremiah",JR-3,Rhodes,11.39,Rhodes Invitational,"Mar 25, 2023",2.1
11,"Brown, Kearon",FR-1,Hendrix,11.42,Richard Martin Invitational,"Mar 17, 2023",2.2
12,"McQueen, Jordan",FR-1,Oglethorpe,11.49,UWG Legends Invitational,"Apr 1, 2023",-0.4
13,"Rivera, Christian",JR-3,Berry,11.51,Victor Ice Breaker Duals 2023,"Mar 4, 2023",1.2
14,"Tezzo, Moise",JR-3,Millsaps,11.53,2023 MC Spring Cleaning Classic,"Mar 4, 2023",0.9
14,"Knowles, Zacchaeus",JR-3,Hendrix,11.53,2023 MC Spring Cleaning Classic,"Mar 4, 2023",-0.7
16,"Rahbany, Grayson",JR-3,Centre,11.55,Gordon Bocock Cumberlands Invitational & Distance Festival,"Apr 7, 2023",0.3
17,"Coody, Carson",SO-2,U. of the South,11.60,Lee University Invitational,"Mar 25, 2023",2.6
17,"Wilson, Marcus",SO-2,Berry,11.60,2023 Falcon Classic & Multi,"Mar 17, 2023",0.3
19,"Keith III, James",FR-1,Berry,11.67,Victor Ice Breaker Duals 2023,"Mar 4, 2023",2.2
20,"Richardson, Josh",FR-1,Millsaps,11.68,Belhaven University Invitational,"Mar 25, 2023",2.3
21,"Armour, Ethan",SR-4,Hendrix,11.70,Harding Multi,"Mar 17, 2023",3.2
22,"Byrd, Evan",JR-3,Rhodes,11.73,Harding Bison Open,"Apr 6, 2023",2.1
