
1,"Traore, Cheickna",SR-4,Ramapo,10.46,Hurricane Invitational,"Mar 17, 2023",2.1
2,"Schmitt, Raymond",JR-3,TCNJ,10.80,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",3.2
3,"Gray, Trevor",SO-2,Moravian,10.83,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
4,"Gomez, Justin",JR-3,TCNJ,10.96,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.2
4,"Love, Shamar",SO-2,Rowan,10.96,2023 Danny Curran Invitational,"Mar 30, 2023",-0.3
6,"Neuwirth, Russell",SR-4,Muhlenberg,10.99,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
7,"Latham, Carson",SO-2,Stockton,11.00,Ramapo College Track & Field Invitational,"Mar 31, 2023",+0.0
8,"Lodge, Andrew",SR-4,TCNJ,11.07,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.2
9,"Dunbar, Kyle",JR-3,DeSales,11.09,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
10,"McKinney, Robert",SO-2,Rowan,11.13,2023 Danny Curran Invitational,"Mar 30, 2023",-0.3
11,"Byrd, Masai",FR-1,Rowan,11.14,Washington & Lee Carnival,"Mar 17, 2023",-0.5
11,"Santos, Jared",JR-3,Moravian,11.14,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
13,"Fenstermaker, Jacob",FR-1,Moravian,11.19,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
13,"Wilson, Vajon",JR-3,DeSales,11.19,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
15,"Tabor, Daniel",JR-3,Ursinus,11.20,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.2
16,"Sims, Isaiah",SO-2,USMMA,11.23,Coach O Invitational,"Apr 2, 2023",1.3
17,"Gentile, Anthony",FR-1,Stockton,11.25,Stockton Invite,"Mar 25, 2023",2.1
18,"Soubik, Branden",SO-2,Gwynedd-Mercy,11.26,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
18,"Tobin, Aiden",FR-1,Ursinus,11.26,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.2
20,"Fenderson, Kenyon",SR-4,Ramapo,11.28,Ramapo College Track & Field Invitational,"Mar 31, 2023",+0.0
21,"Balcacer, Brandon",SO-2,Montclair State,11.31,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
22,"Hitchcock, Trevor",JR-3,Muhlenberg,11.32,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
22,"Wright, Connor",FR-1,Stockton,11.32,Ramapo College Track & Field Invitational,"Mar 31, 2023",-0.7
24,"McCulloch, Tyler",FR-1,DeSales,11.36,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
24,"Sabastro, Owen",SO-2,Moravian,11.36,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
26,"Castro, Joshua",SO-2,Muhlenberg,11.38,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
27,"Folarin, Timothy",JR-3,Farmingdale St.,11.48,The Big Hurt,"Apr 1, 2023",1.3
28,"Nye, JP",SR-4,Muhlenberg,11.49,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
29,"Hines, Gabe",FR-1,Swarthmore,11.50,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.1
30,"Sams, Myles",JR-3,Arcadia,11.55,Stockton Invite,"Mar 25, 2023",2.1
31,"Pines Elliott, Masai",SO-2,Arcadia,11.56,2023 Danny Curran Invitational,"Mar 30, 2023",-0.3
32,"Philippe, Jovany",SO-2,Farmingdale St.,11.58,The Big Hurt,"Apr 1, 2023",1.3
33,"Pereira, Kevin",SO-2,Montclair State,11.60,2023 Danny Curran Invitational,"Mar 30, 2023",0.4
33,"Moore, Marvin",SO-2,Eastern,11.60,40th Millersville Metrics,"Mar 31, 2023",1.5
35,"Madison, Moses",JR-3,Delaware Valley,11.64,2023 Danny Curran Invitational,"Mar 30, 2023",+0.0
35,"Tella, Rishi",FR-1,Swarthmore,11.64,2023 Danny Curran Invitational,"Mar 30, 2023",-0.3
37,"Carter, Robert",JR-3,Arcadia,11.70,2023 Danny Curran Invitational,"Mar 30, 2023",-0.8
37,"Dennis, Brendan",JR-3,FDU-Florham,11.70,Ramapo College Track & Field Invitational,"Mar 31, 2023",-0.4
39,"Fall, Ibrahim",FR-1,FDU-Florham,11.71,King's College Monarch Invitational,"Mar 18, 2023",-2.3
39,"Jolivette, Mason",SO-2,Ursinus,11.71,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.8
41,"Plumeri, Matthew",JR-3,TCNJ,11.72,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.4
41,"Jackson, Tyneil",SR-4,New Jersey City,11.72,Ramapo College Track & Field Invitational,"Mar 31, 2023",0.4
43,"Agbeye, Michael",JR-3,Ursinus,11.73,Ursinus College Outdoor Invitational,"Mar 25, 2023",+0.0
44,"Reichard, Alex",SR-4,Haverford,11.76,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.3
45,"Amilcar, Rendys",JR-3,Rutgers-Newark,11.77,Stockton Invite,"Mar 25, 2023",2.1
46,"Cruz, Juan",FR-1,New Jersey City,11.79,Ramapo College Track & Field Invitational,"Mar 31, 2023",+0.0
46,"Andre, Jean-Michelet",FR-1,Eastern,11.79,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.2
48,"Rizzi, Vincent",FR-1,TCNJ,11.81,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.9
49,"Thomas, Jabez",FR-1,Montclair State,11.83,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
49,"Gomes, Diego",JR-3,Rutgers-Newark,11.83,Stockton Invite,"Mar 25, 2023",2.5

1,"Dwah, Gbarper",SO-2,Ramapo,12.03,Ramapo College Track & Field Invitational,"Mar 31, 2023",0.1
2,"Riggins, Valandra",SR-4,TCNJ,12.34,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",2.6
3,"Davis, Helen",SR-4,Moravian,12.51,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.9
4,"MacLure, Ashlyn",SR-4,TCNJ,12.65,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",3.1
5,"Roper, Breyanna",JR-3,DeSales,12.69,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.9
6,"Buquicchio, Erin",SR-4,TCNJ,12.72,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.4
7,"Boadi, Krystle",SR-4,Swarthmore,12.73,2023 Danny Curran Invitational,"Mar 30, 2023",-0.1
7,"Fadahunsi, Promise",SR-4,Rowan,12.73,2023 Danny Curran Invitational,"Mar 30, 2023",0.1
9,"Moses, Jahsaiah",SR-4,Haverford,12.83,Ursinus College Outdoor Invitational,"Mar 25, 2023",+0.0
10,"Radcliffe, Abigail",JR-3,DeSales,12.88,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.8
10,"McNeil, Alexxis",JR-3,Farmingdale St.,12.88,The Big Hurt,"Apr 1, 2023",0.9
12,"Igwe, Chidimma",JR-3,Rutgers-Newark,12.91,Stockton Invite,"Mar 25, 2023",0.7
13,"Sujitno, Siena",JR-3,Pratt Institute,12.94,The Big Hurt,"Apr 1, 2023",0.9
14,"Gomez-Matos, Karla",SR-4,TCNJ,12.95,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.8
15,"Picklo, Erin",FR-1,TCNJ,13.02,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.4
16,"Justice, Jalynn",SO-2,Rowan,13.10,Washington & Lee Carnival,"Mar 17, 2023",0.2
17,"Landau, Ally",JR-3,Haverford,13.11,2023 Danny Curran Invitational,"Mar 30, 2023",-0.2
18,"Moore, Paris",FR-1,Rowan,13.12,Washington & Lee Carnival,"Mar 17, 2023",0.2
19,"Byrd, Brya",SO-2,Rutgers-Newark,13.16,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.4
20,"Itoua, Michelle",FR-1,Montclair State,13.17,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
21,"Bednarek, Lindsay",FR-1,DeSales,13.19,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.8
22,"Garrou, Hannah",FR-1,Swarthmore,13.23,2023 Danny Curran Invitational,"Mar 30, 2023",-0.4
23,"Knight, Shai",FR-1,Moravian,13.26,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.8
24,"Brodie, Sanaa",FR-1,Rutgers-Newark,13.33,Stockton Invite,"Mar 25, 2023",0.2
25,"Burke, Bianca",FR-1,FDU-Florham,13.35,Ramapo College Track & Field Invitational,"Mar 31, 2023",-1.0
26,"Peller, Melissa",SO-2,DeSales,13.44,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.9
27,"Kowalski, Isabella",SO-2,Arcadia,13.47,2023 Danny Curran Invitational,"Mar 30, 2023",-0.2
27,"Eloy, Samantha",JR-3,Rowan,13.47,Washington & Lee Carnival,"Mar 17, 2023",0.7
29,"Apple, Kaylee",SR-4,Stockton,13.49,Ramapo College Track & Field Invitational,"Mar 31, 2023",-1.0
30,"Whetstone, Sidney",SO-2,Montclair State,13.51,2023 Danny Curran Invitational,"Mar 30, 2023",-0.2
31,"Smilovic, Kate",SO-2,Arcadia,13.52,Stockton Invite,"Mar 25, 2023",0.2
32,"Robinson, Kayla",SR-4,Haverford,13.54,Ursinus College Outdoor Invitational,"Mar 25, 2023",+0.0
33,"Ramey, Racquel",SO-2,Moravian,13.55,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.8
34,"Gresham, Sophia",SR-4,Rowan,13.60,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
