
1,"Say, Conrad",JR-3,Johns Hopkins,10.88,2023 Towson Spring Open,"Mar 31, 2023",1.8
2,"Coulter, Elliot",SO-2,Franklin & Marshall,10.90,40th Millersville Metrics,"Mar 31, 2023",2.9
3,"Neuwirth, Russell",SR-4,Muhlenberg,10.99,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
4,"Elmogi, Ahmed",SO-2,Johns Hopkins,11.08,2023 Towson Spring Open,"Mar 31, 2023",0.6
5,"Coleman, Oral-Anthony",SO-2,McDaniel,11.15,2023 Colonial Relays,"Mar 30, 2023",1.6
6,"Tabor, Daniel",JR-3,Ursinus,11.20,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.2
7,"Tobin, Aiden",FR-1,Ursinus,11.26,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.2
8,"Roney, Zachary",SO-2,Johns Hopkins,11.30,2023 Towson Spring Open,"Mar 31, 2023",3.6
8,"Kiernan , Aidan",SO-2,Gettysburg,11.30,Little 3 Championships,"Mar 25, 2023",NWI
10,"Hitchcock, Trevor",JR-3,Muhlenberg,11.32,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
11,"Castro, Joshua",SO-2,Muhlenberg,11.38,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
12,"Proctor, Tyren",SO-2,McDaniel,11.42,2023 Colonial Relays,"Mar 30, 2023",2.8
12,"Keegan, Arthur",JR-3,Gettysburg,11.42,40th Millersville Metrics,"Mar 31, 2023",2.0
14,"Nye, JP",SR-4,Muhlenberg,11.49,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
15,"Hines, Gabe",FR-1,Swarthmore,11.50,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.1
16,"Brown, Alex",FR-1,McDaniel,11.54,Blue & Gold Goucher Classic,"Mar 24, 2023",0.5
17,"O'Connor, William",SO-2,Dickinson,11.55,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
18,"Neves, Corey",JR-3,Franklin & Marshall,11.64,Little 3 Championships,"Mar 25, 2023",NWI
18,"Tella, Rishi",FR-1,Swarthmore,11.64,2023 Danny Curran Invitational,"Mar 30, 2023",-0.3
20,"Krill, John",SR-4,Johns Hopkins,11.68,2023 Towson Spring Open,"Mar 31, 2023",0.5
21,"Jolivette, Mason",SO-2,Ursinus,11.71,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.8
22,"Power, Ben",SR-4,Dickinson,11.73,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
22,"Agbeye, Michael",JR-3,Ursinus,11.73,Ursinus College Outdoor Invitational,"Mar 25, 2023",+0.0
24,"Reichard, Alex",SR-4,Haverford,11.76,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.3
25,"Kruppa, Michael",SO-2,Johns Hopkins,11.81,2023 Towson Spring Open,"Mar 31, 2023",0.4

1,"Phillips, Lauren",SO-2,Johns Hopkins,12.14,2023 Towson Spring Open,"Mar 31, 2023",0.1
2,"Penuela, Sara",JR-3,Dickinson,12.31,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.9
3,"Olsavsky, Erin",FR-1,Dickinson,12.35,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.9
4,"Boadi, Krystle",SR-4,Swarthmore,12.73,2023 Danny Curran Invitational,"Mar 30, 2023",-0.1
5,"Lienhard, Abby",SR-4,Franklin & Marshall,12.80,40th Millersville Metrics,"Mar 31, 2023",3.5
6,"Klimov, Mirra",FR-1,Johns Hopkins,12.82,2023 Towson Spring Open,"Mar 31, 2023",0.6
7,"Moses, Jahsaiah",SR-4,Haverford,12.83,Ursinus College Outdoor Invitational,"Mar 25, 2023",+0.0
8,"Zaeske, Anna",SO-2,Johns Hopkins,12.92,2023 Towson Spring Open,"Mar 31, 2023",1.8
9,"Penuela, Mariana",JR-3,Dickinson,12.96,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.9
10,"Gerdes, Abigail",JR-3,Johns Hopkins,12.98,2023 Towson Spring Open,"Mar 31, 2023",0.8
10,"Massillon, Grace",SO-2,Johns Hopkins,12.98,2023 Towson Spring Open,"Mar 31, 2023",0.7
12,"Morgan, Katie",SO-2,McDaniel,13.09,2023 Colonial Relays,"Mar 30, 2023",2.1
13,"Landau, Ally",JR-3,Haverford,13.11,2023 Danny Curran Invitational,"Mar 30, 2023",-0.2
14,"Bidgell, Angel",JR-3,McDaniel,13.15,40th Millersville Metrics,"Mar 31, 2023",3.1
14,"Evans, Tatum",JR-3,Franklin & Marshall,13.15,40th Millersville Metrics,"Mar 31, 2023",3.1
16,"Tang, Ashley",JR-3,Johns Hopkins,13.19,2023 Towson Spring Open,"Mar 31, 2023",-1.9
17,"Garrou, Hannah",FR-1,Swarthmore,13.23,2023 Danny Curran Invitational,"Mar 30, 2023",-0.4
18,"Wang, Claire",FR-1,Johns Hopkins,13.39,2023 Towson Spring Open,"Mar 31, 2023",-0.2
19,"Petralia, Hope",JR-3,Franklin & Marshall,13.43,40th Millersville Metrics,"Mar 31, 2023",3.1
20,"Collins, Gabrielle",SR-4,McDaniel,13.45,Blue & Gold Goucher Classic,"Mar 24, 2023",0.5
21,"Sesso, Claudia",JR-3,Johns Hopkins,13.49,2023 Towson Spring Open,"Mar 31, 2023",-1.9
22,"Robinson, Kayla",SR-4,Haverford,13.54,Ursinus College Outdoor Invitational,"Mar 25, 2023",+0.0
23,"Kitchin, Abbe",SO-2,Dickinson,13.62,Little 3 Championships,"Mar 25, 2023",NWI
24,"Daterao, Monal",SO-2,Johns Hopkins,13.75,2023 Towson Spring Open,"Mar 31, 2023",-2.6
25,"Eastlack, Devon",SO-2,Muhlenberg,13.78,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.9

1,"Tabor, Daniel",JR-3,Ursinus,22.50,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.4
2,"Maxwell, Jeremiah",SO-2,McDaniel,22.54,2023 Colonial Relays,"Mar 30, 2023",2.9
3,"Tobin, Aiden",FR-1,Ursinus,22.60,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.4
4,"Coulter, Elliot",SO-2,Franklin & Marshall,22.64,Little 3 Championships,"Mar 25, 2023",NWI
5,"Say, Conrad",JR-3,Johns Hopkins,22.65,2023 Towson Spring Open,"Mar 31, 2023",0.5
6,"Coleman, Oral-Anthony",SO-2,McDaniel,22.75,2023 Colonial Relays,"Mar 30, 2023",1.9
7,"Huffer, Alex",SO-2,McDaniel,22.96,Blue & Gold Goucher Classic,"Mar 24, 2023",-0.3
8,"Bowers, Sean",FR-1,Ursinus,23.11,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.2
9,"Ney, Collin",JR-3,Ursinus,23.14,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.4
9,"Hill, Jonathan",JR-3,Haverford,23.14,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.4
11,"Razze, Nicholas",JR-3,McDaniel,23.15,Blue & Gold Goucher Classic,"Mar 24, 2023",-0.3
12,"Ferrera, Francesco",SO-2,Johns Hopkins,23.33,2023 Towson Spring Open,"Mar 31, 2023",0.5
13,"Boback, Cole",SR-4,Dickinson,23.37,Little 3 Championships,"Mar 25, 2023",NWI
14,"Northrup, Kyle",FR-1,Gettysburg,23.44,40th Millersville Metrics,"Mar 31, 2023",2.9
15,"Greaves, Devon",JR-3,Ursinus,23.52,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.7
16,"Eaton, Ravi",JR-3,Haverford,23.62,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.7
17,"Razze , Anthony",JR-3,McDaniel,23.63,Blue & Gold Goucher Classic,"Mar 24, 2023",2.2
18,"Nunez-Castaneda, Andres",FR-1,Gettysburg,23.71,40th Millersville Metrics,"Mar 31, 2023",2.9
19,"Stanziani, Payton",JR-3,Ursinus,23.74,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.4
20,"O'Connor, William",SO-2,Dickinson,23.78,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.2
21,"Wilson, Tyler",SO-2,Ursinus,23.81,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.0
22,"Jolivette, Mason",SO-2,Ursinus,23.83,Ursinus College Outdoor Invitational,"Mar 25, 2023",-0.7
