
1,"Nash, Aaron",SO-2,Methodist,10.78,Alan Connie Shamrock Invitational,"Mar 16, 2023",3.0
2,"Prince, Milton",FR-1,William Peace,11.14,UNCW Seahawk Invitational,"Mar 3, 2023",1.5
2,"Smith, Donovan",FR-1,North Carolina Wesleyan,11.14,Webb Davidson Meet,"Mar 17, 2023",4.3
2,"Scott, Miles",FR-1,William Peace,11.14,6th Annual adidas Trojan Challenge,"Mar 24, 2023",2.5
5,"Santiago, Steven",SR-4,Mary Baldwin,11.17,Battleground Relays,"Apr 1, 2023",1.6
6,"Taylor, Reginald",SO-2,Brevard,11.22,Trojan Opener,"Mar 17, 2023",1.9
7,"Kirksey, Christopher",SO-2,Mary Baldwin,11.25,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",+0.0
8,"de la Cruz, Daniel",SR-4,Southern Virginia,11.29,Washington & Lee Carnival,"Mar 17, 2023",-1.1
9,"Maura, Demetrius",FR-1,Pfeiffer,11.35,Webb Davidson Meet,"Mar 17, 2023",4.3
10,"Woods, Josiyah",FR-1,Methodist,11.36,Alan Connie Shamrock Invitational,"Mar 16, 2023",0.7
11,"Mack, Danorie",FR-1,Methodist,11.43,6th Annual adidas Trojan Challenge,"Mar 24, 2023",1.2
12,"Nicholas, Nakeem",SR-4,Pfeiffer,11.44,Webb Davidson Meet,"Mar 17, 2023",2.4
13,"Matthews, Anthony",JR-3,Methodist,11.45,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.5
14,"Artis , Jo'Sean",JR-3,William Peace,11.47,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.7
15,"Sarden-Pete, Keyshaun",JR-3,Methodist,11.53,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.2
16,"Bryant, D'Andre",SR-4,Pfeiffer,11.59,Webb Davidson Meet,"Mar 17, 2023",-0.5
17,"Alvarez, Luis",JR-3,Brevard,11.66,Trojan Opener,"Mar 17, 2023",1.9
18,"Akogo, Komla",SO-2,Methodist,11.69,Alan Connie Shamrock Invitational,"Mar 16, 2023",-0.8
19,"Williams, Joseph",SO-2,William Peace,11.84,6th Annual adidas Trojan Challenge,"Mar 24, 2023",2.3
20,"Thorn, Caleb",FR-1,Pfeiffer,11.85,Webb Davidson Meet,"Mar 17, 2023",3.3
21,"Ashford, Brooks",JR-3,Brevard,11.94,SWU GottaRun Invite 2023,"Apr 1, 2023",+0.0
21,"Kam, Parker",SO-2,Southern Virginia,11.94,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",1.1
23,"Archibald, Max",FR-1,Southern Virginia,11.96,Washington & Lee Carnival,"Mar 17, 2023",-1.0
23,"Jones, Porter",JR-3,Southern Virginia,11.96,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",+0.0
23,"Beckwith, Daymon",FR-1,Pfeiffer,11.96,Webb Davidson Meet,"Mar 17, 2023",4.3

1,"Brooks, Mariah",SO-2,North Carolina Wesleyan,12.06,6th Annual adidas Trojan Challenge,"Mar 24, 2023",1.6
2,"Street, Makayla",FR-1,Brevard,12.70,Trojan Opener,"Mar 17, 2023",3.5
3,"Gardner, Brandi",FR-1,Methodist,12.90,Alan Connie Shamrock Invitational,"Mar 16, 2023",5.1
4,"Olufemi-Ajayi, Grace",SR-4,Meredith,12.97,Vertklasse,"Mar 31, 2023",2.6
5,"Bellamy, Teanna",SR-4,North Carolina Wesleyan,13.14,6th Annual adidas Trojan Challenge,"Mar 24, 2023",1.0
6,"Lucas, Anyla",FR-1,Meredith,13.18,6th Annual adidas Trojan Challenge,"Mar 24, 2023",1.0
7,"Neal, Erykalyn",FR-1,Methodist,13.34,6th Annual adidas Trojan Challenge,"Mar 24, 2023",2.4
8,"Cunningham, Davina",FR-1,Meredith,13.47,UNCW Seahawk Invitational,"Mar 3, 2023",1.8
9,"Heward, Riley",SO-2,Southern Virginia,13.50,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.3
10,"Allman, Shandrey",FR-1,Southern Virginia,13.62,Washington & Lee Carnival,"Mar 17, 2023",0.7
11,"Hawkins, Quierra",SO-2,Mary Baldwin,13.65,Battleground Relays,"Apr 1, 2023",+0.0
12,"Blodgett, Emma",JR-3,Southern Virginia,13.89,Washington & Lee Carnival,"Mar 17, 2023",0.7
13,"Castle, Kamree",SO-2,Southern Virginia,13.91,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",1.2
14,"Singleton, Imani",FR-1,Brevard,14.10,Trojan Opener,"Mar 17, 2023",1.3
15,"Knight, Imari",FR-1,Mary Baldwin,14.75,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",1.4
16,"Shepard, Lexi",FR-1,Brevard,14.99,Trojan Opener,"Mar 17, 2023",3.5
17,"Morgan, De'Ja",SO-2,Meredith,15.01,Vertklasse,"Mar 31, 2023",2.2
18,"Tarpley , Lanadia",JR-3,Mary Baldwin,15.02,Battleground Relays,"Apr 1, 2023",+0.0

1,"Santiago, Steven",SR-4,Mary Baldwin,22.12,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.6
2,"Leavitt, Aaron",SO-2,Southern Virginia,22.22,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.8
3,"Kirksey, Christopher",SO-2,Mary Baldwin,22.26,Battleground Relays,"Apr 1, 2023",-0.1
4,"Smith, Donovan",FR-1,North Carolina Wesleyan,22.45,6th Annual adidas Trojan Challenge,"Mar 24, 2023",4.5
4,"Holmes, Shyheim",SO-2,Mary Baldwin,22.45,Battleground Relays,"Apr 1, 2023",-0.1
6,"Scott, Miles",FR-1,William Peace,22.48,UNCW Seahawk Invitational,"Mar 3, 2023",1.4
7,"Taylor, Reginald",SO-2,Brevard,22.82,SWU GottaRun Invite 2023,"Apr 1, 2023",-1.4
8,"Woods, Josiyah",FR-1,Methodist,23.25,Alan Connie Shamrock Invitational,"Mar 16, 2023",-1.2
9,"Brown, Tasker",SR-4,Pfeiffer,23.45,Adidas Winthrop University Invitational,"Mar 24, 2023",-1.8
10,"Prince, Milton",FR-1,William Peace,23.49,Webb Davidson Meet,"Mar 17, 2023",1.7
11,"Matthews, Anthony",JR-3,Methodist,23.68,Alan Connie Shamrock Invitational,"Mar 16, 2023",-0.4
12,"Curtis, DeShawn",JR-3,Brevard,23.74,SWU GottaRun Invite 2023,"Apr 1, 2023",3.0
13,"Freeman, Jeremiah",FR-1,Methodist,23.75,6th Annual adidas Trojan Challenge,"Mar 24, 2023",3.0
14,"Alvarez, Luis",JR-3,Brevard,23.80,SWU GottaRun Invite 2023,"Apr 1, 2023",-4.9
15,"Bryant, D'Andre",SR-4,Pfeiffer,23.81,Adidas Winthrop University Invitational,"Mar 24, 2023",1.5
16,"Skidmore, Tommy",FR-1,Southern Virginia,23.84,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.5
17,"Ashford, Brooks",JR-3,Brevard,23.87,SWU GottaRun Invite 2023,"Apr 1, 2023",3.0
