
1,"Leonard-Osbourne, Jalen",JR-3,Ithaca,6.73,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
2,"Traore, Cheickna",SR-4,Ramapo,6.76,TCNJ Indoor Open,"Dec 3, 2022"
3,"Holland, Myron",JR-3,Elizabethtown,6.79,2023 Landmark Conference Indoor Track & Field Championships,"Feb 25, 2023"
4,"Love, Shamar",JR-3,Rowan,6.85,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
5,"Domozych, Thomas",SR-4,TCNJ,6.89,TCNJ Lions Indoor Invitational,"Jan 14, 2023"
5,"Summers, Cameron",SR-4,Stevenson,6.89,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
7,"Gray, Trevor",SO-2,Moravian,6.92,Fast Times Before Finals,"Dec 2, 2022"
8,"Weber, Evan",JR-3,Springfield,6.93,Springfield College Home Opener,"Dec 3, 2022"
8,"Beasley, Jah'mere",JR-3,Rowan,6.93,NJAC Indoor Track & Field Championships,"Feb 20, 2023"
8,"Schmitt, Raymond",JR-3,TCNJ,6.93,TCNJ Indoor Open,"Dec 3, 2022"
11,"Byrd, Masai",FR-1,Rowan,6.94,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
11,"Lienert, Mitchell",JR-3,Rochester,6.94,Nazareth Conference Challenge Cup,"Jan 28, 2023"
13,"Scott, Michael",SO-2,Springfield,6.95,2023 Boston University John Thomas Terrier Classic,"Jan 27, 2023"
14,"Brown, Kelly",JR-3,Brockport St.,6.97,SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
15,"Corcoran, Evan",FR-1,Rowan,6.98,Alvernia Winter Invite,"Jan 14, 2023"
15,"Montville, Brexton",JR-3,Plattsburgh St.,6.98,SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
17,"Frank, Andy",SR-4,Ithaca,6.99,Liberty League Indoor Track Championships,"Feb 24, 2023"
17,"Stello, Antonio",SR-4,PSU-Behrend,6.99,Wittenberg Collegiate Invite,"Feb 18, 2023"
19,"Etienne, Dave",SR-4,New Jersey City,7.00,NYU DIII Invitational,"Feb 3, 2023"
19,"Regan, Seth",JR-3,Springfield,7.00,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
19,"Davis, Deron",FR-1,SUNY Delhi,7.00,Utica Blue & Orange Invite and Multi,"Jan 27, 2023"
