
1,"Beard, Ryan",SR-4,Westminster (Pa.),10.75,Dave Labor Invt,"Mar 31, 2023",5.5
2,"Mathews, Isaiah",SR-4,Waynesburg,11.09,Dave Labor Invt,"Mar 31, 2023",6.1
3,"Rohde, Joseph",SO-2,Franciscan (Ohio),11.14,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.5
4,"Blessing, Josh",JR-3,Geneva,11.19,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",2.4
5,"Armstrong, Elijah",FR-1,Bethany (W.V.),11.23,Bethany Invitational,"Mar 25, 2023",-0.8
6,"Mitchell, Alexander",FR-1,Grove City,11.26,Bethany Invitational,"Mar 25, 2023",3.8
7,"McGlothin, Qujuan",JR-3,Bethany (W.V.),11.39,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.8
8,"Garvin, Jack",JR-3,Geneva,11.42,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",0.8
9,"Fofang, Tsi",SO-2,Bethany (W.V.),11.43,Bethany Invitational,"Mar 25, 2023",-0.8
9,"Trexler, Gabe",SO-2,Geneva,11.43,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.8
11,"Dunlap, Gabe",JR-3,Grove City,11.46,Bethany Invitational,"Mar 25, 2023",1.7
12,"Lewis, Dez",SO-2,Geneva,11.49,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.5
13,"Williams, Tyriek",FR-1,Waynesburg,11.51,Bethany Invitational,"Mar 25, 2023",1.7
14,"Haines, Josh",JR-3,Geneva,11.52,Bethany Invitational,"Mar 25, 2023",0.9
14,"Andrews, Amari",SO-2,Geneva,11.52,Bethany Invitational,"Mar 25, 2023",0.9
16,"Eagan, Tyler",SO-2,Grove City,11.53,Bethany Invitational,"Mar 25, 2023",1.7
17,"McKeever, Deondre",SR-4,Westminster (Pa.),11.61,Dave Labor Invt,"Mar 31, 2023",6.4
17,"Wilson, Gregory",FR-1,Grove City,11.61,Dave Labor Invt,"Mar 31, 2023",4.1
19,"Maedke, John",FR-1,Franciscan (Ohio),11.64,Bethany Invitational,"Mar 25, 2023",1.7
19,"Jones, Hunter",SR-4,Grove City,11.64,Bethany Invitational,"Mar 25, 2023",1.7
21,"Cestaro, Anthony",FR-1,Washington & Jefferson,11.77,Tim Weaver Track and Field Invitational,"Apr 1, 2023",-5.7
21,"Santoro, Antonio",FR-1,Franciscan (Ohio),11.77,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.5
23,"Berrott, Zach",SO-2,Waynesburg,11.84,Bethany Invitational,"Mar 25, 2023",0.9
24,"Clay, Jorden",FR-1,St. Vincent (Pa.),11.87,Bethany Invitational,"Mar 25, 2023",3.8
24,"Kondraciuk, David",FR-1,Geneva,11.87,Tim Weaver Track and Field Invitational,"Apr 1, 2023",-1.4

1,"Rudolph, Emma",SR-4,Westminster (Pa.),12.39,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.9
2,"Fatigati, Jessica",JR-3,Westminster (Pa.),12.48,Bethany Invitational,"Mar 25, 2023",2.6
3,"Vezzosi, Emma",SR-4,Grove City,12.61,Dave Labor Invt,"Mar 31, 2023",2.8
4,"Toader, Mihaela",SR-4,Allegheny,12.78,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-5.3
5,"Conley, Madison",JR-3,Westminster (Pa.),13.04,Bethany Invitational,"Mar 25, 2023",-1.0
6,"Davis, Breannda",JR-3,Westminster (Pa.),13.23,Bethany Invitational,"Mar 25, 2023",-1.0
