
1,"Holland, Myron",JR-3,Elizabethtown,10.54,40th Millersville Metrics,"Mar 31, 2023",2.9
2,"Shelton, Jacob",JR-3,Salisbury,10.75,2023 Towson Spring Open,"Mar 31, 2023",1.8
3,"Beard, Ryan",SR-4,Westminster (Pa.),10.83,Alan Connie Shamrock Invitational,"Mar 16, 2023",3.6
4,"Summers, Cameron",SR-4,Stevenson,10.84,2023 Danny Curran Invitational,"Mar 30, 2023",-0.3
5,"Say, Conrad",JR-3,Johns Hopkins,10.88,2023 Towson Spring Open,"Mar 31, 2023",1.8
6,"Coulter, Elliot",SO-2,Franklin & Marshall,10.90,40th Millersville Metrics,"Mar 31, 2023",2.9
7,"Frye, Sherrod",SR-4,Salisbury,11.06,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.5
8,"Elmogi, Ahmed",SO-2,Johns Hopkins,11.08,2023 Towson Spring Open,"Mar 31, 2023",0.6
9,"Ellington, Evan",JR-3,Hood,11.14,Blue & Gold Goucher Classic,"Mar 24, 2023",-1.9
10,"Coleman, Oral-Anthony",SO-2,McDaniel,11.15,2023 Colonial Relays,"Mar 30, 2023",1.6
10,"Mins, Jamel",SO-2,Hood,11.15,40th Millersville Metrics,"Mar 31, 2023",2.2
12,"Blessing, Josh",JR-3,Geneva,11.19,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",2.4
13,"Linder, Owen",SO-2,Lebanon Valley,11.20,40th Millersville Metrics,"Mar 31, 2023",1.7
13,"Okuseinde, Tofunmi",FR-1,Hood,11.20,40th Millersville Metrics,"Mar 31, 2023",2.0
15,"Douge, Emmanuel",SO-2,St. Mary's (Md.),11.21,Seahawk Invitational,"Apr 1, 2023",2.1
16,"Armstrong, Elijah",FR-1,Bethany (W.V.),11.23,Bethany Invitational,"Mar 25, 2023",-0.8
17,"Halkias, Alexander",SR-4,Carnegie Mellon,11.25,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-0.6
18,"Mitchell, Alexander",FR-1,Grove City,11.26,Bethany Invitational,"Mar 25, 2023",3.8
19,"Roney, Zachary",SO-2,Johns Hopkins,11.30,2023 Towson Spring Open,"Mar 31, 2023",3.6
20,"Kramer, Ryan",JR-3,Salisbury,11.31,Alan Connie Shamrock Invitational,"Mar 16, 2023",3.9
21,"Eldridge, Christian",FR-1,Stevenson,11.37,Blue & Gold Goucher Classic,"Mar 24, 2023",-1.9
22,"McGlothin, Qujuan",JR-3,Bethany (W.V.),11.39,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.8
23,"Avery, Brendan",SO-2,King's (Pa.),11.42,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
23,"Garvin, Jack",JR-3,Geneva,11.42,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",0.8
23,"Keegan, Arthur",JR-3,Gettysburg,11.42,40th Millersville Metrics,"Mar 31, 2023",2.0
23,"Schwab, Evan",SR-4,Elizabethtown,11.42,2023 Jim Taylor Invite,"Mar 24, 2023",-1.5
23,"Proctor, Tyren",SO-2,McDaniel,11.42,2023 Colonial Relays,"Mar 30, 2023",2.8
28,"Fofang, Tsi",SO-2,Bethany (W.V.),11.43,Bethany Invitational,"Mar 25, 2023",-0.8
28,"Trexler, Gabe",SO-2,Geneva,11.43,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.8
28,"Mayro, Zach",SO-2,Messiah,11.43,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
31,"Belgrave, Jalen",SR-4,Elizabethtown,11.44,40th Millersville Metrics,"Mar 31, 2023",1.7
31,"Dyson, Ian",SR-4,Susquehanna,11.44,2023 Danny Curran Invitational,"Mar 30, 2023",-0.5
33,"Burleson, Simon",JR-3,Elizabethtown,11.46,40th Millersville Metrics,"Mar 31, 2023",1.7
33,"Dunlap, Gabe",JR-3,Grove City,11.46,Bethany Invitational,"Mar 25, 2023",1.7
35,"Lewis, Dez",SO-2,Geneva,11.49,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.5
36,"Raccioppi, Jai",JR-3,Stevenson,11.50,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
36,"Garin, Verne",SR-4,Carnegie Mellon,11.50,Washington & Lee Carnival,"Mar 17, 2023",-1.1
36,"Lewis, Deonte",FR-1,Goucher,11.50,Blue & Gold Goucher Classic,"Mar 24, 2023",-1.9
39,"Sabo, Alex",SO-2,Lebanon Valley,11.51,40th Millersville Metrics,"Mar 31, 2023",2.0
39,"Williams, Tyriek",FR-1,Waynesburg,11.51,Bethany Invitational,"Mar 25, 2023",1.7
39,"Zeigler, Noah",SO-2,Marywood,11.51,King's College Monarch Invitational,"Mar 18, 2023",-1.4
42,"Haines, Josh",JR-3,Geneva,11.52,Bethany Invitational,"Mar 25, 2023",0.9
42,"Andrews, Amari",SO-2,Geneva,11.52,Bethany Invitational,"Mar 25, 2023",0.9
42,"Isaac, Kip",FR-1,Misericordia,11.52,2023 Danny Curran Invitational,"Mar 30, 2023",0.2
45,"Eagan, Tyler",SO-2,Grove City,11.53,Bethany Invitational,"Mar 25, 2023",1.7
45,"Reed, Zachary",JR-3,Lebanon Valley,11.53,40th Millersville Metrics,"Mar 31, 2023",1.4
47,"Brown, Alex",FR-1,McDaniel,11.54,Blue & Gold Goucher Classic,"Mar 24, 2023",0.5
47,"Murtha, Daniel",SO-2,Lebanon Valley,11.54,40th Millersville Metrics,"Mar 31, 2023",2.0
49,"O'Connor, William",SO-2,Dickinson,11.55,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
50,"Cipriano, Jarod",SR-4,Misericordia,11.56,2023 Danny Curran Invitational,"Mar 30, 2023",-0.5

1,"Phillips, Lauren",SO-2,Johns Hopkins,12.14,2023 Towson Spring Open,"Mar 31, 2023",0.1
2,"Gray, Leah",JR-3,PSU-Harrisburg,12.28,40th Millersville Metrics,"Mar 31, 2023",3.4
3,"Penuela, Sara",JR-3,Dickinson,12.31,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.9
4,"Olsavsky, Erin",FR-1,Dickinson,12.35,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.9
5,"Rudolph, Emma",SR-4,Westminster (Pa.),12.39,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.9
6,"Fatigati, Jessica",JR-3,Westminster (Pa.),12.48,Bethany Invitational,"Mar 25, 2023",2.6
7,"Giordani, Samantha",SR-4,Carnegie Mellon,12.58,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-5.3
8,"Vezzosi, Emma",SR-4,Grove City,12.61,Dave Labor Invt,"Mar 31, 2023",2.8
9,"Lienhard, Abby",SR-4,Franklin & Marshall,12.80,40th Millersville Metrics,"Mar 31, 2023",3.5
10,"Klimov, Mirra",FR-1,Johns Hopkins,12.82,2023 Towson Spring Open,"Mar 31, 2023",0.6
11,"Bakare, Tahira",JR-3,Goucher,12.85,Emory Spring Break Classic 2023,"Mar 17, 2023",1.4
12,"Forvil, Karia",FR-1,Salisbury,12.88,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.9
13,"Springer, Abigail",SO-2,King's (Pa.),12.91,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.9
14,"Zaeske, Anna",SO-2,Johns Hopkins,12.92,2023 Towson Spring Open,"Mar 31, 2023",1.8
15,"Rine, Alexa",JR-3,Susquehanna,12.93,2023 Danny Curran Invitational,"Mar 30, 2023",-0.1
16,"Hill, Mia",FR-1,Salisbury,12.94,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",2.9
17,"Penuela, Mariana",JR-3,Dickinson,12.96,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.9
