
1,"Newby, Will",FR-1,Wabash,10.78,2023 EIU Big Blue,"Mar 24, 2023",1.2
2,"Hunt, Grant",FR-1,DePauw,10.88,Wash U Invite,"Mar 31, 2023",4.3
3,"Laleye, Ayotunde",JR-3,DePauw,10.93,Wash U Invite,"Mar 31, 2023",4.3
4,"Hearns, Julius",SO-2,Wabash,11.01,Pacesetter Sports Invitational,"Apr 1, 2023",2.6
5,"Williams, Sylvester",FR-1,Wabash,11.11,Pacesetter Sports Invitational,"Apr 1, 2023",2.6
6,"Epps, Jaylin",SO-2,Denison,11.12,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",1.4
6,"O'Malley, Colin",FR-1,DePauw,11.12,Wash U Invite,"Mar 31, 2023",4.3
8,"Bila, Joaquim",FR-1,Ohio Wesleyan,11.15,Amy Adams Memorial,"Mar 24, 2023",-1.9
9,"Weisenberger, Joshua",SO-2,Wittenberg,11.18,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",2.0
10,"Troupe, Christian",SO-2,DePauw,11.23,Wash U Invite,"Mar 31, 2023",4.3
11,"Gono Phiri, Tapiwa",SO-2,Kenyon,11.24,Bob Kahn Invitational,"Mar 31, 2023",2.0
12,"Acero, Seth",SO-2,Wabash,11.28,Pacesetter Sports Invitational,"Apr 1, 2023",3.7
13,"Holley, Malik",SO-2,Denison,11.29,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",1.4
14,"Freeman, Lorenzo",FR-1,Wooster,11.34,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.9
15,"Hyatt, Reese",SO-2,Oberlin,11.37,Bob Kahn Invitational,"Mar 31, 2023",0.4
16,"Scherson, Nick",SR-4,Wooster,11.40,Bob Kahn Invitational,"Mar 31, 2023",3.7
16,"Skolnik, Ari",SO-2,Denison,11.40,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",1.4
18,"Hurt, Ethan",SR-4,Wabash,11.43,2023 EIU Big Blue,"Mar 24, 2023",0.1
19,"Alsum, Rickey",JR-3,DePauw,11.46,Wash U Invite,"Mar 31, 2023",4.3
20,"Briscoe, Harvey",SR-4,Wooster,11.53,Alan Connie Shamrock Invitational,"Mar 16, 2023",5.1
21,"Oostman, Jake",SO-2,Wabash,11.54,2023 EIU Big Blue,"Mar 24, 2023",0.2
21,"DeSantis, Daniel",SO-2,Denison,11.54,Emory Thrills in the Hills 2023,"Mar 24, 2023",NWI
23,"Myers, Mason",SO-2,Ohio Wesleyan,11.57,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",2.6
24,"Ring, Grayson",FR-1,Wittenberg,11.61,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.8
25,"Rogers, Matt",SO-2,Wittenberg,11.64,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",1.3
26,"Shilts, Joe",SR-4,Wooster,11.67,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.5
27,"Makelele, Emmanuel",SO-2,Kenyon,11.69,Bob Kahn Invitational,"Mar 31, 2023",0.4
28,"Houck, Jack",SO-2,Wittenberg,11.78,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",0.5
29,"Lowe, Simon",SR-4,Oberlin,11.79,Bob Kahn Invitational,"Mar 31, 2023",3.7
30,"Uliassi, Euan",FR-1,Oberlin,11.84,Bob Kahn Invitational,"Mar 31, 2023",3.7

1,"Lykins, Addystin",SO-2,Ohio Wesleyan,12.50,Amy Adams Memorial,"Mar 24, 2023",-0.6
2,"Boston, Lillian",SO-2,DePauw,12.88,Wash U Invite,"Mar 31, 2023",2.6
3,"Shakhan, Zora",SO-2,Wittenberg,12.93,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",-0.3
4,"Patterson, Drew",JR-3,Wooster,12.96,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.4
5,"Magoteaux, Lindsey",SO-2,Wittenberg,13.03,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",-0.7
