
1,"Leonard-Osbourne, Jalen",JR-3,Ithaca,6.73,NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
2,"Lienert, Mitchell",JR-3,Rochester,6.94,Nazareth Conference Challenge Cup,"Jan 28, 2023"
3,"Frank, Andy",SR-4,Ithaca,6.99,Liberty League Indoor Track Championships,"Feb 24, 2023"
4,"London, P.J.",SO-2,Rochester,7.04,Nazareth Alumni Invite,"Dec 9, 2022"
4,"Ahern, Sam",SO-2,Union (N.Y.),7.04,Liberty League Indoor Track Championships,"Feb 24, 2023"
6,"Ihegihu, Josh",FR-1,RPI,7.07,Liberty League Indoor Track Championships,"Feb 24, 2023"
7,"Sheehan, Benjamin",SO-2,RIT,7.08,RIT February Friday Invitational,"Feb 10, 2023"
8,"Liu, Max",FR-1,RPI,7.11,Liberty League Indoor Track Championships,"Feb 24, 2023"
9,"Sheehan, Brendan",SO-2,Ithaca,7.12,Greg Page 2022,"Dec 3, 2022"
10,"D'Adetta, Anthony",JR-3,Ithaca,7.13,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
11,"Chen, Kensei",SO-2,RPI,7.17,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Eribo, Manny",SO-2,Rochester,7.18,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Liu, Frederick",SR-4,Rochester,7.18,Liberty League Indoor Track Championships,"Feb 24, 2023"
14,"Jain, Aadit",FR-1,Rochester,7.19,Liberty League Indoor Track Championships,"Feb 24, 2023"
15,"Jantzi, Justin",JR-3,RIT,7.20,Brockport Multi,"Feb 3, 2023"
16,"Geier, Erik",JR-3,St. Lawrence,7.21,SLU Indoor Invitational,"Jan 28, 2023"
17,"Lundy, Gabe",SR-4,Rochester,7.22,Brockport Multi,"Feb 3, 2023"
18,"Hauf, William",SO-2,St. Lawrence,7.26,Saints Holiday Relays,"Dec 3, 2022"
19,"Lorenzetti, Sam",SO-2,Rochester,7.27,Nazareth Conference Tune-Up,"Feb 17, 2023"
20,"Myrick, Donovan",FR-1,RPI,7.29,Tufts Cupid Challenge,"Feb 4, 2023"

1,"Francis, Traci",SO-2,Vassar,7.80,AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
2,"Bruce, Logan",SR-4,Ithaca,7.83,Liberty League Indoor Track Championships,"Feb 24, 2023"
3,"Bansbach, Susan",SR-4,Rochester,7.87,Liberty League Indoor Track Championships,"Feb 24, 2023"
4,"Isaac, Kate",JR-3,Rochester,7.91,Nazareth Conference Challenge Cup,"Jan 28, 2023"
5,"Hill, Caroline",SO-2,RIT,7.98,Winter Welcome Back,"Jan 21, 2023"
6,"Novak, Ava",JR-3,Vassar,8.04,Liberty League Indoor Track Championships,"Feb 24, 2023"
7,"Castagnier, Hayley",JR-3,St. Lawrence,8.07,SLU Open,"Feb 17, 2023"
8,"Heffernan, Ashley",JR-3,Rochester,8.08,Brockport Multi,"Feb 3, 2023"
9,"Shanks, Annabelle",SO-2,Rochester,8.10,Liberty League Indoor Track Championships,"Feb 24, 2023"
10,"O'Connell, Madeline",SR-4,Rochester,8.11,Liberty League Indoor Track Championships,"Feb 24, 2023"
11,"Kyriacou, Christina",FR-1,Rochester,8.16,Liberty League Indoor Track Championships,"Feb 24, 2023"
12,"Brown, Sara",JR-3,Ithaca,8.19,Greg Page 2022,"Dec 3, 2022"
12,"Froe, Marley",SO-2,Union (N.Y.),8.19,2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
14,"Velasquez, Ayenaliz",JR-3,Ithaca,8.20,Nazareth Alumni Invite,"Dec 9, 2022"
15,"Perez-Fry, Lola",SR-4,Vassar,8.24,West Point Tune Up,"Feb 18, 2023"
16,"Gonzalez, Milla",FR-1,Ithaca,8.25,2023 Bomber Invitational,"Feb 4, 2023"
16,"Frattellone, Jana",JR-3,RPI,8.25,TCNJ Indoor Open,"Dec 3, 2022"
18,"Smith, Caitlin",SO-2,RPI,8.27,Liberty League Indoor Track Championships,"Feb 24, 2023"
18,"Eu, Jamie",FR-1,Vassar,8.27,Crowell Open,"Dec 3, 2022"
18,"Mallette, Christine",SO-2,RPI,8.27,TCNJ Indoor Open,"Dec 3, 2022"

1,"Frank, Andy",SR-4,Ithaca,21.99,2023 Bomber Invitational,"Feb 4, 2023",NWI
2,"Lienert, Mitchell",JR-3,Rochester,22.07,Nazareth Conference Challenge Cup,"Jan 28, 2023",NWI
3,"Myrick, Donovan",FR-1,RPI,22.60,Tufts Cupid Challenge,"Feb 4, 2023",NWI
4,"Jantzi, Justin",JR-3,RIT,22.63,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
5,"Lundy, Gabe",SR-4,Rochester,22.69,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
6,"London, P.J.",SO-2,Rochester,22.74,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
6,"Ahern, Sam",SO-2,Union (N.Y.),22.74,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
8,"Ihegihu, Josh",FR-1,RPI,"22.98
%",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
9,"Resnick, Matthew",SO-2,RIT,23.11,Nazareth Conference Tune-Up,"Feb 17, 2023",NWI
10,"Stein, Max",SO-2,RIT,23.21,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
11,"Keelan, Jack",JR-3,Bard,23.23,Utica Blue & Orange Invite and Multi,"Jan 27, 2023",NWI
11,"Koubek, Andrew",FR-1,RIT,23.23,Brockport Multi,"Feb 3, 2023",NWI
13,"Eribo, Manny",SO-2,Rochester,23.26,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
14,"Oczkowski, Nate",SR-4,Ithaca,23.27,"Ithaca College vs. TCNJ, Cortland & Oneonta","Jan 21, 2023",NWI
15,"Senf, Ryan",FR-1,RIT,23.28,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
16,"Hauf, William",SO-2,St. Lawrence,23.32,SLU Open,"Feb 17, 2023",NWI
17,"Goyette, Trenton",SO-2,RIT,23.35,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
18,"Brodnik, Peter",SR-4,Rochester,23.39,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
19,"D'Adetta, Anthony",JR-3,Ithaca,"23.49
%",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
20,"Jain, Aadit",FR-1,Rochester,23.50,Nazareth Conference Tune-Up,"Feb 17, 2023",NWI

1,"Bansbach, Susan",SR-4,Rochester,25.42,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
2,"Isaac, Kate",JR-3,Rochester,25.87,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
3,"Hill, Caroline",SO-2,RIT,25.97,Brockport Multi,"Feb 3, 2023",NWI
4,"Novak, Ava",JR-3,Vassar,26.11,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
5,"Bruce, Logan",SR-4,Ithaca,"26.22
%",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
6,"Froe, Marley",SO-2,Union (N.Y.),26.32,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
7,"Mallette, Christine",SO-2,RPI,26.46,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
8,"Hardy, Kristin",SR-4,Rochester,26.56,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
9,"Manning, Katie",SO-2,RPI,26.60,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
9,"Bell, Megan",SO-2,Rochester,26.60,Nazareth Conference Tune-Up,"Feb 17, 2023",NWI
11,"Adegbile, Devan",SO-2,Ithaca,"27.08
%",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
12,"McGuinn, Emma",FR-1,RPI,27.22,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
13,"Ringler, Kalista",FR-1,Vassar,27.25,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
14,"Baker, Gabrielle",SO-2,Union (N.Y.),27.27,Utica Pioneer Fast Trax Invite,"Feb 4, 2023",NWI
15,"Byrd, Moriah",JR-3,Ithaca,"27.34
%",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023",NWI
16,"Pecora, Luca",SO-2,Ithaca,27.37,2023 Bomber Invitational,"Feb 4, 2023",NWI
17,"Smith, Caitlin",SO-2,RPI,27.39,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
18,"Ernest Fleurant, Jael",SR-4,Rochester,27.47,Liberty League Indoor Track Championships,"Feb 24, 2023",NWI
19,"Heffernan, Ashley",JR-3,Rochester,"27.65
%",Fastrack National Invitational,"Feb 10, 2023",NWI
20,"MacArthur, Natalie",SO-2,Ithaca,27.85,2023 Bomber Invitational,"Feb 4, 2023",NWI

1,"Lienert, Mitchell",JR-3,Rochester,49.60,Liberty League Indoor Track Championships,"Feb 24, 2023"
2,"Lyons, Luke",SR-4,Rochester,49.71,Nazareth Alumni Invite,"Dec 9, 2022"
3,"Lundy, Gabe",SR-4,Rochester,49.82,Nazareth Alumni Invite,"Dec 9, 2022"
4,"Oczkowski, Nate",SR-4,Ithaca,"50.47
%",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
5,"Goyette, Trenton",SO-2,RIT,50.65,Brockport Multi,"Feb 3, 2023"
6,"Jantzi, Justin",JR-3,RIT,50.73,Nazareth Conference Tune-Up,"Feb 17, 2023"
6,"Resnick, Matthew",SO-2,RIT,50.73,Liberty League Indoor Track Championships,"Feb 24, 2023"
8,"Cavanaugh, Peter",SO-2,RPI,"50.75
%",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
9,"Stein, Max",SO-2,RIT,50.96,Liberty League Indoor Track Championships,"Feb 24, 2023"
10,"Senf, Ryan",FR-1,RIT,51.19,Liberty League Indoor Track Championships,"Feb 24, 2023"
11,"McCollum, Brendan",FR-1,Rochester,51.31,Brockport Multi,"Feb 3, 2023"
12,"Frank, Andy",SR-4,Ithaca,51.47,"Ithaca College vs. TCNJ, Cortland & Oneonta","Jan 21, 2023"
13,"Keelan, Jack",JR-3,Bard,51.49,Utica Blue & Orange Invite and Multi,"Jan 27, 2023"
14,"Thyne, Gabe",SO-2,Rochester,51.75,Nazareth Conference Tune-Up,"Feb 17, 2023"
15,"Myrick, Donovan",FR-1,RPI,51.76,Utica Blue & Orange Invite and Multi,"Jan 27, 2023"
16,"Ryan, Conor",JR-3,Ithaca,52.04,2023 Bomber Invitational,"Feb 4, 2023"
17,"Koubek, Andrew",FR-1,RIT,52.14,Brockport Multi,"Feb 3, 2023"
18,"Rayleonard, Domenick",SO-2,RPI,52.20,Tufts Cupid Challenge,"Feb 4, 2023"
18,"Hinckley, Joey",JR-3,RPI,"52.20
%",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
20,"Ertel, Ian",SR-4,Ithaca,52.35,2023 Bomber Invitational,"Feb 4, 2023"

1,"O'Connell, Madeline",SR-4,Rochester,56.41,Nazareth Alumni Invite,"Dec 9, 2022"
2,"Bansbach, Susan",SR-4,Rochester,"56.42
%",NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023"
3,"Isaac, Kate",JR-3,Rochester,"58.48
%",AARTFC Indoor Track & Field Championships,"Mar 3, 2023"
4,"Bell, Megan",SO-2,Rochester,58.70,Liberty League Indoor Track Championships,"Feb 24, 2023"
5,"Hardy, Kristin",SR-4,Rochester,59.62,Liberty League Indoor Track Championships,"Feb 24, 2023"
6,"Manning, Katie",SO-2,RPI,1:01.08,Liberty League Indoor Track Championships,"Feb 24, 2023"
7,"Chou, Trina",SR-4,Vassar,1:01.45,West Point Tune Up,"Feb 18, 2023"
8,"Baker, Gabrielle",SO-2,Union (N.Y.),1:01.75,Utica Pioneer Fast Trax Invite,"Feb 4, 2023"
9,"MacArthur, Natalie",SO-2,Ithaca,"1:01.99
%",2023 Boston University David Hemery Valentine Invite,"Feb 10, 2023"
