
1,"Oestreich, Carson",SO-2,Martin Luther,6.95,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
2,"Schorr, Will",SO-2,Wis.-Superior,7.03,The CSS Opener,"Dec 10, 2022"
3,"Boss, Izayah",FR-1,Minnesota-Morris,7.11,Gene Glader Classic,"Feb 18, 2023"
3,"Shevchuk, John",JR-3,Northwestern (Minn.),7.11,Gopher Classic,"Feb 4, 2023"
5,"Folston, Malek",SR-4,Crown,7.15,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
6,"Westimayer, Ethan",JR-3,Wis.-Superior,7.20,The CSS Opener,"Dec 10, 2022"
7,"Lynch, Garrett",SO-2,Wis.-Superior,7.23,Ripon Final Qualifier & Multi,"Mar 3, 2023"
8,"Bowe, Ethan",FR-1,Wis.-Superior,7.27,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
9,"Swecker, Ryan",JR-3,Crown,7.33,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
9,"Omeja , Jackson",SO-2,North Central (Minn.),7.33,The CSS Opener,"Dec 10, 2022"
11,"Pearson, Steven",SR-4,Wis.-Superior,7.40,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
11,"Vandergon, Duncan",SO-2,Minnesota-Morris,7.40,CSB/SJU Alumni Meet,"Jan 28, 2023"
13,"Elder, Tian",SR-4,North Central (Minn.),7.41,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
14,"Marzinske, Jake",JR-3,Bethany Lutheran,7.45,Cobber Indoor Open,"Jan 21, 2023"
15,"Foster, Earl",JR-3,Wis.-Superior,7.48,Ripon Final Qualifier & Multi,"Mar 3, 2023"
16,"Raasch, Eric Martin",FR-1,Martin Luther,7.52,St Olaf Tostrud Classic,"Feb 18, 2023"
17,"Juaire, Nehemiah",SO-2,North Central (Minn.),7.54,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
17,"Rogers, Gauge",FR-1,Minnesota-Morris,7.54,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
19,"Hillmer, Matthew",FR-1,Martin Luther,7.55,St Olaf Tostrud Classic,"Feb 18, 2023"
19,"Goldfine, Jordan",FR-1,Wis.-Superior,7.55,The CSS Opener,"Dec 10, 2022"
21,"Rooney, Noah",FR-1,Minnesota-Morris,7.56,Gopher Classic,"Feb 4, 2023"
21,"Kroells, Garrett",FR-1,Wis.-Superior,7.56,The CSS Opener,"Dec 10, 2022"
21,"Babcock, Ben",FR-1,Wis.-Superior,7.56,Lake Superior Challenge - College of St. Scholastica,"Feb 4, 2023"
24,"Nigh, Chris",SO-2,Crown,7.61,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
25,"Johnson, Seth  E.",SO-2,Crown,"7.66
(55)",Carleton Meet of the Hearts,"Feb 11, 2023"

1,"Trucksess, Deanna",SO-2,Northwestern (Minn.),8.04,Gopher Classic,"Feb 4, 2023"
2,"Witbrod, Stephanie",SO-2,Bethany Lutheran,8.24,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
3,"Claude, Colleen",FR-1,Wis.-Superior,8.29,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
4,"Zaugg, Maggie",FR-1,Wis.-Superior,8.34,The CSS Opener,"Dec 10, 2022"
5,"Hambike, Grace",SO-2,Minnesota-Morris,8.44,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
6,"Schmitz, Cora",FR-1,Wis.-Superior,8.56,Gene Glader Classic,"Feb 18, 2023"
7,"Lanes, Serena",SO-2,North Central (Minn.),8.58,Gene Glader Classic,"Feb 18, 2023"
8,"Brueckner, Ruth",FR-1,Crown,8.59,Gene Glader Classic,"Feb 18, 2023"
9,"Lynch, MacKenzie",JR-3,Martin Luther,8.62,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
10,"Luqman, Nibras",FR-1,Minnesota-Morris,8.69,Gene Glader Classic,"Feb 18, 2023"
11,"Williams, Samdi",FR-1,North Central (Minn.),8.75,Gene Glader Classic,"Feb 18, 2023"
12,"Thompson, Carly",JR-3,Northwestern (Minn.),8.78,Gopher Classic,"Feb 4, 2023"
13,"Sturgeon, Audri",JR-3,Crown,"8.79
(55)",Carleton Meet of the Hearts,"Feb 11, 2023"
14,"Volk, Myla",FR-1,Wis.-Superior,8.81,Twin Ports Invite,"Jan 21, 2023"
15,"Anderson, Laura",SO-2,Crown,8.83,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
16,"Pankow, Maia",FR-1,Martin Luther,"8.86
(55)",Carleton Meet of the Hearts,"Feb 11, 2023"
17,"Hoppe, Cianna",JR-3,Bethany Lutheran,"8.87
(55)",Carleton Meet of the Hearts,"Feb 11, 2023"
18,"Schanbacher, Ellie",FR-1,Crown,"8.97
(55)",Carleton Meet of the Hearts,"Feb 11, 2023"
19,"Petrich, Brooke",FR-1,Wis.-Superior,9.05,Lake Superior Challenge - College of St. Scholastica,"Feb 4, 2023"
20,"Diekmann, Paige",FR-1,Minnesota-Morris,9.10,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
21,"Warden, Winona",FR-1,Northwestern (Minn.),9.18,UMAC Indoor Track & Field Championships,"Feb 24, 2023"
21,"Moonen, Elissa",FR-1,Bethany Lutheran,9.18,Chuck Petersen Open,"Dec 3, 2022"
23,"Fisher, Skylar",FR-1,Bethany Lutheran,9.22,Chuck Petersen Open,"Dec 3, 2022"
24,"Emerson, Roxann",SO-2,Minnesota-Morris,9.25,Gopher Classic,"Feb 4, 2023"
25,"Gregory, Trinity",SO-2,Crown,9.29,UMAC Indoor Track & Field Championships,"Feb 24, 2023"

1,"Westimayer, Ethan",JR-3,Wis.-Superior,22.75,Ripon Final Qualifier & Multi,"Mar 3, 2023",NWI
2,"Schorr, Will",SO-2,Wis.-Superior,22.96,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
3,"Matheson, Iain",SO-2,Wis.-Superior,23.25,Lake Superior Challenge - College of St. Scholastica,"Feb 4, 2023",NWI
4,"Folston, Malek",SR-4,Crown,23.31,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
5,"Shevchuk, John",JR-3,Northwestern (Minn.),23.37,Gopher Classic,"Feb 4, 2023",NWI
6,"Oestreich, Carson",SO-2,Martin Luther,23.46,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
7,"Boss, Izayah",FR-1,Minnesota-Morris,23.65,CSB / SJU Invitational,"Feb 11, 2023",NWI
8,"Bowe, Ethan",FR-1,Wis.-Superior,23.73,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
9,"Pearson, Steven",SR-4,Wis.-Superior,23.76,The CSS Opener,"Dec 10, 2022",NWI
10,"Swecker, Ryan",JR-3,Crown,23.81,Gene Glader Classic,"Feb 18, 2023",NWI
11,"Burgin, Derek",SO-2,North Central (Minn.),23.91,Gene Glader Classic,"Feb 18, 2023",NWI
12,"Lebsack, Elliot",FR-1,North Central (Minn.),24.18,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
13,"Kroells, Garrett",FR-1,Wis.-Superior,24.19,The CSS Opener,"Dec 10, 2022",NWI
14,"Omeja , Jackson",SO-2,North Central (Minn.),24.22,UW River Falls Winter Classic,"Feb 11, 2023",NWI
15,"Rooney, Noah",FR-1,Minnesota-Morris,24.26,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
16,"Stanton, Jeremiah",FR-1,Martin Luther,24.32,St Olaf Tostrud Classic,"Feb 18, 2023",NWI
17,"Vandergon, Duncan",SO-2,Minnesota-Morris,24.33,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
18,"Elder, Tian",SR-4,North Central (Minn.),24.34,The CSS Opener,"Dec 10, 2022",NWI
19,"Jett, Jamie",FR-1,Wis.-Superior,24.74,The CSS Opener,"Dec 10, 2022",NWI
19,"Goldfine, Jordan",FR-1,Wis.-Superior,24.74,Lake Superior Challenge - College of St. Scholastica,"Feb 4, 2023",NWI
21,"Diakite, Sean",FR-1,Minnesota-Morris,24.82,Gene Glader Classic,"Feb 18, 2023",NWI
22,"DeFoe, Ethan",FR-1,Wis.-Superior,24.87,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
23,"Johnson, Seth  E.",SO-2,Crown,24.93,Gene Glader Classic,"Feb 18, 2023",NWI
23,"Rogers, Gauge",FR-1,Minnesota-Morris,24.93,Gene Glader Classic,"Feb 18, 2023",NWI
25,"Felsing, Joshua",FR-1,Martin Luther,24.95,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI

1,"Trucksess, Deanna",SO-2,Northwestern (Minn.),27.20,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
2,"Claude, Colleen",FR-1,Wis.-Superior,27.65,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
3,"Frias, Elizabeth",SO-2,Minnesota-Morris,27.93,Chuck Petersen Open,"Dec 3, 2022",NWI
4,"DeQuevedo, Alexxa",SR-4,Wis.-Superior,27.96,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
5,"Witbrod, Stephanie",SO-2,Bethany Lutheran,28.00,UMAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
