
1,"Holland, Myron",JR-3,Elizabethtown,10.54,40th Millersville Metrics,"Mar 31, 2023",2.9
2,"Gray, Trevor",SO-2,Moravian,10.83,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
3,"Santos, Jared",JR-3,Moravian,11.14,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
4,"Fenstermaker, Jacob",FR-1,Moravian,11.19,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.2
5,"Fearwell, Jevontae",SO-2,Catholic,11.26,2023 Towson Spring Open,"Mar 31, 2023",3.6
6,"Sabastro, Owen",SO-2,Moravian,11.36,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.9
7,"Schwab, Evan",SR-4,Elizabethtown,11.42,2023 Jim Taylor Invite,"Mar 24, 2023",-1.5
8,"Belgrave, Jalen",SR-4,Elizabethtown,11.44,40th Millersville Metrics,"Mar 31, 2023",1.7
8,"Dyson, Ian",SR-4,Susquehanna,11.44,2023 Danny Curran Invitational,"Mar 30, 2023",-0.5
10,"Burleson, Simon",JR-3,Elizabethtown,11.46,40th Millersville Metrics,"Mar 31, 2023",1.7

1,"Davis, Helen",SR-4,Moravian,12.51,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.9
2,"Bakare, Tahira",JR-3,Goucher,12.85,Emory Spring Break Classic 2023,"Mar 17, 2023",1.4
3,"Rine, Alexa",JR-3,Susquehanna,12.93,2023 Danny Curran Invitational,"Mar 30, 2023",-0.1
4,"Robinson, Crystal",SR-4,Moravian,13.10,2023 Lafayette Open,"Mar 25, 2023",4.2
5,"Knight, Shai",FR-1,Moravian,13.26,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.8
6,"Wagner, Jarrett",JR-3,Elizabethtown,13.29,40th Millersville Metrics,"Mar 31, 2023",2.1
7,"Acord, Remi",SO-2,Susquehanna,13.37,2023 Danny Curran Invitational,"Mar 30, 2023",-0.4
8,"Bixenman, Ellie",JR-3,Catholic,13.42,Doc Jopson Track & Field Invitational,"Mar 25, 2023",+0.0
9,"Sharrow, Samantha",FR-1,Scranton,13.43,2023 Jim Taylor Invite,"Mar 24, 2023",-1.3
10,"Tokash, Lauren",SR-4,Scranton,13.44,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.8

1,"Holland, Myron",JR-3,Elizabethtown,22.09,40th Millersville Metrics,"Mar 31, 2023",4.1
2,"Davis, Elliott",SO-2,Susquehanna,22.23,2023 Danny Curran Invitational,"Mar 30, 2023",+0.0
3,"Fearwell, Jevontae",SO-2,Catholic,22.52,Doc Jopson Track & Field Invitational,"Mar 25, 2023",2.4
4,"Gray, Trevor",SO-2,Moravian,22.58,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.7
5,"Schwab, Evan",SR-4,Elizabethtown,22.90,40th Millersville Metrics,"Mar 31, 2023",4.1
6,"Dyson, Ian",SR-4,Susquehanna,22.93,2023 Jim Taylor Invite,"Mar 24, 2023",-0.2
7,"Santos, Jared",JR-3,Moravian,22.96,Muhlenberg Outdoor Invitational,"Apr 1, 2023",0.7
8,"Osai, Chilowe",SO-2,Catholic,23.00,Doc Jopson Track & Field Invitational,"Mar 25, 2023",NWI
9,"Galang, James",SO-2,Catholic,23.17,2023 Towson Spring Open,"Mar 31, 2023",-0.6
10,"Bowen, Nate",SR-4,Scranton,23.19,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.0

1,"Robinson, Crystal",SR-4,Moravian,25.38,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.1
2,"Giamoni, Abby",SO-2,Moravian,25.65,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.1
3,"Gonzalez, Noelle",SR-4,Scranton,25.83,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.1
4,"Bixenman, Ellie",JR-3,Catholic,26.66,Doc Jopson Track & Field Invitational,"Mar 25, 2023",2.2
5,"Davis, Helen",SR-4,Moravian,26.75,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.1
6,"Sharrow, Samantha",FR-1,Scranton,27.16,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.9
7,"Troxel, Aila",SO-2,Catholic,27.50,2023 Towson Spring Open,"Mar 31, 2023",2.3
7,"Schumacher, Sarah",FR-1,Catholic,27.50,2023 Towson Spring Open,"Mar 31, 2023",2.3
9,"Rine, Alexa",JR-3,Susquehanna,27.51,2023 Jim Taylor Invite,"Mar 24, 2023",-1.2
10,"Newman, Ashley",FR-1,Susquehanna,27.63,2023 Danny Curran Invitational,"Mar 30, 2023",0.1

1,"Davis, Elliott",SO-2,Susquehanna,48.90,2023 Danny Curran Invitational,"Mar 30, 2023"
2,"DuPree, Kendrick",FR-1,Catholic,50.35,Doc Jopson Track & Field Invitational,"Mar 25, 2023"
3,"Brown, Matthew",SO-2,Catholic,50.74,Doc Jopson Track & Field Invitational,"Mar 25, 2023"
4,"Fearwell, Jevontae",SO-2,Catholic,50.75,Doc Jopson Track & Field Invitational,"Mar 25, 2023"
5,"Novak, Rob",SR-4,Catholic,51.60,2023 Towson Spring Open,"Mar 31, 2023"
6,"Schwab, Evan",SR-4,Elizabethtown,51.62,40th Millersville Metrics,"Mar 31, 2023"
7,"Henning, Bradshaw",SR-4,Susquehanna,51.80,2023 Danny Curran Invitational,"Mar 30, 2023"
8,"Reice, Andrew",SO-2,Elizabethtown,51.83,40th Millersville Metrics,"Mar 31, 2023"
9,"Riddle, Lincoln",FR-1,Juniata,52.12,2023 Jim Taylor Invite,"Mar 24, 2023"
10,"Zimmerman, Brandon",SO-2,Susquehanna,52.28,2023 Jim Taylor Invite,"Mar 24, 2023"

1,"Gonzalez, Noelle",SR-4,Scranton,59.12,Muhlenberg Outdoor Invitational,"Apr 1, 2023"
2,"Robinson, Crystal",SR-4,Moravian,59.20,Muhlenberg Outdoor Invitational,"Apr 1, 2023"
3,"Giamoni, Abby",SO-2,Moravian,59.45,Muhlenberg Outdoor Invitational,"Apr 1, 2023"
4,"Byrne, Rachel",SR-4,Moravian,59.78,Muhlenberg Outdoor Invitational,"Apr 1, 2023"
5,"Marsh, Clare",SO-2,Catholic,59.83,2023 Towson Spring Open,"Mar 31, 2023"
6,"Thornton-Fillyaw, Tanise",FR-1,Goucher,59.96,2023 Towson Spring Open,"Mar 31, 2023"
7,"Yoder, Chloe",JR-3,Susquehanna,1:01.48,2023 Jim Taylor Invite,"Mar 24, 2023"
8,"Bixenman, Ellie",JR-3,Catholic,1:02.40,2023 Towson Spring Open,"Mar 31, 2023"
9,"Miller, Olivia",FR-1,Scranton,1:02.65,Muhlenberg Outdoor Invitational,"Apr 1, 2023"
10,"Alderfer, Hannah",SO-2,Susquehanna,1:02.91,2023 Jim Taylor Invite,"Mar 24, 2023"

1,"DuPree, Kendrick",FR-1,Catholic,1:57.19,2023 Towson Spring Open,"Mar 31, 2023"
2,"Baxter, Brandon",JR-3,Elizabethtown,1:58.07,2023 Jim Taylor Invite,"Mar 24, 2023"
3,"Frank, Casey",JR-3,Moravian,1:59.78,Muhlenberg Outdoor Invitational,"Apr 1, 2023"
4,"Ward, Brendon",JR-3,Moravian,2:00.35,Muhlenberg Outdoor Invitational,"Apr 1, 2023"
5,"Lanahan, Timothy",JR-3,Scranton,2:00.53,2023 Jim Taylor Invite,"Mar 24, 2023"
6,"Reice, Andrew",SO-2,Elizabethtown,2:00.74,2023 Jim Taylor Invite,"Mar 24, 2023"
7,"Kerchner, Bryan",FR-1,Moravian,2:00.95,Muhlenberg Outdoor Invitational,"Apr 1, 2023"
8,"Shannon, Luke",SR-4,Scranton,2:01.06,Muhlenberg Outdoor Invitational,"Apr 1, 2023"
9,"Snee, Christian",SO-2,Scranton,2:01.52,2023 Jim Taylor Invite,"Mar 24, 2023"
10,"Henning, Bradshaw",SR-4,Susquehanna,2:01.89,2023 Jim Taylor Invite,"Mar 24, 2023"

1,"Hoffmann, Samantha",SO-2,Scranton,2:21.87,2023 Jim Taylor Invite,"Mar 24, 2023"
2,"Carter, Kallan",SR-4,Susquehanna,2:21.99,2023 Danny Curran Invitational,"Mar 30, 2023"
3,"Inglis, Kate",SO-2,Catholic,2:23.11,2023 Towson Spring Open,"Mar 31, 2023"
4,"Moehringer, Emily",SO-2,Catholic,2:23.51,2023 Fred Hardy Invitational,"Mar 17, 2023"
5,"Gaspers, Apolline",SO-2,Catholic,2:24.08,2023 Towson Spring Open,"Mar 31, 2023"
6,"Levin, Liza",SO-2,Susquehanna,2:24.63,2023 Danny Curran Invitational,"Mar 30, 2023"
7,"Murphy, Rylie",SO-2,Moravian,2:26.99,Muhlenberg Outdoor Invitational,"Apr 1, 2023"
8,"Byrne, Rachel",SR-4,Moravian,2:27.09,2023 Lafayette Open,"Mar 25, 2023"
9,"Tullman, Olivia",JR-3,Scranton,2:27.31,2023 Jim Taylor Invite,"Mar 24, 2023"
10,"Long, Chelsea",JR-3,Scranton,2:27.96,Muhlenberg Outdoor Invitational,"Apr 1, 2023"

1,"O'Rourke, John",SR-4,Catholic,3:57.45,2023 Towson Spring Open,"Mar 31, 2023"
