
1,"Peterson, Kelvin",SO-2,Wheaton (Mass.),10.92,Alan Connie Shamrock Invitational,"Mar 16, 2023",5.4
2,"Scott, Michael",SO-2,Springfield,10.98,AIC Yellowjacket Invitational,"Apr 1, 2023",0.1
3,"Regan, Seth",JR-3,Springfield,11.02,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
4,"Weber, Evan",JR-3,Springfield,11.15,AIC Yellowjacket Invitational,"Apr 1, 2023",0.1
5,"Penta, Anthony",JR-3,Springfield,11.23,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
5,"Agard, Michael",JR-3,Babson,11.23,Ross and Sharon Irwin meet,"Mar 18, 2023",0.6
7,"Lingley, Dante",SO-2,Springfield,11.34,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
8,"Henke, David",SO-2,Springfield,11.48,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
8,"Dole, Anik",JR-3,Springfield,11.48,AIC Yellowjacket Invitational,"Apr 1, 2023",0.1
10,"Brown, Brenden",JR-3,Springfield,11.51,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
11,"Ililau, Adrian",FR-1,Coast Guard,11.53,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.9
12,"Fabbri, Tyler",FR-1,Springfield,11.88,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
13,"Bolin, David",FR-1,Coast Guard,12.01,Black & Gold Invitational,"Mar 31, 2023",2.6
14,"Griffin, Eli",SO-2,Coast Guard,12.02,Black & Gold Invitational,"Mar 31, 2023",2.6
15,"Tosch, Mason",SR-4,Springfield,12.03,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
16,"Smith-Custer, Miles",SO-2,Coast Guard,12.20,Black & Gold Invitational,"Mar 31, 2023",1.9
17,"Kireev, Ivan",SO-2,Babson,12.35,Tufts Snowflake Classic,"Apr 1, 2023",+0.0
18,"Ssemakula, Sam",FR-1,Springfield,12.36,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1

1,"Kwafo, Michelle",SR-4,Coast Guard,11.97,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.3
2,"Wooden, Wendy",FR-1,Wheaton (Mass.),12.49,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.0
3,"Loriston, Michaina",FR-1,Wheaton (Mass.),12.55,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.0
4,"Wyse, Schyler",JR-3,Wheaton (Mass.),12.62,Black & Gold Invitational,"Mar 31, 2023",0.3
5,"Andersen, Gwendolyn",JR-3,Springfield,12.77,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
6,"Wilkes, Robyn",FR-1,Babson,12.86,Tufts Snowflake Classic,"Apr 1, 2023",0.2
7,"Wickenheisser, Kate",FR-1,Wheaton (Mass.),12.97,Black & Gold Invitational,"Mar 31, 2023",0.8
7,"Zielinski, Emily",SO-2,Wheaton (Mass.),12.97,Black & Gold Invitational,"Mar 31, 2023",0.8
9,"Flynn, Grace",SO-2,Coast Guard,13.00,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.1
10,"Brown, Stephanie",JR-3,Springfield,13.14,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
11,"Doherty, Kaitlyn",FR-1,Springfield,13.23,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
12,"Ogah, Merete",SO-2,Wellesley,13.42,Emory Thrills in the Hills 2023,"Mar 24, 2023",0.4
13,"Rogers, Abigail",JR-3,Wheaton (Mass.),13.55,Black & Gold Invitational,"Mar 31, 2023",0.8
13,"Mallare, Aria",SO-2,Mount Holyoke,13.55,Wesleyan Swanson Invite,"Mar 26, 2023",1.8
15,"Hill, Brianna",JR-3,Wheaton (Mass.),13.56,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.4
15,"Kirshnamurthy, Ashna",FR-1,Babson,13.56,Ross and Sharon Irwin meet,"Mar 18, 2023",-0.4
17,"Richardson, Sally",SR-4,Wellesley,13.57,Emory Thrills in the Hills 2023,"Mar 24, 2023",-0.6
18,"Pilier, Daniela",FR-1,Smith,13.58,Tufts Snowflake Classic,"Apr 1, 2023",+0.0
19,"Quaye, Taylor",SO-2,Wellesley,13.63,Emory Thrills in the Hills 2023,"Mar 24, 2023",-0.6
20,"Skarzynski , Tatianna",SO-2,Springfield,13.82,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
21,"Sternberg, Lucy",SR-4,Mount Holyoke,14.13,Wesleyan Swanson Invite,"Mar 26, 2023",2.8
