
1,"Lewis, Detaveon",SR-4,East Texas Baptist,10.63,D3 Challenge,"Mar 25, 2023",1.3
2,"Collins, Craig",FR-1,McMurry,10.72,D3 Challenge,"Mar 25, 2023",2.1
2,"Powell, Brandon",JR-3,East Texas Baptist,10.72,Ice Breaker Classic,"Mar 17, 2023",0.8
4,"Quinn, Kameron",JR-3,UT-Dallas,10.77,Wes Kittley Invitational,"Mar 17, 2023",2.4
5,"Bingham, Justin",FR-1,Hardin-Simmons,10.79,Wes Kittley Invitational,"Mar 17, 2023",2.8
6,"Torres-Izquierdo, Carlos",JR-3,East Texas Baptist,10.96,D3 Challenge,"Mar 25, 2023",2.1
7,"White, Jacob",SR-4,LeTourneau,10.99,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",2.3
8,"Turner, Tamarian",SO-2,McMurry,11.00,Wes Kittley Invitational,"Mar 17, 2023",1.8
9,"Brandon, Caster",JR-3,East Texas Baptist,11.01,D3 Challenge,"Mar 25, 2023",1.3
10,"Kwiatkowski, Caleb",SO-2,McMurry,11.03,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",2.8
11,"Jones, De'Leon",SO-2,East Texas Baptist,11.05,D3 Challenge,"Mar 25, 2023",2.1
12,"Land, Jacob",SO-2,Concordia (Tex.),11.12,D3 Challenge,"Mar 25, 2023",1.4
13,"Dominguez, Gilbert",FR-1,East Texas Baptist,11.13,Ice Breaker Classic,"Mar 17, 2023",0.2
13,"Cooper, Malik",SO-2,East Texas Baptist,11.13,Ice Breaker Classic,"Mar 17, 2023",2.0
15,"Henry, Jackson",SO-2,Concordia (Tex.),11.19,2023 Trinity Invitational,"Mar 3, 2023",0.8
16,"Shanklin, Bain",FR-1,Hardin-Simmons,11.22,2023 Trinity Invitational,"Mar 3, 2023",2.8
17,"Miller, Rangel",JR-3,East Texas Baptist,11.23,Ice Breaker Classic,"Mar 17, 2023",1.2
18,"Habbas, Rami",SO-2,UT-Dallas,11.25,2023 OBU Invite,"Mar 24, 2023",4.7
19,"Fouts, Harrison",FR-1,McMurry,11.26,D3 Challenge,"Mar 25, 2023",2.1
19,"Belcha, Javarian",SO-2,Hardin-Simmons,"11.26
@",TTU Masked Rider,"Mar 24, 2023",-0.1
19,"Doherty, Karson",FR-1,East Texas Baptist,11.26,D3 Challenge,"Mar 25, 2023",0.6
22,"Williams, Braylon",FR-1,McMurry,11.27,D3 Challenge,"Mar 25, 2023",2.3
23,"Miller, Shepherd",SO-2,McMurry,11.29,D3 Challenge,"Mar 25, 2023",1.4
24,"Miller, Chance",SO-2,Concordia (Tex.),11.32,D3 Challenge,"Mar 25, 2023",1.4
25,"Thomas, Da'Sean",FR-1,East Texas Baptist,11.37,Ice Breaker Classic,"Mar 17, 2023",0.6
26,"De La Garza, Samuel",FR-1,Concordia (Tex.),11.38,D3 Challenge,"Mar 25, 2023",2.3
27,"Colbert, Jacorian",SO-2,McMurry,11.42,D3 Challenge,"Mar 25, 2023",1.3
28,"Kimmel, Kade",SO-2,McMurry,11.53,Wes Kittley Invitational,"Mar 17, 2023",3.0
29,"Murphy, Josiah",SO-2,LeTourneau,11.55,Bobcat Invitational 2023,"Mar 30, 2023",1.6
30,"James, Kyiden",FR-1,McMurry,11.56,2023 Trinity Invitational,"Mar 3, 2023",0.2

1,"Aldridge, Jayla",SO-2,Concordia (Tex.),12.74,D3 Challenge,"Mar 25, 2023",3.9
2,"Yanez, Brynn",FR-1,McMurry,12.78,D3 Challenge,"Mar 25, 2023",1.7
3,"Mugofwa, Pendo",JR-3,Concordia (Tex.),12.82,D3 Challenge,"Mar 25, 2023",3.5
4,"Billingsly, Tia",FR-1,UT-Dallas,13.04,2023 OBU Invite,"Mar 24, 2023",2.8
5,"Sauls, Danielle",JR-3,Hardin-Simmons,13.10,Wes Kittley Invitational,"Mar 17, 2023",2.7
6,"Tolbert, Nakiah",SO-2,Hardin-Simmons,13.12,Wes Kittley Invitational,"Mar 17, 2023",4.5
7,"McCalister, Rachel",FR-1,McMurry,13.17,2023 Trinity Invitational,"Mar 3, 2023",0.8
8,"Pena, Danielle",FR-1,Hardin-Simmons,13.18,Wes Kittley Invitational,"Mar 17, 2023",4.5
9,"Webb-Barber, Losuria",SO-2,McMurry,13.25,2023 Trinity Invitational,"Mar 3, 2023",1.2
10,"Stayrook, Mattison",FR-1,Concordia (Tex.),13.26,D3 Challenge,"Mar 25, 2023",3.5
11,"Carter, Jenna",FR-1,LeTourneau,13.54,D3 Challenge,"Mar 25, 2023",1.9
12,"Sowers, Alexa",JR-3,Hardin-Simmons,13.60,Wes Kittley Invitational,"Mar 17, 2023",4.5
13,"Gonzalez, Meriah",FR-1,McMurry,13.62,2023 Trinity Invitational,"Mar 3, 2023",0.8
14,"Knott, Honor",FR-1,Hardin-Simmons,13.75,2023 Trinity Invitational,"Mar 3, 2023",0.8
15,"Hudson, Faith",FR-1,East Texas Baptist,13.80,D3 Challenge,"Mar 25, 2023",1.9
