
1,"Jefferson, Elijah",SO-2,Texas Lutheran,10.48,D3 Challenge,"Mar 25, 2023",1.3
2,"Campbell, Christian",JR-3,Claremont-Mudd-Scripps,10.50,"SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023",1.0
3,"Lewis, Detaveon",SR-4,East Texas Baptist,10.63,D3 Challenge,"Mar 25, 2023",1.3
4,"Raymond-Hill, Markelle",SO-2,Redlands,10.67,"SCIAC Multi-Dual #2 (UR, WC, ULV, CLU)","Apr 1, 2023",1.5
5,"Collins, Craig",FR-1,McMurry,10.72,D3 Challenge,"Mar 25, 2023",2.1
5,"Hines, Solo",SO-2,Whitworth,10.72,Pacific Open 23,"Apr 1, 2023",1.6
5,"Powell, Brandon",JR-3,East Texas Baptist,10.72,Ice Breaker Classic,"Mar 17, 2023",0.8
8,"Wilson, Wyatt",SO-2,Texas Lutheran,10.74,D3 Challenge,"Mar 25, 2023",1.3
9,"Taylor, Chris",SO-2,Pomona-Pitzer,10.76,PLNU Invitational,"Mar 25, 2023",3.4
9,"Megas, Cristian",SR-4,Redlands,10.76,"SCIAC Multi-Dual #2 (UR, WC, ULV, CLU)","Apr 1, 2023",1.5
11,"Quinn, Kameron",JR-3,UT-Dallas,10.77,Wes Kittley Invitational,"Mar 17, 2023",2.4
12,"Bingham, Justin",FR-1,Hardin-Simmons,10.79,Wes Kittley Invitational,"Mar 17, 2023",2.8
13,"Fara, Mason",FR-1,Chapman,10.83,Team 4 Titus and Ely Invitational,"Mar 25, 2023",2.3
14,"Williams, Quincey",JR-3,Claremont-Mudd-Scripps,10.85,"SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023",1.0
15,"Sanchez, Keola",JR-3,Pacific Lutheran,10.86,2023 PLU Open,"Mar 10, 2023",0.6
16,"Guzman, Weston",FR-1,Texas Lutheran,10.88,D3 Challenge,"Mar 25, 2023",1.3
17,"Burton, Nick",FR-1,Chapman,10.90,Team 4 Titus and Ely Invitational,"Mar 25, 2023",2.7
18,"Grigsby, Legend",JR-3,Trinity (Tex.),10.91,D3 Challenge,"Mar 25, 2023",1.3
19,"Malerstein, Cooper",SR-4,Redlands,10.93,"SCIAC Multi-Dual #2 (UR, WC, ULV, CLU)","Apr 1, 2023",1.5
20,"Thomas, Tyler",FR-1,La Verne,10.94,"SCIAC Multi-Dual #2 (UR, WC, ULV, CLU)","Apr 1, 2023",1.5
21,"Meade, Kellen",SO-2,Pacific Lutheran,10.95,2023 PLU Open,"Mar 10, 2023",0.6
21,"Teresi , Nicholas",SO-2,Claremont-Mudd-Scripps,10.95,"SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023",1.0
23,"Piken, Orie",FR-1,Trinity (Tex.),10.96,D3 Challenge,"Mar 25, 2023",1.2
23,"Torres-Izquierdo, Carlos",JR-3,East Texas Baptist,10.96,D3 Challenge,"Mar 25, 2023",2.1
25,"Carter, Dante",JR-3,La Verne,10.98,"SCIAC Multi-Dual #2 (UR, WC, ULV, CLU)","Apr 1, 2023",1.5
26,"Williams, Josh",FR-1,Colorado College,"10.99
@",Dr. Dan Caprioglio CSU Pueblo Early Bird Invitational,"Mar 17, 2023",0.6
26,"White, Jacob",SR-4,LeTourneau,10.99,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",2.3
28,"Turner, Tamarian",SO-2,McMurry,11.00,Wes Kittley Invitational,"Mar 17, 2023",1.8
29,"Brandon, Caster",JR-3,East Texas Baptist,11.01,D3 Challenge,"Mar 25, 2023",1.3
30,"Kwiatkowski, Caleb",SO-2,McMurry,11.03,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",2.8
30,"Jackson, Dylan",SO-2,Linfield,11.03,Pacific Open 23,"Apr 1, 2023",1.6
30,"Cole, Ayodele",SR-4,Pomona-Pitzer,11.03,PLNU Invitational,"Mar 25, 2023",3.5
33,"Rainey, Brian",SO-2,Trinity (Tex.),11.04,D3 Challenge,"Mar 25, 2023",1.3
33,"Davis, Victor",FR-1,St. Thomas (Tex.),11.04,The 40th Victor Lopez Classic (College),"Mar 23, 2023",0.5
35,"Jones, De'Leon",SO-2,East Texas Baptist,11.05,D3 Challenge,"Mar 25, 2023",2.1
36,"Gomez, Mateo",SO-2,Whittier,11.06,PLNU Invitational,"Mar 25, 2023",2.1
36,"Cockburn, Jamie",SR-4,Claremont-Mudd-Scripps,11.06,Occidental Distance Carnival & Spring Break Classic (Co,"Mar 11, 2023",0.2
38,"Lahusky, Jordan",FR-1,Lewis & Clark,11.09,L&C Friday Night Lights,"Mar 24, 2023",-1.7
39,"Dahl, Lucas",FR-1,Pacific (Ore.),11.12,LCC Open Track and Field Meet,"Mar 11, 2023",-0.5
39,"Bond, Hunter",FR-1,La Verne,11.12,PLNU Invitational,"Mar 25, 2023",3.4
39,"Land, Jacob",SO-2,Concordia (Tex.),11.12,D3 Challenge,"Mar 25, 2023",1.4
42,"Dominguez, Gilbert",FR-1,East Texas Baptist,11.13,Ice Breaker Classic,"Mar 17, 2023",0.2
42,"Cooper, Malik",SO-2,East Texas Baptist,11.13,Ice Breaker Classic,"Mar 17, 2023",2.0
44,"Olson, Daniel",SO-2,Linfield,11.14,2023 Willamette T&F Invitational,"Mar 25, 2023",2.5
44,"Lam, Kirby",SR-4,Pomona-Pitzer,11.14,2023 SCIAC 5-Way (PP-OXY-CHAP-ULV-WH),"Mar 4, 2023",0.5
46,"Haliburton, Christopher",SO-2,Occidental,11.15,"SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023",1.0
47,"Moreland, Romel",SO-2,Pacific (Ore.),11.18,L&C Spring Break Open,"Mar 17, 2023",0.1
48,"Henry, Jackson",SO-2,Concordia (Tex.),11.19,2023 Trinity Invitational,"Mar 3, 2023",0.8
48,"Spencer, Jack",SO-2,Occidental,11.19,2023 SCIAC 5-Way (PP-OXY-CHAP-ULV-WH),"Mar 4, 2023",0.5
50,"Meunier, Gabriel",FR-1,Redlands,11.21,"SCIAC Multi-Dual #2 (UR, WC, ULV, CLU)","Apr 1, 2023",1.5

1,"Crawford, Jasmyn",SR-4,Whittier,11.88,"SCIAC Multi-Dual #2 (UR, WC, ULV, CLU)","Apr 1, 2023",1.1
2,"Harness, Sydney",JR-3,Redlands,12.07,"SCIAC Multi-Dual #2 (UR, WC, ULV, CLU)","Apr 1, 2023",1.1
3,"Leach, Rhe Nae",SO-2,Whittier,12.10,PLNU Invitational,"Mar 25, 2023",2.3
4,"Ackerman, Alexandra",SR-4,Redlands,12.23,"SCIAC Multi-Dual #2 (UR, WC, ULV, CLU)","Apr 1, 2023",1.1
5,"Lizarde, Makenna",FR-1,Chapman,12.39,"SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023",1.8
6,"Feinglas, McKenzie",JR-3,Linfield,12.40,West Coast Relays,"Mar 30, 2023",-0.4
7,"Murdock, Trinity",JR-3,Texas Lutheran,12.42,D3 Challenge,"Mar 25, 2023",1.7
8,"Wilson, Kyrstin",FR-1,Puget Sound,12.44,Peyton-Shotwell Invitational 2023,"Mar 24, 2023",1.9
9,"Ball, Alison",JR-3,Whitworth,12.47,17th Sam Adams Classic,"Mar 18, 2023",0.5
9,"Hewson, Amelia",SR-4,Whitworth,12.47,17th Sam Adams Classic,"Mar 18, 2023",0.5
11,"Smith, Kaylee",SO-2,Chapman,12.48,Team 4 Titus and Ely Invitational,"Mar 25, 2023",2.1
12,"Johnson, Talia",SR-4,Whittier,12.52,PLNU Invitational,"Mar 25, 2023",3.4
13,"Reed, Mackenzie",SR-4,Whittier,12.56,PLNU Invitational,"Mar 25, 2023",2.3
14,"Lungo, Jordyn",JR-3,Whitworth,12.57,17th Sam Adams Classic,"Mar 18, 2023",0.5
15,"Hinton, Ny'Cierra",SO-2,St. Thomas (Tex.),12.60,The 40th Victor Lopez Classic (College),"Mar 23, 2023",1.0
15,"Roderique, Mykler",FR-1,St. Thomas (Tex.),12.60,2023 Trinity Invitational,"Mar 3, 2023",1.0
17,"Stiner, Khyra",SO-2,Chapman,12.65,"SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023",0.3
17,"Selber, Danya",JR-3,Trinity (Tex.),12.65,D3 Challenge,"Mar 25, 2023",1.7
19,"Zurasky, Zoe",SO-2,Chapman,12.67,"SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023",1.8
20,"Smith, Annabelle",FR-1,Willamette,12.68,2023 Willamette Opener,"Mar 4, 2023",2.5
21,"Cummins, Amaya",SO-2,UC Santa Cruz,12.71,Mike Fanelli Track Classic,"Mar 30, 2023",1.2
22,"Aldridge, Jayla",SO-2,Concordia (Tex.),12.74,D3 Challenge,"Mar 25, 2023",3.9
