
1,"Perry, Macalyster",FR-1,Castleton,11.28,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.3
2,"Griffiths, Ian",SR-4,Plymouth State,11.31,SNHU Spring Twilight Invitational,"Mar 31, 2023",3.7
3,"Klein, Sam",FR-1,Eastern Conn. St.,11.32,Wesleyan Swanson Invite,"Mar 26, 2023",1.2
4,"Govan, Charles",FR-1,Castleton,11.46,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.3
5,"Phongsa, Eric",SO-2,Eastern Conn. St.,11.47,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
6,"Bazile, Flordan",FR-1,UMass Dartmouth,11.52,Corsair Classic Track & Field Invitational,"Apr 1, 2023",1.8
7,"Bill, Cory",SR-4,Eastern Conn. St.,11.57,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
7,"Manuel, Xavier",SO-2,UMass Dartmouth,11.57,Corsair Classic Track & Field Invitational,"Apr 1, 2023",1.8
7,"Bourn, Taylor",JR-3,Castleton,11.57,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.8
10,"Lundy, Edward",JR-3,UMass Dartmouth,11.60,Corsair Classic Track & Field Invitational,"Apr 1, 2023",2.2
11,"Obidike, Bryan",SO-2,UMass Dartmouth,11.61,Corsair Classic Track & Field Invitational,"Apr 1, 2023",1.8
12,"Durr, Zackary",JR-3,Castleton,11.77,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.3
13,"Grenier, Trevor",SO-2,Southern Maine,11.82,Bates College Quad Meet,"Apr 1, 2023",1.4
14,"Briggs, Isiah",FR-1,RIC,11.85,Black & Gold Invitational,"Mar 31, 2023",2.6
15,"Castillo, Jalen",FR-1,UMass Dartmouth,11.93,Corsair Classic Track & Field Invitational,"Apr 1, 2023",2.2
16,"Shokal, Justin",SR-4,Plymouth State,11.95,SNHU Spring Twilight Invitational,"Mar 31, 2023",0.7
16,"DeGray, Elliot",FR-1,Keene State,11.95,2023 UMass-Lowell Invitational,"Mar 24, 2023",2.0
18,"Johnson, Elijah",SO-2,Eastern Conn. St.,12.03,AIC Yellowjacket Invitational,"Apr 1, 2023",+0.0
18,"Smith, Max",FR-1,Keene State,12.03,2023 UMass-Lowell Invitational,"Mar 24, 2023",2.0
20,"Alexander, Wayne",SR-4,Castleton,12.10,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
21,"Vachon, Brandon",JR-3,Plymouth State,12.14,SNHU Spring Twilight Invitational,"Mar 31, 2023",0.7
22,"Tippett, Colin",SO-2,Southern Maine,12.25,Bates College Quad Meet,"Apr 1, 2023",2.3
23,"Asuen, Omosigho",FR-1,UMass Boston,12.44,Tufts Snowflake Classic,"Apr 1, 2023",+0.0
24,"Mgendi, Sam",FR-1,Southern Maine,12.49,Bates College Quad Meet,"Apr 1, 2023",2.3
25,"Ryan, Brandon",JR-3,Castleton,12.77,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
26,"Goodemote, Britian",FR-1,Castleton,12.84,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
27,"Mackey, Carter",FR-1,Castleton,12.94,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
27,"Snyder, Nikolas",FR-1,Plymouth State,12.94,SNHU Spring Twilight Invitational,"Mar 31, 2023",1.1
29,"Cornish, Austin",FR-1,Plymouth State,13.26,SNHU Spring Twilight Invitational,"Mar 31, 2023",1.7

1,"Labrie, MacKenzie",JR-3,Plymouth State,13.03,SNHU Spring Twilight Invitational,"Mar 31, 2023",1.0
2,"Lawrence, Shay",SR-4,Castleton,13.10,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1
3,"Garceau, Aryianna",FR-1,UMass Boston,13.31,Tufts Snowflake Classic,"Apr 1, 2023",+0.0
4,"Johnson, Petrashea",FR-1,UMass Dartmouth,13.34,Corsair Classic Track & Field Invitational,"Apr 1, 2023",1.9
5,"Hanson, Cassidy",FR-1,Plymouth State,13.47,SNHU Spring Twilight Invitational,"Mar 31, 2023",1.0
6,"Fornasier, Madison",SR-4,Southern Maine,13.57,Bates College Quad Meet,"Apr 1, 2023",1.7
7,"Bardellini, Kaitlin",SR-4,Castleton,13.62,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
8,"Betty, Mackenzie",SO-2,Southern Maine,13.67,Bates College Quad Meet,"Apr 1, 2023",1.7
9,"Dunn, Mackenzie",SR-4,Eastern Conn. St.,13.80,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
10,"Pipeling, Kiera",SO-2,Castleton,14.15,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
11,"Casa, Montana",SO-2,Plymouth State,14.18,SNHU Spring Twilight Invitational,"Mar 31, 2023",1.1
12,"Gizzi, Jade",SR-4,Plymouth State,14.36,SNHU Spring Twilight Invitational,"Mar 31, 2023",1.1
13,"Solomon, Danielle",SR-4,Castleton,14.86,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.4
14,"Doty-Shay, Rachel",FR-1,Castleton,14.97,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.4
15,"Jalowiec, Hannah",FR-1,Eastern Conn. St.,15.13,AIC Yellowjacket Invitational,"Apr 1, 2023",-0.1
16,"Tedd, Keegan",SR-4,Castleton,15.17,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.4
17,"Joslin, Abigail",FR-1,Keene State,16.22,2023 UMass-Lowell Invitational,"Mar 24, 2023",0.5

1,"Doss , Steven",FR-1,RIC,21.42,Black & Gold Invitational,"Mar 31, 2023",0.6
2,"Klein, Sam",FR-1,Eastern Conn. St.,22.59,Wesleyan Swanson Invite,"Mar 26, 2023",1.7
3,"Grace, Antoine",SR-4,Southern Maine,22.63,Bates College Quad Meet,"Apr 1, 2023",1.0
4,"Bill, Cory",SR-4,Eastern Conn. St.,22.67,Wesleyan Swanson Invite,"Mar 26, 2023",1.1
5,"Phongsa, Eric",SO-2,Eastern Conn. St.,22.70,Wesleyan Swanson Invite,"Mar 26, 2023",1.6
6,"Yasuda, Kaito",JR-3,Eastern Conn. St.,22.93,Wesleyan Swanson Invite,"Mar 26, 2023",1.1
7,"Shain, Ethan",SO-2,Southern Maine,23.25,Bates College Quad Meet,"Apr 1, 2023",0.9
8,"Ben Yosef, Elan",FR-1,UMass Dartmouth,23.29,Corsair Classic Track & Field Invitational,"Apr 1, 2023",1.1
9,"Manuel, Xavier",SO-2,UMass Dartmouth,23.32,Corsair Classic Track & Field Invitational,"Apr 1, 2023",1.1
10,"Hennessy, Aidan",JR-3,Eastern Conn. St.,23.38,Wesleyan Swanson Invite,"Mar 26, 2023",1.6
11,"Winslow, Nolan",FR-1,Southern Maine,23.43,Bates College Quad Meet,"Apr 1, 2023",0.8
12,"Griffiths, Ian",SR-4,Plymouth State,23.45,SNHU Spring Twilight Invitational,"Mar 31, 2023",1.7
13,"Lundy, Edward",JR-3,UMass Dartmouth,23.52,Corsair Classic Track & Field Invitational,"Apr 1, 2023",1.1
14,"Govan, Charles",FR-1,Castleton,23.65,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.9
15,"Jacques, Jayden",JR-3,Southern Maine,23.69,Bates College Quad Meet,"Apr 1, 2023",0.8
16,"Evans, DeAnthony",FR-1,Southern Maine,23.70,Bates College Quad Meet,"Apr 1, 2023",0.8
17,"McDonough, Scott",SO-2,UMass Dartmouth,23.72,Corsair Classic Track & Field Invitational,"Apr 1, 2023",1.1
18,"Janelle, Kaleb",FR-1,Southern Maine,23.73,Bates College Quad Meet,"Apr 1, 2023",0.8
19,"Matrille, Albert",FR-1,Southern Maine,23.85,Bates College Quad Meet,"Apr 1, 2023",0.8
20,"Hodge, Zach",FR-1,Plymouth State,24.17,SNHU Spring Twilight Invitational,"Mar 31, 2023",0.8
21,"Johnson, Elijah",SO-2,Eastern Conn. St.,24.26,Wesleyan Swanson Invite,"Mar 26, 2023",3.2
