
1,"Fowler, Brady",SO-2,Roanoke,10.50,Vertklasse,"Mar 31, 2023",3.9
2,"Crowder, William",SO-2,Shenandoah,10.60,Alan Connie Shamrock Invitational,"Mar 16, 2023",5.4
3,"Clanton, Kyle",SR-4,Bridgewater (Va.),10.64,Vertklasse,"Mar 31, 2023",3.7
4,"Moore, Miles",JR-3,Shenandoah,10.72,Doc Jopson Track & Field Invitational,"Mar 25, 2023",1.5
5,"Jones, Jaylen",SO-2,Lynchburg,10.77,2023 Colonial Relays,"Mar 30, 2023",0.7
6,"Jackson, Andre",SO-2,Shenandoah,10.80,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.5
7,"Clark, Isaiah",SO-2,Ferrum,10.82,Virginia Beach Spring Break Invitational,"Mar 17, 2023",+0.0
8,"Alexander, Trevel",SR-4,Guilford,10.91,Vertklasse,"Mar 31, 2023",2.2
9,"Raya, Nekolas",JR-3,Lynchburg,10.95,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.9
10,"Morgan, Damon",SO-2,Eastern Mennonite,10.99,Doc Jopson Track & Field Invitational,"Mar 25, 2023",2.6
11,"Jacobs, Zachary",JR-3,Lynchburg,11.03,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.5
12,"Cornish, Isaiah",SR-4,Lynchburg,11.08,Alan Connie Shamrock Invitational,"Mar 16, 2023",0.7
13,"Hamm, Michael",SO-2,Ferrum,11.13,Virginia Beach Spring Break Invitational,"Mar 17, 2023",+0.0
14,"Johnson, Alijah",SR-4,Eastern Mennonite,11.17,Washington & Lee Carnival,"Mar 17, 2023",-0.5
14,"Heffinger, Brandon",FR-1,Roanoke,11.17,Doc Jopson Track & Field Invitational,"Mar 25, 2023",2.6
16,"Eldridge, Joseph",FR-1,Roanoke,11.19,Doc Jopson Track & Field Invitational,"Mar 25, 2023",2.6
17,"Hunter, Bryson",SR-4,Eastern Mennonite,11.23,Battleground Relays,"Apr 1, 2023",1.6
17,"Newcome, Wyatt",FR-1,Shenandoah,11.23,2023 Colonial Relays,"Mar 30, 2023",2.8
19,"Eglin, Noah",FR-1,Shenandoah,11.37,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.9
20,"Williams, Richard",FR-1,Guilford,11.42,Vertklasse,"Mar 31, 2023",2.1
21,"Dracon, Doug",SR-4,Washington and Lee,11.43,Washington & Lee Carnival,"Mar 17, 2023",-0.3
22,"West, Elijah",SO-2,Shenandoah,11.44,Battleground Relays,"Apr 1, 2023",1.9
22,"Moon, Aaron",SO-2,Bridgewater (Va.),11.44,Washington & Lee Carnival,"Mar 17, 2023",-0.5
22,"McPherson, DaMauri",JR-3,Ferrum,11.44,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.1
25,"Spradlin, Aiden",SO-2,Roanoke,11.45,Vertklasse,"Mar 31, 2023",2.1

1,"Coleman, Adalia",JR-3,Bridgewater (Va.),11.63,Vertklasse,"Mar 31, 2023",4.0
2,"Gamble, Katelyn",JR-3,Washington and Lee,12.14,Battleground Relays,"Apr 1, 2023",+0.0
3,"Hooker, Kacee",SR-4,Bridgewater (Va.),12.30,Doc Jopson Track & Field Invitational,"Mar 25, 2023",4.2
4,"Seward, Aniya",JR-3,Lynchburg,12.47,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",0.6
5,"Measell, Kaitlin",SO-2,Shenandoah,12.54,Doc Jopson Track & Field Invitational,"Mar 25, 2023",4.2
5,"Hoggard, Lyric",FR-1,Virginia Wesleyan,12.54,2023 Colonial Relays,"Mar 30, 2023",1.7
