
1,"Williams, Randy",FR-1,Wartburg,10.70,Wartburg Outdoor Select,"Apr 1, 2023",2.6
2,"Conner, Morgan",JR-3,Nebraska Wesleyan,10.74,2023 Central Nebraska Challenge,"Apr 1, 2023",0.4
3,"Smith, Josh",SR-4,Loras,10.84,Bobcat Invitational 2023,"Mar 30, 2023",+0.0
4,"Nolan, Riley",JR-3,Wartburg,10.87,Wartburg Outdoor Select,"Apr 1, 2023",2.6
5,"Booker, Dallen",FR-1,Nebraska Wesleyan,10.92,2023 Central Nebraska Challenge,"Apr 1, 2023",2.4
6,"Deas, Brandon",SR-4,Luther,10.93,UW-Platteville Opener,"Apr 1, 2023",4.2
7,"Day, Frank",SO-2,Loras,10.95,Spartan Opener,"Apr 2, 2023",3.4
8,"Williams, Jaidyn",SO-2,Dubuque,10.98,Spartan Opener,"Apr 2, 2023",3.4
9,"Kamara, Jacob",SO-2,Wartburg,10.99,Wartburg Outdoor Select,"Apr 1, 2023",2.6
10,"Dalmeida, Steven",FR-1,Nebraska Wesleyan,11.00,2023 Central Nebraska Challenge,"Apr 1, 2023",0.1
11,"Jeanisse, John",SO-2,Buena Vista,11.04,Mustang Open,"Apr 1, 2023",0.9
11,"Frost, JoJo",JR-3,Dubuque,11.04,Spartan Opener,"Apr 2, 2023",3.4
13,"Bell, Jaylen",JR-3,Dubuque,11.06,Spartan Opener,"Apr 2, 2023",3.4
14,"Coy, Michael",FR-1,Loras,11.10,Spartan Opener,"Apr 2, 2023",5.1
15,"Nauert, Austin",SO-2,Nebraska Wesleyan,11.13,2023 Central Nebraska Challenge,"Apr 1, 2023",1.6
16,"Atikpohou, Kodjo",JR-3,Nebraska Wesleyan,11.14,2023 Central Nebraska Challenge,"Apr 1, 2023",0.4
17,"Zaccaria, Alec",FR-1,Dubuque,11.15,Spartan Opener,"Apr 2, 2023",5.1
18,"Gruver, Aidan",FR-1,Wartburg,11.17,Wartburg Outdoor Select,"Apr 1, 2023",2.1
19,"Davis, Terrell",FR-1,Nebraska Wesleyan,11.18,2023 Central Nebraska Challenge,"Apr 1, 2023",2.4
19,"Stackis, Easton",FR-1,Loras,11.18,Spartan Opener,"Apr 2, 2023",5.1
21,"Vaske, Carson",SO-2,Loras,11.20,Spartan Opener,"Apr 2, 2023",3.4
22,"White, Zander",FR-1,Wartburg,11.21,Wartburg Outdoor Select,"Apr 1, 2023",2.4
23,"Bates, Ashton",SO-2,Buena Vista,11.23,Mustang Open,"Apr 1, 2023",1.3
24,"Moats, Jackson",SO-2,Central College,11.26,Wartburg Outdoor Select,"Apr 1, 2023",2.2
25,"Taha, Ghaith",FR-1,Nebraska Wesleyan,11.28,2023 Central Nebraska Challenge,"Apr 1, 2023",2.4

1,"Seipel, Emma",SO-2,Dubuque,12.12,Spartan Opener,"Apr 2, 2023",4.7
2,"Noland, Gabrielle",SR-4,Loras,12.18,Bobcat Invitational 2023,"Mar 30, 2023",0.5
3,"Kohlhof, Kelly",SO-2,Loras,12.19,Spartan Opener,"Apr 2, 2023",4.7
4,"Sidney, Mikala",SO-2,Wartburg,12.26,Wartburg Outdoor Select,"Apr 1, 2023",2.2
5,"Edwards , Marion",SR-4,Loras,12.27,Bobcat Invitational 2023,"Mar 30, 2023",-0.1
6,"Geary, Breanne",SO-2,Nebraska Wesleyan,12.61,2023 Central Nebraska Challenge,"Apr 1, 2023",0.1
7,"Hourigan, Keeley",SO-2,Nebraska Wesleyan,12.65,2023 Central Nebraska Challenge,"Apr 1, 2023",2.8
8,"Booth, Kynzi",SO-2,Nebraska Wesleyan,12.67,2023 Central Nebraska Challenge,"Apr 1, 2023",1.4
9,"Gustason, Mary",FR-1,Central College,12.69,Wartburg Outdoor Select,"Apr 1, 2023",3.0
9,"Jondle, Katara",JR-3,Buena Vista,12.69,Mustang Open,"Apr 1, 2023",1.0
11,"Alliss, Keira",FR-1,Dubuque,12.71,Spartan Opener,"Apr 2, 2023",4.7
12,"Cummins, Natalie",SO-2,Nebraska Wesleyan,12.76,2023 Central Nebraska Challenge,"Apr 1, 2023",1.2
13,"Kruse, Brooke",SO-2,Loras,12.77,Spartan Opener,"Apr 2, 2023",4.7
14,"Levi, Raegan",FR-1,Nebraska Wesleyan,12.85,2023 Central Nebraska Challenge,"Apr 1, 2023",1.2
15,"Borzileri, Gianna",SO-2,Dubuque,12.89,Spartan Opener,"Apr 2, 2023",4.7
16,"Leimbach, Kate",FR-1,Nebraska Wesleyan,12.92,2023 Central Nebraska Challenge,"Apr 1, 2023",1.2
17,"Koranda, Shantel",JR-3,Nebraska Wesleyan,12.95,2023 Central Nebraska Challenge,"Apr 1, 2023",0.1
18,"Foelske, Makenzie",FR-1,Wartburg,13.03,Wartburg Outdoor Select,"Apr 1, 2023",3.0
19,"Parker, Addie",SO-2,Wartburg,13.08,Wartburg Outdoor Select,"Apr 1, 2023",1.5
20,"Johnston, Kylie",SR-4,Buena Vista,13.12,Mustang Open,"Apr 1, 2023",1.4
21,"Lamm, Kenna",FR-1,Central College,13.15,Wartburg Outdoor Select,"Apr 1, 2023",3.0
21,"Aulwes, Ella",FR-1,Wartburg,13.15,Wartburg Outdoor Select,"Apr 1, 2023",1.5
23,"Finn, Riley",SO-2,Dubuque,13.18,Spartan Opener,"Apr 2, 2023",4.7
24,"Davidson, Grace",JR-3,Luther,13.38,UW-Platteville Opener,"Apr 1, 2023",1.9
25,"Shade, Kayla",FR-1,Dubuque,13.42,Spartan Opener,"Apr 2, 2023",3.5

1,"Smith, Derrick",SO-2,Wartburg,21.62,Wartburg Outdoor Select,"Apr 1, 2023",-1.3
2,"Conner, Morgan",JR-3,Nebraska Wesleyan,21.71,2023 Central Nebraska Challenge,"Apr 1, 2023",2.8
3,"Patterson, Otis",SO-2,Dubuque,21.95,Spartan Opener,"Apr 2, 2023",5.0
4,"Booker, Dallen",FR-1,Nebraska Wesleyan,22.05,2023 Central Nebraska Challenge,"Apr 1, 2023",0.8
5,"Dalmeida, Steven",FR-1,Nebraska Wesleyan,22.18,2023 Central Nebraska Challenge,"Apr 1, 2023",0.8
6,"Williams, Randy",FR-1,Wartburg,22.20,Wartburg Outdoor Select,"Apr 1, 2023",-1.3
7,"Christenson, Ben",SR-4,Nebraska Wesleyan,22.23,2023 Central Nebraska Challenge,"Apr 1, 2023",2.0
8,"Vaske, Carson",SO-2,Loras,22.30,Spartan Opener,"Apr 2, 2023",5.0
9,"Stackis, Easton",FR-1,Loras,22.32,Spartan Opener,"Apr 2, 2023",5.0
10,"Jeanisse, John",SO-2,Buena Vista,22.42,Mustang Open,"Apr 1, 2023",2.0
11,"Atwater, Frankie",FR-1,Wartburg,22.46,Wartburg Outdoor Select,"Apr 1, 2023",-1.3
12,"Meyer, McClain",FR-1,Nebraska Wesleyan,22.61,2023 Central Nebraska Challenge,"Apr 1, 2023",2.2
13,"Micke, Jadon",JR-3,Buena Vista,22.66,Mustang Open,"Apr 1, 2023",2.0
