
1,"Traore, Cheickna",SR-4,Ramapo,10.46,Hurricane Invitational,"Mar 17, 2023",2.1
2,"Schmitt, Raymond",JR-3,TCNJ,10.80,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",3.2
3,"Gomez, Justin",JR-3,TCNJ,10.96,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.2
3,"Love, Shamar",SO-2,Rowan,10.96,2023 Danny Curran Invitational,"Mar 30, 2023",-0.3
5,"Latham, Carson",SO-2,Stockton,11.00,Ramapo College Track & Field Invitational,"Mar 31, 2023",+0.0
6,"Lodge, Andrew",SR-4,TCNJ,11.07,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.2
7,"McKinney, Robert",SO-2,Rowan,11.13,2023 Danny Curran Invitational,"Mar 30, 2023",-0.3
8,"Byrd, Masai",FR-1,Rowan,11.14,Washington & Lee Carnival,"Mar 17, 2023",-0.5
9,"Gentile, Anthony",FR-1,Stockton,11.25,Stockton Invite,"Mar 25, 2023",2.1
10,"Fenderson, Kenyon",SR-4,Ramapo,11.28,Ramapo College Track & Field Invitational,"Mar 31, 2023",+0.0
11,"Balcacer, Brandon",SO-2,Montclair State,11.31,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
11,"Amilcar, Rendys",JR-3,Rutgers-Newark,11.31,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.2
13,"Wright, Connor",FR-1,Stockton,11.32,Ramapo College Track & Field Invitational,"Mar 31, 2023",-0.7
14,"Folarin, Timothy",JR-3,Farmingdale St.,11.48,The Big Hurt,"Apr 1, 2023",1.3
15,"Philippe, Jovany",SO-2,Farmingdale St.,11.58,The Big Hurt,"Apr 1, 2023",1.3
16,"Hamby, Sean",JR-3,PSU-Harrisburg,11.60,40th Millersville Metrics,"Mar 31, 2023",1.4
16,"Pereira, Kevin",SO-2,Montclair State,11.60,2023 Danny Curran Invitational,"Mar 30, 2023",0.4
18,"Plumeri, Matthew",JR-3,TCNJ,11.72,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.4
18,"Jackson, Tyneil",SR-4,New Jersey City,11.72,Ramapo College Track & Field Invitational,"Mar 31, 2023",0.4
20,"Cruz, Juan",FR-1,New Jersey City,11.79,Ramapo College Track & Field Invitational,"Mar 31, 2023",+0.0
21,"Rizzi, Vincent",FR-1,TCNJ,11.81,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.9
22,"Thomas, Jabez",FR-1,Montclair State,11.83,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
22,"Gomes, Diego",JR-3,Rutgers-Newark,11.83,Stockton Invite,"Mar 25, 2023",2.5
24,"Dixon, Keyshawn",SO-2,Montclair State,11.99,2023 Danny Curran Invitational,"Mar 30, 2023",+0.0
25,"Blades, Nathaniel",SO-2,Farmingdale St.,12.08,The Big Hurt,"Apr 1, 2023",1.3

1,"Dwah, Gbarper",SO-2,Ramapo,12.03,Ramapo College Track & Field Invitational,"Mar 31, 2023",0.1
2,"Gray, Leah",JR-3,PSU-Harrisburg,12.28,40th Millersville Metrics,"Mar 31, 2023",3.4
3,"Riggins, Valandra",SR-4,TCNJ,12.34,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",2.6
4,"MacLure, Ashlyn",SR-4,TCNJ,12.65,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",3.1
5,"Buquicchio, Erin",SR-4,TCNJ,12.72,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.4
6,"Fadahunsi, Promise",SR-4,Rowan,12.73,2023 Danny Curran Invitational,"Mar 30, 2023",0.1
7,"McNeil, Alexxis",JR-3,Farmingdale St.,12.88,The Big Hurt,"Apr 1, 2023",0.9
8,"Igwe, Chidimma",JR-3,Rutgers-Newark,12.91,Stockton Invite,"Mar 25, 2023",0.7
9,"Gomez-Matos, Karla",SR-4,TCNJ,12.95,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.8
10,"Picklo, Erin",FR-1,TCNJ,13.02,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.4
11,"Justice, Jalynn",SO-2,Rowan,13.10,Washington & Lee Carnival,"Mar 17, 2023",0.2
12,"Moore, Paris",FR-1,Rowan,13.12,Washington & Lee Carnival,"Mar 17, 2023",0.2
13,"Byrd, Brya",SO-2,Rutgers-Newark,13.16,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.4
14,"Itoua, Michelle",FR-1,Montclair State,13.17,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
15,"Brodie, Sanaa",FR-1,Rutgers-Newark,13.33,Stockton Invite,"Mar 25, 2023",0.2
16,"Germain, Layla",SO-2,PSU-Harrisburg,13.37,40th Millersville Metrics,"Mar 31, 2023",2.6
17,"Eloy, Samantha",JR-3,Rowan,13.47,Washington & Lee Carnival,"Mar 17, 2023",0.7
18,"Apple, Kaylee",SR-4,Stockton,13.49,Ramapo College Track & Field Invitational,"Mar 31, 2023",-1.0
19,"Whetstone, Sidney",SO-2,Montclair State,13.51,2023 Danny Curran Invitational,"Mar 30, 2023",-0.2
20,"Gresham, Sophia",SR-4,Rowan,13.60,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
21,"Cichon, Meghan",SR-4,Farmingdale St.,13.89,The Big Hurt,"Apr 1, 2023",0.9
22,"Harris, Mia",JR-3,Farmingdale St.,14.35,The Big Hurt,"Apr 1, 2023",1.5
23,"Aina, Nofisat",SO-2,PSU-Harrisburg,14.38,2023 Jim Taylor Invite,"Mar 24, 2023",-1.0
24,"Oparebea, Pearl",SR-4,Rutgers-Newark,14.48,Stockton Invite,"Mar 25, 2023",0.2
25,"Gallacher, Abigail",FR-1,Stockton,14.66,Stockton Invite,"Mar 25, 2023",0.2

1,"Traore, Cheickna",SR-4,Ramapo,20.49,Hurricane Invitational,"Mar 17, 2023",1.8
2,"Beasley, Jah'mere",SO-2,Rowan,21.39,2023 Danny Curran Invitational,"Mar 30, 2023",-0.8
3,"Corcoran, Evan",FR-1,Rowan,21.96,2023 Danny Curran Invitational,"Mar 30, 2023",-0.8
4,"Lodge, Andrew",SR-4,TCNJ,22.03,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",4.5
5,"Agyemang, Jason",FR-1,Rowan,22.22,2023 Danny Curran Invitational,"Mar 30, 2023",0.1
6,"Love, Shamar",SO-2,Rowan,22.25,2023 Danny Curran Invitational,"Mar 30, 2023",0.1
6,"McKinney, Robert",SO-2,Rowan,22.25,2023 Danny Curran Invitational,"Mar 30, 2023",0.1
8,"Young, Marquise",JR-3,Rowan,22.31,2023 Danny Curran Invitational,"Mar 30, 2023",0.1
9,"Gomez, Justin",JR-3,TCNJ,22.32,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.3
10,"Fisher, Ryan",JR-3,Stockton,22.46,Stockton Invite,"Mar 25, 2023",2.1
11,"Schmitt, Raymond",JR-3,TCNJ,22.50,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.3
12,"Byrd, Masai",FR-1,Rowan,22.51,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0
13,"Latham, Carson",SO-2,Stockton,22.54,Ramapo College Track & Field Invitational,"Mar 31, 2023",0.1
14,"Milevoix, Samael",SO-2,Montclair State,22.64,2023 Danny Curran Invitational,"Mar 30, 2023",+0.0
14,"Gentile, Anthony",FR-1,Stockton,22.64,Stockton Invite,"Mar 25, 2023",2.1
16,"Nkrumah, Kwaku",FR-1,Rowan,22.70,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0
17,"Fenderson, Kenyon",SR-4,Ramapo,22.80,Ramapo College Track & Field Invitational,"Mar 31, 2023",0.1
18,"Lockett, Terrell",SO-2,Ramapo,22.82,Stockton Invite,"Mar 25, 2023",2.1
19,"Lordi, Greg",SO-2,Stockton,23.14,Stockton Invite,"Mar 25, 2023",2.1
20,"Folarin, Timothy",JR-3,Farmingdale St.,23.15,The Big Hurt,"Apr 1, 2023",1.7
21,"Lawrence, Michael",FR-1,Rowan,23.21,Washington & Lee Carnival,"Mar 17, 2023",-1.7
22,"Gilbert, Tyrese",SO-2,TCNJ,23.43,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.0
23,"Dickerson, Jordan",SO-2,Montclair State,23.45,2023 Danny Curran Invitational,"Mar 30, 2023",-0.9
24,"Plumeri, Matthew",JR-3,TCNJ,23.60,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",3.2
25,"Num, Jeffrey",FR-1,Rowan,23.76,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6

1,"Broadway, Jasmine",SO-2,Rowan,24.85,2023 Danny Curran Invitational,"Mar 30, 2023",-1.1
2,"Lorjuste, Nevaeh",SO-2,Rowan,25.99,2023 Danny Curran Invitational,"Mar 30, 2023",-1.1
3,"Gray, Leah",JR-3,PSU-Harrisburg,26.18,40th Millersville Metrics,"Mar 31, 2023",2.8
4,"Igwe, Chidimma",JR-3,Rutgers-Newark,26.21,Alan Connie Shamrock Invitational,"Mar 16, 2023",-1.5
5,"Buquicchio, Erin",SR-4,TCNJ,26.33,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.2
6,"McNeil, Alexxis",JR-3,Farmingdale St.,26.38,The Big Hurt,"Apr 1, 2023",1.0
7,"Moore, Paris",FR-1,Rowan,26.50,Washington & Lee Carnival,"Mar 17, 2023",2.9
8,"Kneppel, Rebecca",SO-2,Ramapo,26.62,Stockton Invite,"Mar 25, 2023",1.5
9,"Picklo, Erin",FR-1,TCNJ,26.68,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",3.1
10,"Fadahunsi, Promise",SR-4,Rowan,26.72,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
