
1,"Montville, Brexton",JR-3,Plattsburgh St.,10.70,Saints Ice Broken Open,"Apr 1, 2023",3.7
2,"McGrath, Tyler",FR-1,Buffalo State,10.95,Vertklasse,"Mar 31, 2023",3.7
3,"Sands, Cameron",FR-1,Oneonta,11.02,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.2
4,"Williams, Jordan",FR-1,Plattsburgh St.,11.06,Saints Ice Broken Open,"Apr 1, 2023",3.7
5,"Goring, Coltrane",SR-4,Cortland St.,11.17,2023 Danny Curran Invitational,"Mar 30, 2023",-0.5
6,"Schaffert, Matthew",FR-1,Cortland St.,11.26,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
7,"Gavalas, Harrison",FR-1,Cortland St.,11.27,2023 Danny Curran Invitational,"Mar 30, 2023",0.2
8,"Polk, Jarrod",SO-2,Buffalo State,11.29,Vertklasse,"Mar 31, 2023",3.2
8,"Winn, Jacob",FR-1,Fredonia,11.29,Dave Labor Invt,"Mar 31, 2023",6.1
10,"Manente, Eddie",FR-1,Cortland St.,11.30,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.1

1,"Laster, Khia",SO-2,Buffalo State,12.43,Vertklasse,"Mar 31, 2023",5.6
2,"Pittman, Autumn",SO-2,Cortland St.,12.47,2023 Danny Curran Invitational,"Mar 30, 2023",-0.1
3,"Sobczyk, Kendall",FR-1,Cortland St.,12.84,2023 Danny Curran Invitational,"Mar 30, 2023",-0.6
4,"Wagner, Madison",FR-1,Potsdam St.,13.04,Saints Ice Broken Open,"Apr 1, 2023",7.0
5,"Jackson, Danielle",JR-3,Oneonta,13.07,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1
6,"von Ahn, Hailey",SO-2,Potsdam St.,13.14,Saints Ice Broken Open,"Apr 1, 2023",4.2
7,"LaBelle, Alyssa",SR-4,Cortland St.,13.19,2023 Danny Curran Invitational,"Mar 30, 2023",-0.1
8,"Nnate, Ejim",JR-3,Oneonta,13.26,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1
9,"Petty, Margaret",FR-1,Oneonta,13.36,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.8
10,"Motto, Gianna",FR-1,Cortland St.,13.41,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1

1,"Goring, Coltrane",SR-4,Cortland St.,22.01,2023 Danny Curran Invitational,"Mar 30, 2023",-0.8
2,"Cypress, Charles",FR-1,Plattsburgh St.,22.23,Saints Ice Broken Open,"Apr 1, 2023",3.5
3,"Jensen, Evan",SO-2,Cortland St.,22.40,2023 Danny Curran Invitational,"Mar 30, 2023",0.1
4,"Gavalas, Harrison",FR-1,Cortland St.,22.45,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0
5,"Morse, Brett",SR-4,Cortland St.,22.49,2023 Danny Curran Invitational,"Mar 30, 2023",-0.8
6,"Schaffert, Matthew",FR-1,Cortland St.,22.90,2023 Danny Curran Invitational,"Mar 30, 2023",-0.7
7,"Manente, Eddie",FR-1,Cortland St.,23.01,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.2
8,"McGrath, Tyler",FR-1,Buffalo State,23.05,Vertklasse,"Mar 31, 2023",0.3
9,"Sesay, Alhagie-Sorie",SR-4,Cortland St.,23.07,2023 Danny Curran Invitational,"Mar 30, 2023",+0.0
10,"Jarski, Luke",JR-3,Oneonta,23.08,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.4

1,"Barber, Janyll",SR-4,Plattsburgh St.,25.19,Saints Ice Broken Open,"Apr 1, 2023",5.4
2,"Pittman, Autumn",SO-2,Cortland St.,25.76,2023 Danny Curran Invitational,"Mar 30, 2023",-1.1
3,"Laster, Khia",SO-2,Buffalo State,26.21,Vertklasse,"Mar 31, 2023",0.8
4,"Jackson, Danielle",JR-3,Oneonta,26.79,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.6
5,"LaBelle, Alyssa",SR-4,Cortland St.,26.90,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0
6,"Sobczyk, Kendall",FR-1,Cortland St.,27.22,2023 Danny Curran Invitational,"Mar 30, 2023",-0.4
7,"von Ahn, Hailey",SO-2,Potsdam St.,27.26,Saints Ice Broken Open,"Apr 1, 2023",5.4
8,"Seabury, Maris",JR-3,Cortland St.,27.41,2023 Danny Curran Invitational,"Mar 30, 2023",-0.7
9,"Hebert, Avery",JR-3,Cortland St.,27.67,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0
10,"Motto, Gianna",FR-1,Cortland St.,27.71,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.6

1,"Jarski, Luke",JR-3,Oneonta,50.57,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
2,"Ibalio, David",SO-2,Buffalo State,52.57,Vertklasse,"Mar 31, 2023"
3,"Gelsomino, Nicholas",FR-1,Plattsburgh St.,55.01,Saints Ice Broken Open,"Apr 1, 2023"
4,"Mavros, Alexander",JR-3,Oneonta,55.92,2023 Jim Taylor Invite,"Mar 24, 2023"
5,"Voegelin, Kevin",FR-1,Fredonia,58.19,Dave Labor Invt,"Mar 31, 2023"

1,"Hebert, Avery",JR-3,Cortland St.,1:00.79,2023 Danny Curran Invitational,"Mar 30, 2023"
2,"Seabury, Maris",JR-3,Cortland St.,1:02.03,2023 Danny Curran Invitational,"Mar 30, 2023"
3,"Raczka, Jenna",SO-2,Buffalo State,1:02.28,Vertklasse,"Mar 31, 2023"
4,"Lawrence, Brooklyn",SO-2,Buffalo State,1:03.47,Vertklasse,"Mar 31, 2023"
5,"Nelson, Faith",SO-2,Cortland St.,1:03.64,2023 Danny Curran Invitational,"Mar 30, 2023"
6,"Gallagher, Erin",SO-2,Oneonta,1:07.67,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
7,"McDonough, Aislyn",SR-4,Plattsburgh St.,1:08.03,Saints Ice Broken Open,"Apr 1, 2023"
8,"Davidson, Kira",FR-1,Fredonia,1:10.45,Dave Labor Invt,"Mar 31, 2023"
9,"Sphabmixay, Ashlee",FR-1,Oneonta,1:16.07,2023 Hamilton College Continental Invitational,"Apr 1, 2023"

1,"Bayewu, Muiz",FR-1,Cortland St.,1:59.79,2023 Danny Curran Invitational,"Mar 30, 2023"
2,"Tomasi, Harry",SR-4,Cortland St.,2:00.04,2023 Danny Curran Invitational,"Mar 30, 2023"
3,"Szabo, Cameron",SR-4,Cortland St.,2:00.15,2023 Danny Curran Invitational,"Mar 30, 2023"
4,"Santiago, Clayton",SR-4,Cortland St.,2:00.28,2023 Danny Curran Invitational,"Mar 30, 2023"
5,"Samuels, Richard",SR-4,Cortland St.,2:01.17,2023 Danny Curran Invitational,"Mar 30, 2023"
6,"Wilsoncroft, Nate",SR-4,Cortland St.,2:01.21,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
7,"Renaud, Sam",SO-2,Potsdam St.,2:02.97,Saints Ice Broken Open,"Apr 1, 2023"
8,"Campbell, Kyle",SR-4,Fredonia,2:07.89,Dave Labor Invt,"Mar 31, 2023"
9,"Ayala, Joseph",JR-3,Oneonta,2:08.28,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
10,"Knapp, Douglas",SR-4,Cortland St.,2:08.45,2023 Danny Curran Invitational,"Mar 30, 2023"

1,"Ieva, Kristin",FR-1,Cortland St.,2:29.64,2023 Danny Curran Invitational,"Mar 30, 2023"
2,"Smith, Sydney",JR-3,Cortland St.,2:31.74,2023 Danny Curran Invitational,"Mar 30, 2023"
3,"Yousey, Emily",SO-2,Potsdam St.,2:38.11,Saints Ice Broken Open,"Apr 1, 2023"
4,"Luby, Sarah",SO-2,Oneonta,2:40.57,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
5,"Soller, Aubrey",JR-3,Oneonta,2:41.75,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
6,"Holland, Olivia",FR-1,Oneonta,2:42.04,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
7,"Ryhal, Vanessa",JR-3,Fredonia,2:47.47,Dave Labor Invt,"Mar 31, 2023"
8,"Schleicher, Shea",JR-3,Oneonta,2:56.29,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
9,"Berge, Katherine",JR-3,Plattsburgh St.,2:58.65,Saints Ice Broken Open,"Apr 1, 2023"
10,"Hartmann, Natalie",SO-2,Potsdam St.,3:01.46,Saints Ice Broken Open,"Apr 1, 2023"

1,"Szabo, Cameron",SR-4,Cortland St.,4:02.58,2023 Danny Curran Invitational,"Mar 30, 2023"
2,"Tomasi, Harry",SR-4,Cortland St.,4:05.49,2023 Danny Curran Invitational,"Mar 30, 2023"
3,"Santiago, Clayton",SR-4,Cortland St.,4:06.58,2023 Danny Curran Invitational,"Mar 30, 2023"
4,"Walters, Josh",JR-3,Fredonia,4:11.89,Dave Labor Invt,"Mar 31, 2023"
5,"Balk Jr. , John",JR-3,Oneonta,4:14.66,2023 Jim Taylor Invite,"Mar 24, 2023"
6,"Getchell, Jakub",SO-2,Cortland St.,4:16.78,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
7,"Cottrell, Sam",SR-4,Fredonia,4:16.97,Dave Labor Invt,"Mar 31, 2023"
