
1,"Jefferson, Elijah",SO-2,Texas Lutheran,10.48,D3 Challenge,"Mar 25, 2023",1.3
2,"Wilson, Wyatt",SO-2,Texas Lutheran,10.74,D3 Challenge,"Mar 25, 2023",1.3
3,"Guzman, Weston",FR-1,Texas Lutheran,10.88,D3 Challenge,"Mar 25, 2023",1.3
4,"Grigsby, Legend",JR-3,Trinity (Tex.),10.91,D3 Challenge,"Mar 25, 2023",1.3
5,"Piken, Orie",FR-1,Trinity (Tex.),10.96,D3 Challenge,"Mar 25, 2023",1.2
6,"Williams, Josh",FR-1,Colorado College,"10.99
@",Dr. Dan Caprioglio CSU Pueblo Early Bird Invitational,"Mar 17, 2023",0.6
7,"Rainey, Brian",SO-2,Trinity (Tex.),11.04,D3 Challenge,"Mar 25, 2023",1.3
7,"Davis, Victor",FR-1,St. Thomas (Tex.),11.04,The 40th Victor Lopez Classic (College),"Mar 23, 2023",0.5
9,"Witt, Evan",SR-4,Trinity (Tex.),11.22,D3 Challenge,"Mar 25, 2023",1.2
10,"Bullinger, Drew",SR-4,Trinity (Tex.),11.23,D3 Challenge,"Mar 25, 2023",1.2
11,"Franks, Rickey",FR-1,Texas Lutheran,11.24,D3 Challenge,"Mar 25, 2023",1.2
12,"Ikwuemesi, Chuks",SO-2,Southwestern (Tex.),11.25,Ice Breaker Classic,"Mar 17, 2023",1.2
13,"Taisague, Gianni",JR-3,Southwestern (Tex.),11.26,D3 Challenge,"Mar 25, 2023",0.6
14,"Mingo, Makale",SO-2,St. Thomas (Tex.),11.27,The 40th Victor Lopez Classic (College),"Mar 23, 2023",1.2
15,"Burns, Colin",FR-1,Texas Lutheran,11.34,D3 Challenge,"Mar 25, 2023",2.1
16,"Jackson, Zakyrn",SO-2,Southwestern (Tex.),11.37,2023 Trinity Invitational,"Mar 3, 2023",0.8
16,"Hunter, Lydell",FR-1,Centenary (La.),11.37,Southern Arkansas-Dan Veach Invite,"Mar 25, 2023",0.8
18,"Lee, Austin",JR-3,Trinity (Tex.),11.43,D3 Challenge,"Mar 25, 2023",1.2
19,"Svacina, Trent",FR-1,Trinity (Tex.),11.45,D3 Challenge,"Mar 25, 2023",2.1
20,"Mattox, Jacolby",SO-2,St. Thomas (Tex.),11.49,2023 Trinity Invitational,"Mar 3, 2023",2.8
21,"Diagana, Bocar",FR-1,Trinity (Tex.),11.53,D3 Challenge,"Mar 25, 2023",2.3
22,"Asadourian, Conor",SO-2,Texas Lutheran,11.56,D3 Challenge,"Mar 25, 2023",1.2
22,"Brachett, Kaleb",JR-3,Texas Lutheran,11.56,2023 Trinity Invitational,"Mar 3, 2023",0.8
24,"Zavala, Giovan",SO-2,Southwestern (Tex.),11.57,D3 Challenge,"Mar 25, 2023",0.6
25,"Harris, Coby",SO-2,Centenary (La.),11.62,Southern Arkansas-Dan Veach Invite,"Mar 25, 2023",0.8

1,"Murdock, Trinity",JR-3,Texas Lutheran,12.42,D3 Challenge,"Mar 25, 2023",1.7
2,"Roderique, Mykler",FR-1,St. Thomas (Tex.),12.60,2023 Trinity Invitational,"Mar 3, 2023",1.0
2,"Hinton, Ny'Cierra",SO-2,St. Thomas (Tex.),12.60,The 40th Victor Lopez Classic (College),"Mar 23, 2023",1.0
4,"Selber, Danya",JR-3,Trinity (Tex.),12.65,D3 Challenge,"Mar 25, 2023",1.7
5,"Subawalla, Yasmin",SR-4,Trinity (Tex.),12.77,D3 Challenge,"Mar 25, 2023",3.5
6,"Garcia, Natalie",FR-1,Texas Lutheran,12.84,2023 Trinity Invitational,"Mar 3, 2023",1.2
7,"Areola, Joy",SO-2,Trinity (Tex.),12.89,D3 Challenge,"Mar 25, 2023",1.7
8,"Oloyede, Shekinah",SR-4,Colorado College,"12.91
@",Dr. Dan Caprioglio CSU Pueblo Early Bird Invitational,"Mar 17, 2023",2.4
9,"Williams, Ja'Keia",JR-3,Texas Lutheran,12.93,D3 Challenge,"Mar 25, 2023",1.7
10,"Norrell, Taylor",SO-2,Texas Lutheran,12.94,D3 Challenge,"Mar 25, 2023",1.7
11,"Provost, Trinity",FR-1,St. Thomas (Tex.),12.99,The 40th Victor Lopez Classic (College),"Mar 23, 2023",0.9
12,"Mackrell, Lauren",SR-4,Southwestern (Tex.),13.16,2023 Trinity Invitational,"Mar 3, 2023",1.2
12,"Cavazos, Ciara",SO-2,Texas Lutheran,13.16,D3 Challenge,"Mar 25, 2023",3.5
14,"Lippert, Clara",FR-1,Colorado College,13.19,Occidental Distance Carnival & Spring Break Classic (Co,"Mar 11, 2023",0.5
15,"Lopez, Leilani",SO-2,Texas Lutheran,13.22,2023 Trinity Invitational,"Mar 3, 2023",1.0
16,"Davis, Claudia",FR-1,St. Thomas (Tex.),13.24,2023 Trinity Invitational,"Mar 3, 2023",1.2
17,"Noe, Aliya",FR-1,Trinity (Tex.),13.27,D3 Challenge,"Mar 25, 2023",3.5
18,"Bartlett, Sage",FR-1,Texas Lutheran,13.29,D3 Challenge,"Mar 25, 2023",3.5
19,"Pilarski, Katelin",FR-1,Southwestern (Tex.),13.36,2023 Trinity Invitational,"Mar 3, 2023",0.8
20,"Tanner, Kamilah",FR-1,Texas Lutheran,13.39,D3 Challenge,"Mar 25, 2023",3.5
21,"Gomez, Sirena",SO-2,Texas Lutheran,13.44,2023 Trinity Invitational,"Mar 3, 2023",1.0
22,"Garza, Sophia",FR-1,Trinity (Tex.),13.54,2023 Trinity Invitational,"Mar 3, 2023",+0.0
23,"Jones, Emma",FR-1,Colorado College,13.56,Occidental Distance Carnival & Spring Break Classic (Co,"Mar 11, 2023",1.3
24,"Fowkes, Emma",JR-3,Colorado College,13.58,Occidental Distance Carnival & Spring Break Classic (Co,"Mar 11, 2023",0.8
25,"Dunlap, Barbara",FR-1,Southwestern (Tex.),13.72,D3 Challenge,"Mar 25, 2023",1.9

1,"Jefferson, Elijah",SO-2,Texas Lutheran,21.05,D3 Challenge,"Mar 25, 2023",1.1
2,"Williams, Josh",FR-1,Colorado College,"21.78
@",Dr. Dan Caprioglio CSU Pueblo Early Bird Invitational,"Mar 17, 2023",3.3
3,"Mcintyre, Bryce",JR-3,St. Thomas (Tex.),21.93,The 40th Victor Lopez Classic (College),"Mar 23, 2023",1.5
4,"Wilson, Wyatt",SO-2,Texas Lutheran,21.94,D3 Challenge,"Mar 25, 2023",1.1
5,"Powell-Chimene, Bryce",JR-3,Texas Lutheran,22.04,D3 Challenge,"Mar 25, 2023",2.0
6,"Piken, Orie",FR-1,Trinity (Tex.),22.11,D3 Challenge,"Mar 25, 2023",2.0
7,"Gilmore, Ethan",SR-4,Trinity (Tex.),22.17,D3 Challenge,"Mar 25, 2023",1.1
8,"Kapyamba, Kashala",FR-1,St. Thomas (Tex.),22.35,The 40th Victor Lopez Classic (College),"Mar 23, 2023",0.6
9,"Freeney, Justin",FR-1,Texas Lutheran,22.40,D3 Challenge,"Mar 25, 2023",1.1
10,"Jackson, Zakyrn",SO-2,Southwestern (Tex.),22.43,2023 Trinity Invitational,"Mar 3, 2023",2.4
11,"Waller, Eduardo",SO-2,St. Thomas (Tex.),22.49,The 40th Victor Lopez Classic (College),"Mar 23, 2023",0.6
11,"Bishop, Grant",JR-3,Trinity (Tex.),22.49,2023 Trinity Invitational,"Mar 3, 2023",0.6
13,"Guzman, Weston",FR-1,Texas Lutheran,22.52,D3 Challenge,"Mar 25, 2023",2.0
14,"Brachett, Kaleb",JR-3,Texas Lutheran,22.53,D3 Challenge,"Mar 25, 2023",2.0
15,"Davis, Victor",FR-1,St. Thomas (Tex.),22.54,2023 Trinity Invitational,"Mar 3, 2023",2.4
16,"Maxey, Jamal",SO-2,Southwestern (Tex.),22.56,2023 Trinity Invitational,"Mar 3, 2023",0.4
17,"Bullinger, Drew",SR-4,Trinity (Tex.),22.65,D3 Challenge,"Mar 25, 2023",2.0
18,"King, Michael",FR-1,Southwestern (Tex.),22.76,Ice Breaker Classic,"Mar 17, 2023",3.0
19,"Olmsted, Jonathan",FR-1,Dallas,22.84,Southern Arkansas-Dan Veach Invite,"Mar 25, 2023",2.3
20,"Lee, Austin",JR-3,Trinity (Tex.),22.88,D3 Challenge,"Mar 25, 2023",1.8
21,"Ikwuemesi, Chuks",SO-2,Southwestern (Tex.),23.03,2023 Trinity Invitational,"Mar 3, 2023",0.6
22,"Witt, Evan",SR-4,Trinity (Tex.),23.04,D3 Challenge,"Mar 25, 2023",1.8
23,"Burns, Colin",FR-1,Texas Lutheran,23.21,D3 Challenge,"Mar 25, 2023",+0.0
24,"Roper, Michael",FR-1,Southwestern (Tex.),23.28,D3 Challenge,"Mar 25, 2023",+0.0
25,"Asadourian, Conor",SO-2,Texas Lutheran,23.40,D3 Challenge,"Mar 25, 2023",1.8

1,"Provost, Trinity",FR-1,St. Thomas (Tex.),25.82,The 40th Victor Lopez Classic (College),"Mar 23, 2023",-0.5
2,"Ledat, Sealan",SR-4,Trinity (Tex.),26.14,D3 Challenge,"Mar 25, 2023",+0.0
3,"Powell, Makayla",FR-1,St. Thomas (Tex.),26.23,The 40th Victor Lopez Classic (College),"Mar 23, 2023",-0.5
4,"Lippert, Clara",FR-1,Colorado College,"26.33
@",Dr. Dan Caprioglio CSU Pueblo Early Bird Invitational,"Mar 17, 2023",0.8
4,"Garcia, Natalie",FR-1,Texas Lutheran,26.33,D3 Challenge,"Mar 25, 2023",+0.0
6,"Selber, Danya",JR-3,Trinity (Tex.),26.42,2023 Trinity Invitational,"Mar 3, 2023",0.5
7,"Gray, CC",SO-2,Trinity (Tex.),26.52,D3 Challenge,"Mar 25, 2023",+0.0
8,"Hinton, Ny'Cierra",SO-2,St. Thomas (Tex.),26.59,2023 Trinity Invitational,"Mar 3, 2023",0.5
9,"Kotfas, Taylor",SR-4,Trinity (Tex.),26.79,2023 Trinity Invitational,"Mar 3, 2023",0.5
10,"Williams, Ja'Keia",JR-3,Texas Lutheran,26.85,2023 Trinity Invitational,"Mar 3, 2023",1.6
11,"Jones, Emma",FR-1,Colorado College,"27.08
@",Dr. Dan Caprioglio CSU Pueblo Early Bird Invitational,"Mar 17, 2023",0.8
12,"Subawalla, Yasmin",SR-4,Trinity (Tex.),27.44,2023 Trinity Invitational,"Mar 3, 2023",1.6
13,"Mackrell, Lauren",SR-4,Southwestern (Tex.),27.45,D3 Challenge,"Mar 25, 2023",+0.0
14,"Recknagel, Ashlynn",FR-1,Texas Lutheran,27.50,D3 Challenge,"Mar 25, 2023",+0.0
15,"Norrell, Taylor",SO-2,Texas Lutheran,27.56,2023 Trinity Invitational,"Mar 3, 2023",1.6
16,"Oloyede, Shekinah",SR-4,Colorado College,"27.65
@",Dr. Dan Caprioglio CSU Pueblo Early Bird Invitational,"Mar 17, 2023",1.3
17,"Canas, LeeAnndrea",FR-1,Texas Lutheran,27.67,D3 Challenge,"Mar 25, 2023",2.1
18,"Thompson, Dejahnae",SR-4,Southwestern (Tex.),27.70,2023 Trinity Invitational,"Mar 3, 2023",0.3
19,"Vera, Nelsy",FR-1,St. Thomas (Tex.),27.78,The 40th Victor Lopez Classic (College),"Mar 23, 2023",-0.7
20,"Jackson, Aliya",JR-3,Trinity (Tex.),27.80,2023 Trinity Invitational,"Mar 3, 2023",1.6
21,"Tanner, Kamilah",FR-1,Texas Lutheran,27.81,D3 Challenge,"Mar 25, 2023",2.1
22,"Lopez, Leilani",SO-2,Texas Lutheran,27.86,2023 Trinity Invitational,"Mar 3, 2023",1.7
23,"Pilarski, Katelin",FR-1,Southwestern (Tex.),27.99,2023 Trinity Invitational,"Mar 3, 2023",0.3
24,"Branch, Shinaya",FR-1,Centenary (La.),28.50,2023 MC Spring Cleaning Classic,"Mar 4, 2023",-1.2
25,"Gomez, Sirena",SO-2,Texas Lutheran,28.65,2023 Trinity Invitational,"Mar 3, 2023",0.5

1,"Mcintyre, Bryce",JR-3,St. Thomas (Tex.),48.86,2023 Trinity Invitational,"Mar 3, 2023"
2,"Waller, Eduardo",SO-2,St. Thomas (Tex.),49.22,The 40th Victor Lopez Classic (College),"Mar 23, 2023"
3,"Powell-Chimene, Bryce",JR-3,Texas Lutheran,49.47,2023 Trinity Invitational,"Mar 3, 2023"
4,"Olmsted, Jonathan",FR-1,Dallas,49.53,2023 MC Spring Cleaning Classic,"Mar 4, 2023"
5,"Gilmore, Ethan",SR-4,Trinity (Tex.),49.83,D3 Challenge,"Mar 25, 2023"
6,"Williams, Josh",FR-1,Colorado College,49.92,Ed Boitano Invitational 2023,"Mar 3, 2023"
7,"Ladreyt, Nic",SO-2,Trinity (Tex.),50.38,2023 Trinity Invitational,"Mar 3, 2023"
8,"Maxey, Jamal",SO-2,Southwestern (Tex.),50.42,Ice Breaker Classic,"Mar 17, 2023"
9,"Bishop, Grant",JR-3,Trinity (Tex.),50.66,2023 Trinity Invitational,"Mar 3, 2023"
