
1,"Shelton, Jacob",JR-3,Salisbury,10.67,Alan Connie Shamrock Invitational,"Mar 16, 2023",5.4
2,"Fox, Daniel",JR-3,Christopher Newport,10.68,2023 Colonial Relays,"Mar 30, 2023",1.8
3,"Frye, Sherrod",SR-4,Salisbury,11.06,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.5
4,"Chapman, Ian",SO-2,Mary Washington,11.13,Battleground Relays,"Apr 1, 2023",1.2
5,"Douge, Emmanuel",SO-2,St. Mary's (Md.),11.21,Seahawk Invitational,"Apr 1, 2023",2.1
6,"Bizzack, Ethan",SR-4,UC Santa Cruz,11.29,Kim Duyst Invitational 2023,"Mar 3, 2023",2.0
7,"Kramer, Ryan",JR-3,Salisbury,11.31,Alan Connie Shamrock Invitational,"Mar 16, 2023",3.9
8,"Vo, Tyler",FR-1,UC Santa Cruz,11.32,Cardinal Classic,"Mar 18, 2023",0.4
9,"Kibort, Jack",SO-2,UC Santa Cruz,11.38,Kim Duyst Invitational 2023,"Mar 3, 2023",3.3
10,"Creadon, Reese",JR-3,Mary Washington,11.40,Washington & Lee Carnival,"Mar 17, 2023",-1.1
11,"Lesko, Kyle",FR-1,Christopher Newport,11.55,Washington & Lee Carnival,"Mar 17, 2023",-1.1
12,"Walton, Rajai",SR-4,Mary Washington,11.56,Battleground Relays,"Apr 1, 2023",1.2
13,"Markman, Rashawn",SO-2,Salisbury,11.61,2023 Towson Spring Open,"Mar 31, 2023",0.5
14,"Rose, Matthew",JR-3,Mary Washington,11.68,Doc Jopson Track & Field Invitational,"Mar 25, 2023",2.6
15,"Bowie, Tyson",SR-4,Salisbury,11.69,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",0.8
16,"Alicea, Jon",FR-1,Salisbury,11.70,2023 Towson Spring Open,"Mar 31, 2023",0.4
17,"Young, Ethan",JR-3,Mary Washington,11.85,Doc Jopson Track & Field Invitational,"Mar 25, 2023",+0.0
17,"Wamley, Zion",SR-4,Salisbury,11.85,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",1.6
19,"Eng, Tetsuo",FR-1,UC Santa Cruz,11.87,Kim Duyst Invitational 2023,"Mar 3, 2023",0.4
20,"Peterson, Brandon",FR-1,Christopher Newport,11.99,Washington & Lee Carnival,"Mar 17, 2023",1.7
21,"Brennan, Leo",FR-1,Christopher Newport,12.06,Blue & Silver Challenge,"Mar 25, 2023",-1.6
22,"Dhillon, Kareem",SO-2,Mary Washington,12.15,Doc Jopson Track & Field Invitational,"Mar 25, 2023",+0.0
23,"Nguyen, Nam",FR-1,UC Santa Cruz,12.21,Kim Duyst Invitational 2023,"Mar 3, 2023",2.8
24,"Aso, Jaedon",FR-1,St. Mary's (Md.),12.27,Seahawk Invitational,"Apr 1, 2023",1.6
25,"McMillon, Tyler",FR-1,Mary Washington,12.28,Washington & Lee Carnival,"Mar 17, 2023",0.2

1,"Trussell, Sydney",SO-2,Christopher Newport,12.15,2023 Colonial Relays,"Mar 30, 2023",2.3
2,"Redmond, Sophia",FR-1,Mary Washington,12.49,Washington & Lee Carnival,"Mar 17, 2023",0.7
3,"Cummins, Amaya",SO-2,UC Santa Cruz,12.71,Mike Fanelli Track Classic,"Mar 30, 2023",1.2
4,"Forvil, Karia",FR-1,Salisbury,12.88,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.9
5,"Hill, Mia",FR-1,Salisbury,12.94,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",2.9
5,"Sujitno, Siena",JR-3,Pratt Institute,12.94,The Big Hurt,"Apr 1, 2023",0.9
7,"Rivers, Chay'La",FR-1,St. Mary's (Md.),13.26,Seahawk Invitational,"Apr 1, 2023",1.8
8,"Stirling, Lindsey",JR-3,Christopher Newport,13.27,Blue & Silver Challenge,"Mar 25, 2023",-2.5
9,"Kasanagottu, Isha",FR-1,UC Santa Cruz,13.54,Mike Fanelli Track Classic,"Mar 30, 2023",0.6
10,"Jones, Mackenzie",SO-2,UC Santa Cruz,13.74,Mike Fanelli Track Classic,"Mar 30, 2023",0.6
11,"Eungard, Eleanor",FR-1,Christopher Newport,13.87,Washington & Lee Carnival,"Mar 17, 2023",0.7
12,"Ortega, Joceline",FR-1,UC Santa Cruz,13.93,Mike Fanelli Track Classic,"Mar 30, 2023",0.6
13,"Dasalla, Alicia",FR-1,UC Santa Cruz,13.97,Aggie Open,"Mar 10, 2023",1.5
14,"Kaplan, Alex",FR-1,UC Santa Cruz,14.21,Kim Duyst Invitational 2023,"Mar 3, 2023",2.2
15,"Snell-Ostendorf, Addie",SO-2,St. Mary's (Md.),14.34,Seahawk Invitational,"Apr 1, 2023",2.2
16,"Guzman, Alexandra",FR-1,Christopher Newport,14.79,Blue & Silver Challenge,"Mar 25, 2023",-2.5
17,"O'Rourke, Alexis",SR-4,Pratt Institute,14.88,Coach O Invitational,"Apr 2, 2023",-1.4
18,"Ambroggio, Ella",SO-2,Pratt Institute,14.98,Coach O Invitational,"Apr 2, 2023",-1.4
19,"Mobray, Tray",FR-1,St. Mary's (Md.),15.10,Seahawk Invitational,"Apr 1, 2023",2.1
20,"Pusser, Skyler",FR-1,Christopher Newport,15.30,Blue & Silver Challenge,"Mar 25, 2023",-2.5
21,"Bruno, Fladaina",FR-1,St. Mary's (Md.),15.60,Virginia Beach Spring Break Invitational,"Mar 17, 2023",-3.6
22,"Miles, Jordyn",FR-1,St. Mary's (Md.),16.51,Virginia Beach Spring Break Invitational,"Mar 17, 2023",0.3
23,"Dillon , Ariana",FR-1,Pratt Institute,17.38,Coach O Invitational,"Apr 2, 2023",3.0

1,"Fox, Daniel",JR-3,Christopher Newport,21.73,Blue & Silver Challenge,"Mar 25, 2023",-2.3
2,"Smith, Kai",FR-1,Salisbury,21.92,2023 Towson Spring Open,"Mar 31, 2023",-2.7
3,"Jones II, Jacinto",FR-1,Mary Washington,21.99,Washington & Lee Carnival,"Mar 17, 2023",1.3
4,"Douge, Emmanuel",SO-2,St. Mary's (Md.),22.51,Seahawk Invitational,"Apr 1, 2023",1.3
5,"Frye, Sherrod",SR-4,Salisbury,22.68,2023 Towson Spring Open,"Mar 31, 2023",-1.4
6,"Bizzack, Ethan",SR-4,UC Santa Cruz,22.78,Kim Duyst Invitational 2023,"Mar 3, 2023",-0.2
7,"Chapman, Ian",SO-2,Mary Washington,22.80,Washington & Lee Carnival,"Mar 17, 2023",0.8
8,"Lesko, Kyle",FR-1,Christopher Newport,22.90,Washington & Lee Carnival,"Mar 17, 2023",-0.2
9,"Laden, Levi",FR-1,UC Santa Cruz,23.07,Aggie Open,"Mar 10, 2023",1.5
10,"Kibort, Jack",SO-2,UC Santa Cruz,23.09,Kim Duyst Invitational 2023,"Mar 3, 2023",1.7
11,"Elliott, Gage",SO-2,Christopher Newport,23.17,Blue & Silver Challenge,"Mar 25, 2023",-2.3
12,"Spring, Perry",JR-3,Christopher Newport,23.22,Washington & Lee Carnival,"Mar 17, 2023",2.7
13,"Vo, Tyler",FR-1,UC Santa Cruz,23.36,Kim Duyst Invitational 2023,"Mar 3, 2023",-1.5
14,"Kramer, Ryan",JR-3,Salisbury,23.37,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",2.7
15,"Bowie, Tyson",SR-4,Salisbury,23.45,2023 Towson Spring Open,"Mar 31, 2023",0.3
16,"Brennan, Leo",FR-1,Christopher Newport,23.47,Washington & Lee Carnival,"Mar 17, 2023",0.8
17,"Laser, John",FR-1,Christopher Newport,23.55,Washington & Lee Carnival,"Mar 17, 2023",0.8
18,"Young, Ethan",JR-3,Mary Washington,23.81,Washington & Lee Carnival,"Mar 17, 2023",0.8
19,"Patil, Tanishq",JR-3,UC Santa Cruz,23.84,Aggie Open,"Mar 10, 2023",1.0
20,"Leitao, Gustavo",SR-4,Christopher Newport,23.89,Blue & Silver Challenge,"Mar 25, 2023",-2.3
21,"Bishop, Logan",SO-2,Christopher Newport,23.99,Washington & Lee Carnival,"Mar 17, 2023",NWI
22,"Alicea, Jon",FR-1,Salisbury,24.04,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",1.1
23,"Wamley, Zion",SR-4,Salisbury,24.16,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",1.1
24,"Kougiouris, Sotirios",FR-1,UC Santa Cruz,24.21,Aggie Open,"Mar 10, 2023",0.7
25,"Pena, Cole",SR-4,UC Santa Cruz,24.22,Aggie Open,"Mar 10, 2023",1.0

1,"Trussell, Sydney",SO-2,Christopher Newport,25.05,2023 Colonial Relays,"Mar 30, 2023",0.7
2,"Redmond, Sophia",FR-1,Mary Washington,25.77,Washington & Lee Carnival,"Mar 17, 2023",2.9
3,"Cummins, Amaya",SO-2,UC Santa Cruz,26.53,Aggie Open,"Mar 10, 2023",0.6
4,"Donovan, Caitlin",SO-2,UC Santa Cruz,26.62,Aggie Open,"Mar 10, 2023",0.1
