
1,"Budiman, Jeremiah",SR-4,MIT,6.83,MIT Gordon Kelly Invitational,"Feb 11, 2023"
2,"Lemieux, Alex",JR-3,Tufts,6.90,Tufts National Qualifying Meet,"Mar 4, 2023"
3,"Shen, Derek",SR-4,Bates,6.92,Lynn Ruddy Invite,"Feb 18, 2023"
3,"Haertel, Patrick",FR-1,MIT,6.92,Tufts National Qualifying Meet,"Mar 4, 2023"
5,"Clement, Nolan",FR-1,MIT,6.95,Tufts Cupid Challenge,"Feb 4, 2023"
6,"Olson, Ajay",SR-4,Bowdoin,6.98,New England Division III Indoor Track & Field Championships,"Feb 24, 2023"
7,"O'Connor, Kevin",SO-2,Bates,7.01,Tufts National Qualifying Meet,"Mar 4, 2023"
8,"Nissen, Sam",FR-1,Tufts,7.03,Tufts National Qualifying Meet,"Mar 4, 2023"
9,"Stakun-Pickering, Colby",SR-4,Bates,7.04,Lynn Ruddy Invite,"Feb 18, 2023"
9,"Raye, LJ",SO-2,Thomas College,7.04,Frozen 8 Indoor Track & Field Championships,"Feb 12, 2023"
11,"Botsford, Luke",SO-2,Tufts,7.08,Tufts Branwen Smith-King Invitational,"Jan 20, 2023"
11,"Polen, McKinley",SR-4,MIT,7.08,MIT Gordon Kelly Invitational,"Feb 11, 2023"
13,"Martel, Peter",SO-2,Colby,7.09,Lyon-Mule Dual Invitational,"Jan 21, 2023"
14,"Peterson, Kelvin",SO-2,Wheaton (Mass.),7.10,Tufts National Qualifying Meet,"Mar 4, 2023"
14,"Plamondon, Nick",FR-1,Thomas College,7.10,Frozen 8 Indoor Track & Field Championships,"Feb 12, 2023"
14,"Whitmore, Garrett",JR-3,MIT,7.10,MIT Alumni/ae Meet,"Dec 10, 2022"
14,"Trinidad, Amos",JR-3,Tufts,7.10,Tufts Jumbo Invitational,"Jan 14, 2023"
18,"Grace, Antoine",SR-4,Southern Maine,"7.12
(55)",USM II,"Jan 7, 2023"
19,"Shapiro, Nathan",FR-1,MIT,7.13,MIT Tri-Meet,"Jan 14, 2023"
20,"Manuel, Xavier",SO-2,UMass Dartmouth,7.14,Little East Indoor Track & Field Championship,"Feb 18, 2023"
20,"Rosewell, Carter",JR-3,Tufts,7.14,Tufts Branwen Smith-King Invitational,"Jan 20, 2023"
20,"Hatcher, Jyaire",SR-4,Plymouth State,7.14,Plymouth State Winter Classic,"Dec 10, 2022"
23,"Liu, William",JR-3,MIT,7.15,MIT Gordon Kelly Invitational,"Feb 11, 2023"
23,"Obidike, Bryan",SO-2,UMass Dartmouth,7.15,Little East Indoor Track & Field Championship,"Feb 18, 2023"
23,"Felix, Nate",SR-4,Fitchburg St.,7.15,Brandeis Reggie Poyau Memorial Invitational,"Jan 14, 2023"
23,"Nwogwugwu, Zac",FR-1,MIT,7.15,Tufts Cupid Challenge,"Feb 4, 2023"
27,"Lundy, Edward",SR-4,UMass Dartmouth,7.16,MIT Gordon Kelly Invitational,"Feb 11, 2023"
27,"Abukar, Abdirizak",FR-1,St. Joseph's (Me.),"7.16
(55)",USM II,"Jan 7, 2023"
29,"Xing, Cheng",SR-4,Bowdoin,7.18,UBears Alumni Invite,"Dec 3, 2022"
30,"Guobadia, Mozi",SR-4,MIT,7.19,MIT Alumni/ae Meet,"Dec 10, 2022"
30,"Lebbie, Phills",FR-1,Fitchburg St.,7.19,Wesleyan Indoor Invite 2023,"Jan 28, 2023"
30,"Casebolt, Conrad",FR-1,MIT,7.19,MIT Alumni/ae Meet,"Dec 10, 2022"
33,"Krigman, Danny",SO-2,Brandeis,7.20,Suffolk Relays,"Dec 3, 2022"
34,"Lacadie, Matthew",JR-3,WPI,7.22,2023 Wheaton Invitational,"Jan 28, 2023"
34,"Shain, Ethan",SO-2,Southern Maine,"7.22
(55)",USM Husky Invitational,"Jan 28, 2023"
34,"Dowgiert, John",SO-2,Wheaton (Mass.),"7.22
(55)",CGA Winter Invite #1,"Jan 14, 2023"
37,"Arogundade, Adepoju",SO-2,Bowdoin,7.24,Peter Slovenski Invite,"Jan 14, 2023"
37,"Reeve, Seamus",SO-2,Maine-Farmington,7.24,Frozen 8 Indoor Track & Field Championships,"Feb 12, 2023"
37,"Ciccomancini, Antonio",JR-3,Maine-Farmington,7.24,Elm City Classic,"Dec 10, 2022"
40,"Andrew, Tristan",JR-3,WPI,7.25,University of Massachusetts Flagship Indoor Invitational,"Jan 15, 2023"
41,"Yue, Matthew",FR-1,Brandeis,7.26,Suffolk Relays,"Dec 3, 2022"
41,"Washington, Naheim",SO-2,Tufts,7.26,Springfield College Triangle Classic,"Feb 18, 2023"
43,"Fogg, Nathan",FR-1,Southern Maine,"7.27
(55)",USM Husky Invitational,"Jan 28, 2023"
43,"Davis , John",FR-1,Colby-Sawyer,7.27,Great Northeast Athletic Conf. Indoor Championship,"Feb 12, 2023"
43,"Hart, Justin",SR-4,Wheaton (Mass.),7.27,2023 Wheaton Invitational,"Jan 28, 2023"
46,"Griffiths, Ian",SR-4,Plymouth State,7.28,Little East Indoor Track & Field Championship,"Feb 18, 2023"
47,"Velez, Elvis",FR-1,Worcester State,7.29,Westfield State Invitational,"Feb 11, 2023"
48,"Miller, Luke",FR-1,Tufts,7.30,Tufts Branwen Smith-King Invitational,"Jan 20, 2023"
49,"Abely, Benjamin",SR-4,Lasell,7.31,Great Northeast Athletic Conf. Indoor Championship,"Feb 12, 2023"
50,"Lacroix, Mikel",FR-1,Emmanuel (Mass.),7.32,Great Northeast Athletic Conf. Indoor Championship,"Feb 12, 2023"

1,"Benjamin, Kianne",JR-3,Bowdoin,7.65,2023 Maine State Indoor Championships,"Feb 4, 2023"
2,"Foster, Ariel",FR-1,Lasell,7.78,Great Northeast Athletic Conf. Indoor Championship,"Feb 12, 2023"
