
1,"Danitz, Liam",FR-1,Hope,10.85,Don McGarey Invitational,"Mar 24, 2023",1.5
2,"Rice, Devin",FR-1,Alma,10.99,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",3.0
3,"Davis, Will",SO-2,Albion,11.01,UNCW Seahawk Invitational,"Mar 3, 2023",1.5
4,"Chapman, DaMario",SO-2,Albion,11.03,UNCW Seahawk Invitational,"Mar 3, 2023",1.4
5,"Daniels, Alexander",SO-2,Hope,11.10,Don McGarey Invitational,"Mar 24, 2023",3.2
6,"Sanders, Nolan",FR-1,Hope,11.18,Don McGarey Invitational,"Mar 24, 2023",1.5
6,"Brown, Jordon",JR-3,Olivet,11.18,Margaret Simmons Invite 23,"Mar 24, 2023",-0.5
8,"Holloway, Chandler",SR-4,Alma,11.19,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",3.0
9,"Puczkowski, Ronnie",JR-3,Albion,11.20,UNCW Seahawk Invitational,"Mar 3, 2023",1.4
10,"Williams, Ben",SR-4,Trine,11.27,Spartan Invite,"Mar 31, 2023",1.6
11,"Harris, Max",SO-2,Trine,11.33,Spartan Invite,"Mar 31, 2023",2.6
11,"Frenchko, Devon",SR-4,Alma,11.33,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",3.0
13,"Thonn, Will",SR-4,Trine,11.36,Emory Thrills in the Hills 2023,"Mar 24, 2023",0.4
14,"Taylor-Browing, Colby",SO-2,Albion,11.40,UNCW Seahawk Invitational,"Mar 3, 2023",2.1
14,"Miller, Charles",JR-3,Olivet,11.40,Margaret Simmons Invite 23,"Mar 24, 2023",-0.5
16,"Jonas, Ryan",FR-1,Albion,11.44,UNCW Seahawk Invitational,"Mar 3, 2023",2.3
17,"Maxima, Jordan",FR-1,Alma,11.56,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",3.0
18,"Zollinger, Patrick",SO-2,Trine,11.72,Spartan Invite,"Mar 31, 2023",2.2
19,"Ellis, Caleb",SR-4,Adrian,11.73,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",-2.4
20,"Straske, Evan",SO-2,Trine,11.75,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",1.3
21,"Gordon, Quintin",JR-3,Trine,11.79,Spartan Invite,"Mar 31, 2023",2.2
22,"Peterson, Silas",JR-3,Hope,11.83,Don McGarey Invitational,"Mar 24, 2023",2.3
23,"Cousino, Asher",SO-2,Adrian,11.93,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",-2.9
24,"Smith, Najee",SO-2,Albion,12.17,UNCW Seahawk Invitational,"Mar 3, 2023",1.5
25,"Dorsey, Konrad",SR-4,Trine,12.22,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",0.7

1,"Schermerhorn, Sara",FR-1,Hope,12.17,Emory Spring Break Classic 2023,"Mar 17, 2023",1.4
2,"Campbell, Avery",JR-3,Albion,12.57,UNCW Seahawk Invitational,"Mar 3, 2023",2.8
3,"Behrens, Grace",SR-4,Hope,12.69,Don McGarey Invitational,"Mar 24, 2023",1.8
4,"Miller, Mackenzie",SO-2,Trine,12.82,Emory Thrills in the Hills 2023,"Mar 24, 2023",-0.5
5,"Dodge, Helen",SR-4,Hope,12.85,Emory Spring Break Classic 2023,"Mar 17, 2023",2.9
6,"Iheme, Onyinyechi",SO-2,Calvin,12.97,Wash U Invite,"Mar 31, 2023",2.6
7,"Schmidt, Ava",FR-1,Hope,13.10,Don McGarey Invitational,"Mar 24, 2023",2.5
8,"Forker, Emma",FR-1,Trine,13.26,Emory Thrills in the Hills 2023,"Mar 24, 2023",0.5
9,"Ricks, Malena",JR-3,Trine,13.29,Spartan Invite,"Mar 31, 2023",2.2
10,"Machino, Kaleigh",SO-2,Trine,13.39,Spartan Invite,"Mar 31, 2023",2.2
11,"Small, Aniyah",FR-1,Trine,13.40,Spartan Invite,"Mar 31, 2023",2.0
12,"Scott, Mya",SO-2,Alma,13.42,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",1.7
13,"McDowell, Lauren",SR-4,Albion,13.67,UNCW Seahawk Invitational,"Mar 3, 2023",2.2
14,"Schuring, Peyton",SO-2,Trine,13.80,Spartan Invite,"Mar 31, 2023",2.0
15,"Wood, Mallory",SO-2,Trine,13.99,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",-0.1
16,"Perna, Lonna",FR-1,Hope,14.11,Don McGarey Invitational,"Mar 24, 2023",-0.2
17,"Askins, Colette",JR-3,Albion,14.34,UNCW Seahawk Invitational,"Mar 3, 2023",1.8
18,"Salazar, Isabelle",FR-1,Adrian,14.45,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",-3.2
19,"DeVault, Alexandra",JR-3,Olivet,14.60,Margaret Simmons Invite 23,"Mar 24, 2023",-2.2
20,"Peterson, Emily",FR-1,Adrian,14.79,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",-2.3
21,"Nichols, Michaela",SO-2,Olivet,14.80,Margaret Simmons Invite 23,"Mar 24, 2023",-1.5
22,"Vea, Zyana",FR-1,Adrian,15.04,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",-1.6
23,"Guzdziol, Emily",FR-1,Adrian,15.11,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",-2.3
24,"Carpentier, Madie",FR-1,Adrian,15.82,30th Annual IWU Polar Bear Invite,"Mar 24, 2023",-2.3

1,"Brown, Jordon",JR-3,Olivet,21.99,Margaret Simmons Invite 23,"Mar 24, 2023",+0.0
2,"Danitz, Liam",FR-1,Hope,22.14,Don McGarey Invitational,"Mar 24, 2023",1.9
3,"Rice, Devin",FR-1,Alma,22.21,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",1.9
4,"Spohn, Greysen",JR-3,Trine,22.48,Emory Thrills in the Hills 2023,"Mar 24, 2023",2.6
5,"Davis, Will",SO-2,Albion,22.64,UNCW Seahawk Invitational,"Mar 3, 2023",2.1
6,"Williams, Ben",SR-4,Trine,22.66,Spartan Invite,"Mar 31, 2023",NWI
7,"Grindle, Jordan",JR-3,Trine,22.90,Emory Thrills in the Hills 2023,"Mar 24, 2023",1.4
8,"McNiff, David",SO-2,Hope,22.95,Don McGarey Invitational,"Mar 24, 2023",1.9
8,"Pike, Aaron",SO-2,Trine,22.95,Emory Thrills in the Hills 2023,"Mar 24, 2023",1.7
10,"Miller, Charles",JR-3,Olivet,23.06,Margaret Simmons Invite 23,"Mar 24, 2023",+0.0
11,"Chapman, DaMario",SO-2,Albion,23.21,UNCW Seahawk Invitational,"Mar 3, 2023",1.1
12,"Newman, Kameron",SO-2,Olivet,23.30,Margaret Simmons Invite 23,"Mar 24, 2023",+0.0
13,"Holloway, Chandler",SR-4,Alma,23.52,Bill Bippes Cougar Classic - 2nd Annual,"Mar 31, 2023",1.9
14,"Jonas, Ryan",FR-1,Albion,23.59,UNCW Seahawk Invitational,"Mar 3, 2023",1.1
15,"Harris, Max",SO-2,Trine,23.71,Spartan Invite,"Mar 31, 2023",NWI
16,"Kyle, Aidan",SO-2,Hope,23.72,Don McGarey Invitational,"Mar 24, 2023",0.7
17,"Holloway, Jonathan",FR-1,Olivet,23.78,Margaret Simmons Invite 23,"Mar 24, 2023",+0.0
18,"Daniels, Alexander",SO-2,Hope,23.86,Emory Spring Break Classic 2023,"Mar 17, 2023",-1.4
19,"Straske, Evan",SO-2,Trine,23.87,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",0.9
20,"Peterson, Silas",JR-3,Hope,23.89,Don McGarey Invitational,"Mar 24, 2023",0.7
20,"Johnson, Blane",JR-3,Trine,23.89,Yellow Jacket Collegiate Outdoor,"Mar 25, 2023",+0.0
22,"Thonn, Will",SR-4,Trine,23.91,Emory Thrills in the Hills 2023,"Mar 24, 2023",3.2
23,"Stavros, Brayden",SO-2,Albion,24.01,UNCW Seahawk Invitational,"Mar 3, 2023",1.0
24,"Marsh, Wyatt",FR-1,Hope,24.06,Emory Spring Break Classic 2023,"Mar 17, 2023",-1.4
25,"Jewett, Kanaan",FR-1,Trine,24.71,Spartan Invite,"Mar 31, 2023",NWI

1,"Schermerhorn, Sara",FR-1,Hope,24.88,Don McGarey Invitational,"Mar 24, 2023",2.7
2,"Campbell, Avery",JR-3,Albion,25.56,UNCW Seahawk Invitational,"Mar 3, 2023",2.4
