
1,"Moore, Matt",SR-4,Washington U.,10.71,Wash U 5 Way,"Mar 25, 2023",3.0
2,"Price, Jackson",SO-2,Emory,10.86,Emory Spring Break Classic 2023,"Mar 17, 2023",1.1
3,"Brandstadter, Henry",FR-1,Emory,10.98,Emory Spring Break Classic 2023,"Mar 17, 2023",1.1
3,"Ryba, Sam",SO-2,Emory,10.98,Emory Spring Break Classic 2023,"Mar 17, 2023",0.5
5,"Page, Carson",FR-1,Washington U.,11.02,Wash U Invite,"Mar 31, 2023",4.3
5,"Glover, Zion",JR-3,NYU,11.02,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.2
7,"Mills, Harry",SR-4,Washington U.,11.05,Wash U 5 Way,"Mar 25, 2023",3.0
8,"Martin, Kamden",SR-4,NYU,11.19,Ramapo College Track & Field Invitational,"Mar 31, 2023",+0.0
9,"Diaz, Aden",FR-1,Emory,11.20,Emory Spring Break Classic 2023,"Mar 17, 2023",0.5
10,"Binagi, Elvin",SO-2,Washington U.,11.24,Wash U Invite,"Mar 31, 2023",4.3
11,"Halkias, Alexander",SR-4,Carnegie Mellon,11.25,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-0.6
11,"Callow, Brett",SO-2,Case Western,11.25,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-0.6
13,"Bates, Josh",FR-1,Case Western,11.29,Bob Kahn Invitational,"Mar 31, 2023",0.4
14,"Krigman, Danny",FR-1,Brandeis,11.31,2023 UMass-Lowell Invitational,"Mar 24, 2023",0.6
15,"Perez, Juan",SR-4,Case Western,11.32,Bob Kahn Invitational,"Mar 31, 2023",2.0
16,"Agrinya, Jonathan",FR-1,Case Western,11.37,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-0.5
17,"Kovin, Jackson",FR-1,Emory,11.40,SWU GottaRun Invite 2023,"Apr 1, 2023",-0.1
18,"Schiappa, Leo",FR-1,Brandeis,11.42,2023 UMass-Lowell Invitational,"Mar 24, 2023",3.4
19,"Cartwright, Keith",SR-4,Case Western,11.47,Bob Kahn Invitational,"Mar 31, 2023",2.0
20,"Garin, Verne",SR-4,Carnegie Mellon,11.50,Washington & Lee Carnival,"Mar 17, 2023",-1.1
21,"Boucher, Pierce",SR-4,Case Western,11.62,Bob Kahn Invitational,"Mar 31, 2023",0.4
22,"Radiarta, Randy",SR-4,Case Western,11.65,Bob Kahn Invitational,"Mar 31, 2023",2.4
22,"Weaver, JD",FR-1,Case Western,11.65,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-1.6
24,"Joachim, Matthew",SR-4,Washington U.,11.66,Wash U Invite,"Mar 31, 2023",2.2
25,"Yue, Matthew",SO-2,Brandeis,11.67,2023 UMass-Lowell Invitational,"Mar 24, 2023",3.4

1,"Johnson, Audrey",SO-2,Emory,12.07,Emory Spring Break Classic 2023,"Mar 17, 2023",1.4
1,"Stewart, Nicole",SO-2,Washington U.,12.07,Wash U Invite,"Mar 31, 2023",3.7
3,"Harris, Dashiel Tao",SO-2,Emory,12.12,Emory Spring Break Classic 2023,"Mar 17, 2023",1.4
4,"Wright, Jasmine",FR-1,Washington U.,12.21,Wash U Invite,"Mar 31, 2023",3.7
5,"Binetti, Kaya",SO-2,Emory,12.32,Emory Spring Break Classic 2023,"Mar 17, 2023",2.9
6,"Dianno, Maura",SO-2,Emory,12.35,Emory Spring Break Classic 2023,"Mar 17, 2023",2.1
7,"Lavelle, Ella",SR-4,Emory,12.39,Emory Spring Break Classic 2023,"Mar 17, 2023",2.1
8,"Conerly, Isre'al",SR-4,NYU,12.45,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.8
9,"Hamilton, Lauren",SR-4,Washington U.,12.47,Wash U Invite,"Mar 31, 2023",3.7
10,"Reid, Summer",SO-2,NYU,12.49,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.8
11,"Giordani, Samantha",SR-4,Carnegie Mellon,12.58,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-5.3
12,"Swinehart, Natalie",JR-3,Washington U.,12.69,Wash U Invite,"Mar 31, 2023",2.6
13,"Pleas, Gemma",JR-3,Washington U.,12.82,Wash U 5 Way,"Mar 25, 2023",1.4
14,"Leopold, Mina",SO-2,Emory,12.88,Emory Spring Break Classic 2023,"Mar 17, 2023",3.6
15,"McPherson, Andrea",SO-2,Emory,12.93,SWU GottaRun Invite 2023,"Apr 1, 2023",3.0
16,"Hiltunen, Devin",SR-4,Brandeis,13.01,Tufts Snowflake Classic,"Apr 1, 2023",0.2
17,"Moenickheim, Madelyn",JR-3,Washington U.,13.15,Wash U 5 Way,"Mar 25, 2023",3.5
18,"Akindele, Lola",FR-1,NYU,13.20,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.8
19,"Walsh, Kate",FR-1,NYU,13.40,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.8
20,"Owodunni, Ola",SR-4,Carnegie Mellon,13.48,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-1.3
21,"Zinsser, Anna",JR-3,Case Western,13.57,Bob Kahn Invitational,"Mar 31, 2023",3.6
22,"Meng, Alyssa",FR-1,NYU,13.61,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.1
23,"Crane, Hailey",JR-3,Brandeis,13.93,2023 UMass-Lowell Invitational,"Mar 24, 2023",0.1
24,"Alphonse, Gabby",FR-1,Case Western,14.03,Bob Kahn Invitational,"Mar 31, 2023",1.1
25,"Irani, Shanaya",FR-1,Carnegie Mellon,14.30,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-5.3

1,"Price, Jackson",SO-2,Emory,21.15,SWU GottaRun Invite 2023,"Apr 1, 2023",0.3
2,"Ryba, Sam",SO-2,Emory,21.78,SWU GottaRun Invite 2023,"Apr 1, 2023",0.3
3,"Moore, Matt",SR-4,Washington U.,21.88,Wash U Invite,"Mar 31, 2023",3.4
4,"Dean, Dawit",JR-3,Emory,21.97,SWU GottaRun Invite 2023,"Apr 1, 2023",5.1
5,"Wilkes, Marcus-Jay",SR-4,Washington U.,22.03,Wash U Invite,"Mar 31, 2023",3.4
6,"Halkias, Alexander",SR-4,Carnegie Mellon,22.09,Washington & Lee Carnival,"Mar 17, 2023",1.3
7,"Davis, Tommy",SR-4,Emory,22.11,Emory Thrills in the Hills 2023,"Mar 24, 2023",1.6
8,"Wurster, Bryce",FR-1,Emory,22.39,SWU GottaRun Invite 2023,"Apr 1, 2023",-1.4
9,"Kovin, Jackson",FR-1,Emory,22.49,SWU GottaRun Invite 2023,"Apr 1, 2023",-1.4
10,"Perez, Juan",SR-4,Case Western,22.56,Washington & Lee Carnival,"Mar 17, 2023",-0.2
10,"Brandstadter, Henry",FR-1,Emory,22.56,Emory Thrills in the Hills 2023,"Mar 24, 2023",1.7
12,"Callow, Brett",SO-2,Case Western,22.59,Washington & Lee Carnival,"Mar 17, 2023",-0.2
13,"Point-Du-Jour, Geoff",SO-2,Emory,22.60,Emory Thrills in the Hills 2023,"Mar 24, 2023",1.8
14,"Glover, Zion",JR-3,NYU,22.75,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.6
15,"Moore, Tristan",SO-2,Emory,22.77,SWU GottaRun Invite 2023,"Apr 1, 2023",-4.9
15,"Djetto, Alex",JR-3,Washington U.,22.77,Wash U 5 Way,"Mar 25, 2023",0.8
17,"Bunch, Caleb",FR-1,Emory,22.79,SWU GottaRun Invite 2023,"Apr 1, 2023",0.5
18,"LaPoint, Andrew",SR-4,Washington U.,22.83,Wash U Invite,"Mar 31, 2023",1.6
19,"Bush, Gunn",FR-1,Emory,22.91,SWU GottaRun Invite 2023,"Apr 1, 2023",-0.2
20,"Githuku, Ryan",SO-2,Washington U.,23.08,Wash U Invite,"Mar 31, 2023",1.8
21,"Kelly, Jacob",FR-1,Carnegie Mellon,23.10,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-2.8
22,"Agrinya, Jonathan",FR-1,Case Western,23.11,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-1.4
23,"Martin, Kamden",SR-4,NYU,23.14,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",2.3
24,"Krigman, Danny",FR-1,Brandeis,23.16,2023 UMass-Lowell Invitational,"Mar 24, 2023",1.9
25,"Belz, Chris",SO-2,Emory,23.19,SWU GottaRun Invite 2023,"Apr 1, 2023",-0.2

1,"Gay, Lauren",SO-2,Washington U.,24.96,Wash U 5 Way,"Mar 25, 2023",1.9
2,"Johnson, Audrey",SO-2,Emory,25.03,Emory Thrills in the Hills 2023,"Mar 24, 2023",2.4
3,"Stewart, Nicole",SO-2,Washington U.,25.13,Wash U 5 Way,"Mar 25, 2023",1.9
4,"Harris, Dashiel Tao",SO-2,Emory,25.16,Emory Thrills in the Hills 2023,"Mar 24, 2023",2.4
5,"Giordani, Samantha",SR-4,Carnegie Mellon,25.49,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-2.7
6,"Conerly, Isre'al",SR-4,NYU,25.50,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",-0.1
7,"Binetti, Kaya",SO-2,Emory,25.72,Emory Thrills in the Hills 2023,"Mar 24, 2023",2.4
8,"Lavelle, Ella",SR-4,Emory,25.80,SWU GottaRun Invite 2023,"Apr 1, 2023",1.2
9,"Reid, Summer",SO-2,NYU,26.14,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.8
10,"Murdock, Paige",SO-2,Emory,26.26,SWU GottaRun Invite 2023,"Apr 1, 2023",1.2
11,"Hamilton, Lauren",SR-4,Washington U.,26.46,Wash U 5 Way,"Mar 25, 2023",1.9
12,"Swinehart, Natalie",JR-3,Washington U.,26.51,Wash U 5 Way,"Mar 25, 2023",1.9
13,"McPherson, Andrea",SO-2,Emory,26.55,Emory Thrills in the Hills 2023,"Mar 24, 2023",2.1
14,"Campbell, Alya",JR-3,Brandeis,26.67,2023 UMass-Lowell Invitational,"Mar 24, 2023",1.7
15,"Rhee, Isabella",JR-3,Carnegie Mellon,26.73,Washington & Lee Carnival,"Mar 17, 2023",2.9
16,"Akindele, Lola",FR-1,NYU,26.80,Ramapo College Track & Field Invitational,"Mar 31, 2023",-0.6
17,"Riebe, Charis",JR-3,Washington U.,26.90,Wash U Invite,"Mar 31, 2023",3.2
18,"Pleas, Gemma",JR-3,Washington U.,26.92,Wash U 5 Way,"Mar 25, 2023",1.9
19,"Hiltunen, Devin",SR-4,Brandeis,27.06,Tufts Snowflake Classic,"Apr 1, 2023",+0.0
20,"Leopold, Mina",SO-2,Emory,27.08,Emory Thrills in the Hills 2023,"Mar 24, 2023",1.6
21,"Sanusi, Kamila",SR-4,NYU,27.25,Ramapo College Track & Field Invitational,"Mar 31, 2023",-0.6
22,"Korn, Elizabeth",JR-3,Brandeis,27.46,Tufts Snowflake Classic,"Apr 1, 2023",+0.0
23,"Nugent, Shaniece",FR-1,Brandeis,27.76,2023 UMass-Lowell Invitational,"Mar 24, 2023",0.8
24,"Walsh, Kate",FR-1,NYU,27.98,Ramapo College Track & Field Invitational,"Mar 31, 2023",-1.4
25,"Misiunas, Grace",FR-1,Case Western,28.08,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",-6.7

1,"Dean, Dawit",JR-3,Emory,48.94,SWU GottaRun Invite 2023,"Apr 1, 2023"
2,"Price, Jackson",SO-2,Emory,49.44,SWU GottaRun Invite 2023,"Apr 1, 2023"
3,"Watry, Spencer",JR-3,Emory,50.42,Emory Spring Break Classic 2023,"Mar 17, 2023"
4,"Wurster, Bryce",FR-1,Emory,50.56,Emory Thrills in the Hills 2023,"Mar 24, 2023"
5,"Williams, Gaven",FR-1,Carnegie Mellon,50.59,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"
6,"Perez, Juan",SR-4,Case Western,50.62,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"
6,"Weltz, Austin",JR-3,Carnegie Mellon,50.62,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"
8,"Moore, Tristan",SO-2,Emory,50.83,Emory Thrills in the Hills 2023,"Mar 24, 2023"
9,"Belz, Chris",SO-2,Emory,50.93,SWU GottaRun Invite 2023,"Apr 1, 2023"
10,"Cheema, Marcus",SO-2,Emory,51.50,Emory Spring Break Classic 2023,"Mar 17, 2023"
11,"Lende, Nicolas",SO-2,Case Western,51.52,Bob Kahn Invitational,"Mar 31, 2023"
12,"Davies, Leland",SR-4,Carnegie Mellon,51.65,Washington & Lee Carnival,"Mar 17, 2023"
13,"Bush, Gunn",FR-1,Emory,51.89,Emory Thrills in the Hills 2023,"Mar 24, 2023"
14,"Ryba, Sam",SO-2,Emory,51.98,SWU GottaRun Invite 2023,"Apr 1, 2023"
15,"Long, Clayton",SO-2,Carnegie Mellon,52.01,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"
16,"Kovin, Jackson",FR-1,Emory,52.05,Emory Thrills in the Hills 2023,"Mar 24, 2023"
17,"Palmer, Alexander",SO-2,Carnegie Mellon,52.25,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"
18,"Brito, Manny",FR-1,NYU,52.60,Ramapo College Track & Field Invitational,"Mar 31, 2023"
19,"Brula, Aaron",FR-1,Case Western,52.96,Washington & Lee Carnival,"Mar 17, 2023"
20,"Cabanban, Austin",FR-1,NYU,53.03,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023"
21,"Callow, Brett",SO-2,Case Western,53.14,Washington & Lee Carnival,"Mar 17, 2023"
22,"Bunch, Caleb",FR-1,Emory,53.38,Emory Spring Break Classic 2023,"Mar 17, 2023"
23,"Nandakumar, Saaketh",FR-1,Carnegie Mellon,53.67,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"
24,"DeYoung, Will",SO-2,Case Western,53.77,Washington & Lee Carnival,"Mar 17, 2023"
25,"Agrinya, Jonathan",FR-1,Case Western,53.79,Washington & Lee Carnival,"Mar 17, 2023"

1,"Ranocha, Libby",JR-3,Emory,57.58,Emory Spring Break Classic 2023,"Mar 17, 2023"
2,"Barre, Elizabeth",SR-4,Carnegie Mellon,57.63,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"
3,"Rhee, Isabella",JR-3,Carnegie Mellon,59.47,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023"
4,"Leighty, Kathryn",JR-3,Washington U.,1:00.17,Wash U 5 Way,"Mar 25, 2023"
5,"Korn, Elizabeth",JR-3,Brandeis,1:00.26,Tufts Snowflake Classic,"Apr 1, 2023"
6,"Murdock, Paige",SO-2,Emory,1:00.29,SWU GottaRun Invite 2023,"Apr 1, 2023"
7,"Binetti, Kaya",SO-2,Emory,1:00.48,SWU GottaRun Invite 2023,"Apr 1, 2023"
