
1,"Jeffes, Josh",SO-2,SUNY Delhi,10.81,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.2
2,"Davis, Deron",FR-1,SUNY Delhi,10.85,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.2
3,"Raye, LJ",SO-2,Thomas College,10.91,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",2.5
4,"Plamondon, Nick",FR-1,Thomas College,11.11,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.8
5,"Cuevas, Cristhian",FR-1,SUNY Delhi,11.25,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.1
6,"Reeve, Seamus",SO-2,Maine-Farmington,11.27,Wesleyan Swanson Invite,"Mar 26, 2023",2.7
7,"Castro, Lorenzo",SO-2,SUNY Delhi,11.48,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.1
8,"Exantus, Valenick",FR-1,SUNY Delhi,11.52,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.8
9,"Zapata, Christian",SO-2,Husson,11.65,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",1.1
10,"Wells, Jelani",FR-1,SUNY Delhi,11.72,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.8

1,"Whyte, Kadie-Ann",JR-3,SUNY Delhi,12.83,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1
2,"Rodi, Zoe",FR-1,SUNY Delhi,12.85,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1
3,"Cole, Miranda",FR-1,SUNY Delhi,12.96,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
4,"Dean, Kimberly",JR-3,SUNY Delhi,13.49,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.1
5,"Minott, Abby",SR-4,Maine-Farmington,13.63,SNHU Spring Twilight Invitational,"Mar 31, 2023",1.0
6,"Perry, Cara",JR-3,Maine-Farmington,13.69,Wesleyan Swanson Invite,"Mar 26, 2023",1.8
7,"Stiles, Johanna",FR-1,Husson,13.81,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",0.5
8,"Todd, Kennedy",FR-1,Maine-Farmington,13.97,SNHU Spring Twilight Invitational,"Mar 31, 2023",1.1
9,"Cotoni, Angelina",FR-1,Husson,14.07,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",0.5
10,"Archibald, Sumer",SR-4,SUNY Delhi,14.19,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.4

1,"Davis, Deron",FR-1,SUNY Delhi,21.76,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.3
2,"Cuevas, Cristhian",FR-1,SUNY Delhi,22.63,2023 Hamilton College Continental Invitational,"Apr 1, 2023",+0.0
3,"Jeffes, Josh",SO-2,SUNY Delhi,22.76,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
4,"Castro, Lorenzo",SO-2,SUNY Delhi,23.14,2023 Hamilton College Continental Invitational,"Apr 1, 2023",+0.0
5,"Condon, Morgan",SR-4,SUNY Delhi,23.76,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
6,"Exantus, Valenick",FR-1,SUNY Delhi,23.94,2023 Hamilton College Continental Invitational,"Apr 1, 2023",+0.0
7,"Wells, Jelani",FR-1,SUNY Delhi,24.15,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.9
8,"Nader, Steven",JR-3,Maine-Presque Isle,24.36,BSU Invite,"Mar 25, 2023",0.3
9,"Castaldo, Justin",JR-3,Maine-Farmington,24.95,SNHU Spring Twilight Invitational,"Mar 31, 2023",0.8
10,"Vachon, Ben",SO-2,Maine-Farmington,25.05,Wesleyan Swanson Invite,"Mar 26, 2023",3.2

1,"Rodi, Zoe",FR-1,SUNY Delhi,26.20,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.6
2,"Whyte, Kadie-Ann",JR-3,SUNY Delhi,26.46,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.1
3,"Jones, Aniya",FR-1,SUNY Delhi,27.79,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.5
4,"Wentworth, Charlotte",SO-2,Maine-Farmington,28.26,Wesleyan Swanson Invite,"Mar 26, 2023",3.8
5,"Dean, Kimberly",JR-3,SUNY Delhi,28.58,2023 Hamilton College Continental Invitational,"Apr 1, 2023",1.1
6,"Todd, Kennedy",FR-1,Maine-Farmington,29.43,Wesleyan Swanson Invite,"Mar 26, 2023",2.9
7,"Atuahene, Paris",SO-2,NVU-Johnson,29.47,MSMC 2022 Track Invite,"Mar 25, 2023",+0.0
8,"Perry, Cara",JR-3,Maine-Farmington,29.57,Wesleyan Swanson Invite,"Mar 26, 2023",2.9
9,"Charles, Apiyo",SO-2,Thomas College,30.22,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",0.8
10,"Archibald, Sumer",SR-4,SUNY Delhi,30.43,2023 Hamilton College Continental Invitational,"Apr 1, 2023",0.4

1,"Castaldo, Justin",JR-3,Maine-Farmington,53.64,SNHU Spring Twilight Invitational,"Mar 31, 2023"
2,"Reeve, Seamus",SO-2,Maine-Farmington,54.52,SNHU Spring Twilight Invitational,"Mar 31, 2023"
3,"Race, Lewis",SR-4,SUNY Delhi,54.62,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
4,"Schieferstein , Richard",FR-1,NVU-Johnson,55.36,SNHU Spring Twilight Invitational,"Mar 31, 2023"
5,"Clarke, Hunter",SO-2,Husson,56.10,AIC Yellowjacket Invitational,"Apr 1, 2023"
6,"Rollins, Ethan",FR-1,Maine-Presque Isle,56.30,Corsair Classic Track & Field Invitational,"Apr 1, 2023"
7,"Nawoichik, Nathan",JR-3,NVU-Johnson,58.72,SNHU Spring Twilight Invitational,"Mar 31, 2023"
8,"Harris, Jacob",SO-2,Thomas College,58.75,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
9,"Mears , Dylan",SR-4,NVU-Johnson,59.77,SNHU Spring Twilight Invitational,"Mar 31, 2023"
10,"Brezovsky, Jacob",FR-1,Maine-Presque Isle,1:02.39,Corsair Classic Track & Field Invitational,"Apr 1, 2023"

1,"Richards, Sabrina",SR-4,SUNY Delhi,1:00.93,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
2,"Wentworth, Charlotte",SO-2,Maine-Farmington,1:02.98,SNHU Spring Twilight Invitational,"Mar 31, 2023"
3,"Albraihi, Zainab",FR-1,Thomas College,1:06.66,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
4,"Wooster, Kali",FR-1,NVU-Johnson,1:06.73,SNHU Spring Twilight Invitational,"Mar 31, 2023"
5,"Winslow, Amanda",SO-2,Thomas College,1:11.06,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
6,"Cervantes , Alyssa",SO-2,NVU-Johnson,1:11.16,SNHU Spring Twilight Invitational,"Mar 31, 2023"
7,"Stone , Katlyn",SO-2,NVU-Johnson,1:17.72,SNHU Spring Twilight Invitational,"Mar 31, 2023"

1,"Ramos, Jacob",FR-1,Husson,2:02.20,AIC Yellowjacket Invitational,"Apr 1, 2023"
2,"McQuarrie, Owen",JR-3,Thomas College,2:05.41,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
3,"Losacco, Erik",SO-2,Husson,2:05.94,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
4,"Cutting, Aidan",SR-4,SUNY Delhi,2:06.48,MSMC 2022 Track Invite,"Mar 25, 2023"
5,"Cromwell, Richard",SO-2,Husson,2:09.02,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
6,"Marrero, Dylan",FR-1,Maine-Presque Isle,2:10.06,BSU Invite,"Mar 25, 2023"
7,"Leiter, Derek",FR-1,SUNY Delhi,2:11.37,MSMC 2022 Track Invite,"Mar 25, 2023"
8,"Hill, Nyerere",FR-1,SUNY Delhi,2:11.96,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
9,"Skowyra, Tucker",SR-4,SUNY Cobleskill,2:18.21,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
10,"Munford, Cheo",FR-1,SUNY Delhi,2:18.81,2023 Hamilton College Continental Invitational,"Apr 1, 2023"

1,"Goodwin, Payton",JR-3,Husson,2:24.24,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
2,"Osborne, Katelyn",SO-2,Maine-Presque Isle,2:38.42,BSU Invite,"Mar 25, 2023"
3,"Ledermann , Kathrine",JR-3,SUNY Cobleskill,2:49.71,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
4,"Ireland, Rebekah",FR-1,Thomas College,2:49.88,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
5,"Horvath, Laylin",FR-1,SUNY Delhi,2:49.96,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
6,"Swyers	, Jenna",FR-1,SUNY Cobleskill,2:52.30,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
7,"Lingar, Sophia",JR-3,Thomas College,3:11.83,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
8,"Schmitz, Kaitlynn",SO-2,SUNY Cobleskill,3:14.09,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
9,"Jackson, Annaset",JR-3,Maine-Presque Isle,3:14.42,BSU Invite,"Mar 25, 2023"
10,"Stone , Katlyn",SO-2,NVU-Johnson,3:18.64,MSMC 2022 Track Invite,"Mar 25, 2023"

1,"Hooper, Jarrod",SR-4,Thomas College,3:59.71,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
2,"Amenta, John",JR-3,SUNY Delhi,4:08.17,MSMC 2022 Track Invite,"Mar 25, 2023"
3,"Cutting, Aidan",SR-4,SUNY Delhi,4:09.49,2023 Hamilton College Continental Invitational,"Apr 1, 2023"
4,"Hartman, Zach",SR-4,Husson,4:13.48,Myrtle Beach Collegiate Challenge,"Mar 10, 2023"
